# Vanoni - Tariche Bois Banal - ACPS - ITRDB CHE445
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41257
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41257.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che445-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che445.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che445.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-02
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-02
#--------------------
# Title
#   Study_Name: Vanoni - Tariche Bois Banal - ACPS - ITRDB CHE445
#--------------------
# Investigators
#   Investigators: Vanoni, Marco; Nötzli, Magdalena; Bigler, Christof
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Vanoni, Marco; Harald Bugmann; Magdalena Nötzli; Christof Bigler
#   Published_Date_or_Year: 2016
#   Published_Title: Drought and frost contribute to abrupt growth decreases before tree mortality in nine temperate tree species
#   Journal_Name: Forest Ecology and Management
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1016/j.foreco.2016.10.001
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Swiss National Science Foundation
#   Grant: 140968
#--------------------
# Site_Information
#   Site_Name: Tariche Bois Banal
#   Location: Switzerland
#   Northernmost_Latitude: 47.336666677
#   Southernmost_Latitude: 47.336666677
#   Easternmost_Longitude: 7.150277785
#   Westernmost_Longitude: 7.150277785
#   Elevation_m: 560
#--------------------
# Data_Collection
#   Collection_Name: CHE445
#   First_Year: 1889
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Acer pseudoplatanus L.
#   Common_Name: sycamore maple
#   Tree_Species_Code: ACPS
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 72170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72173_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72173; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72174_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72174; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72175_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72175; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72176_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72176; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72177_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72177; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72178_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72178; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72179_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72179; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72180_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72180; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 72181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 72181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	72170_raw	72171_raw	72172_raw	72173_raw	72174_raw	72175_raw	72176_raw	72177_raw	72178_raw	72179_raw	72180_raw	72181_raw
1945	0.89	0.01	0.18	0.74	0.35	0.15	1.2	0.65	0.53	0.36	0.81	0.36
1946	0.67	0.28	0.9	1.45	0.46	0.8	1.3	1.21	0.77	0.84	0.89	0.88
1947	0.62	0.75	0.45	1.01	0.6	0.62	0.6	0.76	0.63	0.59	0.94	0.52
1948	0.78	0.31	0.5	1.3	0.41	0.45	0.36	1.7	0.33	0.39	1.46	0.58
1949	0.8	0.35	0.79	1.28	0.86	0.94	0.61	1.26	0.79	0.54	1.39	1.02
1950	0.16	0.25	0.63	0.97	0.63	0.35	0.95	1.18	0.55	0.73	1.41	0.77
1951	1.89	0.66	1.8	2.14	2.07	1.86	2.02	1.48	1.75	1.4	2.55	1.65
1952	1.43	0.26	0.86	1.09	1.29	1.14	0.37	0.86	0.77	0.86	1.85	1.37
1953	1.64	0.22	1.6	0.52	1.89	0.92	1.25	0.97	0.93	0.99	2.05	1.16
1954	0.86	0.01	0.68	0.94	0.99	0.87	0.66	0.26	0.61	0.78	1.89	0.64
1955	1.3	0.61	1.74	1.5	2.51	2.6	1.32	1.21	1.76	1.72	3	2.24
1956	1.5	0.65	1.28	1.63	1.89	2.08	0.75	1.35	1.25	1.26	2.45	1.72
1957	1.13	0.58	1.41	1.02	1.46	1.66	0.86	0.91	1.31	1.05	1.72	1.75
1958	1.54	1.21	1.7	1.31	2.17	2.66	1.8	1.89	2	1.69	1.72	2.52
1959	1.59	0.85	1.1	1.22	1.96	1.83	1.24	1.32	1.53	1.45	1.87	1.53
1960	1.37	0.51	0.64	0.95	0.77	0.34	1.24	0.82	1.2	1.02	1.47	1.14
1961	1.74	0.85	1.55	1.22	1.57	1.9	1.34	1.57	1.82	1.26	1.13	1.63
1962	1.29	0.34	0.56	0.64	1.26	0.66	0.29	0.54	0.87	0.29	1.12	1.32
1963	1.82	0.95	1.19	1.53	1.74	1.18	1.17	0.96	1.1	0.87	1.55	1.74
1964	1.26	0.87	0.93	1.11	0.69	0.92	0.92	0.6	0.73	0.84	1.58	1.26
1965	1.18	0.69	0.97	1.17	0.83	1.73	1.36	1.08	0.97	0.86	1.61	1.65
1966	1.2	0.77	1.14	1.12	1.07	1.38	1.12	0.98	1.02	0.98	1.46	2.09
1967	1.2	0.74	0.87	1.12	1.01	1.63	1.28	1.11	0.92	0.96	1.23	1.81
1968	0.93	0.58	0.77	1.05	0.85	1.26	1.31	0.74	0.76	1.11	1.06	1.28
1969	1.44	0.99	0.96	1.5	1.09	1.63	1.17	0.5	0.98	1.33	1.51	1.92
1970	1.8	1.3	1.53	1.49	1.14	2.57	1.48	1.24	1.14	1.6	1.42	1.76
1971	1.5	1.01	1.08	1.08	0.73	1.97	1.02	1.04	1.07	1.32	1.18	1.5
1972	0.76	0.96	1.15	0.71	0.97	1.48	1.11	1.01	1.02	1.36	1.29	2
1973	1.31	1.05	0.87	0.71	0.94	1.41	1.16	0.54	0.99	1.2	1.3	1.78
1974	0.89	0.92	0.76	0.72	0.81	1.54	1.13	0.84	0.64	1.32	1.21	2.03
1975	1.28	1.64	1.32	0.81	1.23	2.59	1.57	0.88	1.04	1.52	1.37	2.27
1976	0.93	0.68	0.76	0.49	0.83	1.13	0.64	0.31	0.69	0.81	0.87	1.07
1977	1.59	1.69	1.14	1.26	1.28	2.38	2.72	0.6	0.58	1.34	1.27	1.19
1978	1.81	1.24	0.74	0.67	0.75	2.9	1.73	0.76	0.77	0.95	1.27	1.5
1979	1.43	1.54	1.08	0.82	1.17	2.26	1.68	0.73	1.61	1.17	1.25	1.86
1980	1.39	1.82	1.58	0.69	1.18	3.5	1.82	1.07	1.08	1.72	1.25	2
1981	0.79	0.99	1.01	1.04	0.95	2.08	1.44	0.15	1.26	1.86	0.45	1.66
1982	1.27	1.76	1.43	1.23	1.16	3.11	1.64	0.71	2.34	2.01	0.47	1.55
1983	0.91	1.12	0.88	1.02	0.69	2.21	1.21	0.57	1.43	1.67	0.39	1.44
1984	0.47	0.98	0.49	0.71	0.35	0.89	1.19	1.17	1.07	1.38	0.93	1.14
1985	0.66	1.48	0.82	1.07	0.76	2.07	1.62	1.5	1.41	2.11	1.17	1.63
1986	0.81	1.24	0.82	0.83	0.65	1.98	1.51	0.79	1.46	1.89	0.94	1.58
1987	0.97	1.81	0.78	0.67	0.55	3.54	1.51	0.92	1.44	2.44	1.51	2.2
1988	0.92	1.35	0.83	0.52	0.79	2.62	1.48	0.54	1.26	2.23	0.93	1.76
1989	0.58	0.25	0.21	0.61	0.41	1.24	0.94	0.14	0.91	1.38	0.58	1.34
1990	0.74	1.5	0.8	0.53	0.67	1.99	0.9	0.14	1.16	1.43	1.31	1.46
1991	0.88	0.79	0.96	0.28	0.55	1.62	1.19	0.36	0.98	1.61	0.74	2.23
1992	0.84	1.38	0.74	0.34	0.14	1.26	0.85	0.21	0.26	1.19	0.83	1.68
1993	0.81	0.67	0.96	0.35	0.95	1.58	0.85	0.24	0.75	1.61	0.64	1.73
1994	0.42	0.72	0.85	0.35	0.35	1.82	0.72	0.35	0.95	1.59	0.99	2.15
1995	0.14	0.49	0.69	0.46	0.72	0.99	0.53	NA	0.25	1.42	0.89	1.79
1996	0.93	0.67	0.97	0.25	0.96	1.37	1.23	NA	0.31	1.65	0.76	1.71
1997	0.84	1.01	1.84	NA	0.52	2.32	1.23	NA	0.24	2.21	0.62	2.23
1998	0.77	0.53	0.34	NA	1.05	0.91	0.77	NA	0.48	1.32	0.62	1.26
1999	0.77	1.54	0.74	NA	0.82	0.88	0.63	NA	0.45	1.74	0.35	2.22
2000	0.48	0.64	0.71	NA	0.89	1.67	0.63	NA	0.65	1.16	0.37	1.02
2001	0.2	0.81	1.03	NA	0.46	0.63	1.48	NA	0.38	2.82	NA	2.04
2002	0.55	0.7	0.65	NA	0.53	0.27	0.99	NA	0.14	2.28	NA	0.46
2003	0.65	1.09	0.94	NA	0.08	0.55	0.82	NA	0.36	1.81	NA	0.37
2004	0.22	0.76	0.33	NA	0.28	1.57	0.84	NA	0.61	1.43	NA	0.55
2005	0.24	1.44	1.06	NA	NA	2.03	0.98	NA	1.21	2.4	NA	0.6
2006	0.61	1.11	0.81	NA	NA	0.56	1.28	NA	0.22	2.22	NA	1.45
2007	NA	1.08	0.26	NA	NA	1.39	1.21	NA	1	1.87	NA	0.16
2008	NA	1.05	0.89	NA	NA	1.9	1.27	NA	1.21	2.71	NA	0.48
2009	NA	0.64	0.66	NA	NA	1.14	1.12	NA	0.68	2.02	NA	0.62
2010	NA	0.8	0.55	NA	NA	0.53	0.88	NA	0.59	1.6	NA	0.46
2011	NA	0.35	0.75	NA	NA	2.31	1.64	NA	0.44	2.03	NA	0.48
2012	NA	0.76	1.07	NA	NA	2.19	1.25	NA	0.62	2.47	NA	0.71
2013	NA	0.52	0.98	NA	NA	0.74	0.9	NA	NA	2.53	NA	0.63
2014	NA	0.15	0.36	NA	NA	NA	0.33	NA	NA	1.61	NA	0.57
