# Weber - VEF - FASY - ITRDB CHE567
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41821
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41821.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che567-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che567.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che567.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-28
#--------------------
# Title
#   Study_Name: Weber - VEF - FASY - ITRDB CHE567
#--------------------
# Investigators
#   Investigators: Weber, Pascale; Lévesque, Mathieu; Walthert, Lorenz; Heiri, Caroline; Trotsiuk, Volodymyr; Sanders,Tanja
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Lévesque, Mathieu; Lorenz Walthert; Pascale Weber
#   Published_Date_or_Year: 2016
#   Published_Title: Soil nutrients influence growth response of temperate tree species to drought
#   Journal_Name: Journal of Ecology
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/1365-2745.12519
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Weber, Pascale; Caroline Heiri; Mathieu Lévesque; Tanja Sanders; Volodymyr Trotsiuk; Lorenz Walthert
#   Published_Date_or_Year: 2015
#   Published_Title: Zuwachs und Klimasensitivität von Baumarten im Ökogramm der kollinen und submontanen Stufe
#   Journal_Name: Missing Journal Name
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3188/szf.2015.0380
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: VEF
#   Location: Switzerland
#   Northernmost_Latitude: 46.25193
#   Southernmost_Latitude: 46.25193
#   Easternmost_Longitude: 7.24981
#   Westernmost_Longitude: 7.24981
#   Elevation_m: 1280
#--------------------
# Data_Collection
#   Collection_Name: CHE567
#   First_Year: 1773
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## VEF01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEF10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEF10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	VEF01a_raw	VEF02a_raw	VEF03a_raw	VEF04a_raw	VEF05a_raw	VEF06a_raw	VEF07a_raw	VEF08b_raw	VEF09a_raw	VEF10a_raw
1885	NA	NA	0.92	0.73	0.56	1.56	NA	NA	0.69	0.48
1886	NA	NA	1.2	0.72	0.56	0.75	1.48	NA	0.86	0.49
1887	NA	NA	1.12	0.96	0.66	0.78	1.03	NA	0.68	0.59
1888	NA	NA	1.24	1.07	0.59	0.82	1.68	NA	0.44	0.56
1889	NA	NA	1.49	1.5	0.76	0.87	0.87	NA	0.38	0.5
1890	NA	NA	1.13	2.31	0.6	1.34	0.69	NA	0.41	0.89
1891	NA	NA	1.04	2.39	0.72	1.52	0.77	NA	0.54	0.66
1892	NA	NA	0.92	1.98	0.51	1.34	0.71	NA	0.26	0.46
1893	NA	NA	1.36	1.68	0.48	2.01	1.11	NA	0.34	0.64
1894	NA	NA	1.46	1.78	0.66	1.53	1.13	3.33	0.33	0.7
1895	NA	NA	0.65	1.65	0.42	1.3	0.75	4.25	0.41	0.26
1896	NA	NA	1.65	1.89	0.86	1.09	1.23	4.04	0.4	0.72
1897	NA	NA	1.74	2.16	1.08	1.1	2.25	1.16	0.52	0.76
1898	NA	NA	1.53	2	1.23	1.4	1.8	0.61	0.94	0.62
1899	NA	NA	1.39	2.14	1.26	1.28	1.66	1.05	0.64	1.04
1900	NA	NA	1.27	1.69	1.28	1.42	1.58	1.05	0.75	1
1901	NA	NA	1	1.56	1.07	1.1	1.36	0.98	0.4	0.72
1902	NA	NA	1.08	1.29	1	1.68	1.53	1.33	0.6	0.84
1903	NA	NA	1.42	1.62	1.07	1.74	1.84	1.42	0.96	0.86
1904	NA	NA	1.46	1.86	1.05	1.56	1.95	1.08	1.14	0.92
1905	NA	NA	1.09	1.42	0.96	1.08	1.44	1.13	0.74	0.82
1906	2.09	NA	0.69	0.7	0.5	0.58	0.8	1.18	0.48	0.46
1907	2.88	NA	1.05	0.94	0.63	1.23	1.22	1.1	0.49	0.69
1908	3.15	NA	0.62	1.33	0.48	1.01	1.71	1.11	0.64	0.82
1909	3.63	NA	0.92	1.4	0.54	1.93	2.37	0.98	0.8	0.88
1910	3.94	NA	1	1.52	0.48	2.1	2.93	0.85	1.2	0.84
1911	2.62	NA	0.64	1.16	0.48	1.2	1.5	0.56	0.82	0.67
1912	2.39	NA	0.81	0.86	0.56	1.55	0.76	0.72	0.92	0.76
1913	2.01	NA	0.44	0.9	0.71	1	0.82	0.57	0.71	0.66
1914	3.33	NA	0.7	2.08	0.92	2.38	2.23	1.14	1.32	0.79
1915	2.44	NA	0.48	1.86	1.01	1.88	2.2	1.18	0.88	0.52
1916	2.74	NA	0.92	2.71	1.26	2.39	2.93	1.23	1.67	0.72
1917	2.1	NA	1.09	2.64	1.32	2.16	2.01	1.24	1.46	0.76
1918	1.69	NA	1.02	2.12	1.18	1.77	1.99	1.67	1.32	0.72
1919	1.48	NA	0.74	1.72	1.11	1.39	2.18	0.98	1	0.65
1920	1.35	NA	0.79	1.57	1.18	1.21	1.66	2.03	0.94	0.7
1921	1.39	NA	0.7	1.28	0.98	0.92	1.01	1.91	0.58	0.68
1922	2.51	NA	0.96	2.17	1.34	1.99	2.03	0.72	0.9	0.99
1923	3.12	NA	0.91	1.81	1.3	2.18	2.3	1.45	1.25	0.73
1924	2.81	NA	1.42	1.7	1.56	2.4	2.45	1.31	1.64	1.18
1925	2.76	NA	0.94	1.58	1.26	1.3	1.34	2.04	1.08	0.86
1926	3.26	NA	1.16	2.17	1.37	1.64	2.08	2.33	1.28	1.24
1927	2.67	NA	0.94	2.38	1.26	1.91	1.76	3.42	1.28	1.84
1928	2.47	3.84	0.78	1.62	1.08	1.72	1.2	1.35	1.31	1.05
1929	1.81	3.4	1.2	1.49	1.16	1.52	0.81	1.69	1.24	0.88
1930	1.8	4.17	1	2.8	1.18	1.36	0.54	2.19	1.16	0.46
1931	2.29	2.92	0.77	2.62	1.25	1.54	1.1	0.73	1.44	0.73
1932	3.31	3.65	1.25	3.18	1.32	2.18	1.46	1.29	2.2	0.96
1933	2.35	3.39	0.92	2.21	0.89	1.66	0.92	1.37	1.79	0.95
1934	1.64	1.36	0.77	1.3	0.76	1.28	0.66	1.68	0.98	0.87
1935	1.29	1.35	0.81	0.66	0.78	1.34	0.59	1.38	0.83	0.66
1936	0.99	1.08	1.18	0.54	0.73	1.42	0.24	1.17	1.04	0.48
1937	1.13	1.32	1.1	0.67	0.69	1.46	0.3	0.72	1.08	0.6
1938	1.38	1.52	1.42	0.52	0.7	2.54	0.4	2.24	1	0.58
1939	1.88	2.86	1.44	0.9	0.9	2.76	0.67	3.34	1.06	0.56
1940	1.74	3.38	2.08	1.23	1.1	2.65	1.02	3.86	1.82	0.82
1941	1.34	1.83	0.88	0.92	0.92	1.5	0.92	2.11	1.36	0.61
1942	1.1	1	0.8	1.62	1.12	1.43	1	2.02	1.16	0.5
1943	1.64	1.39	1	1.74	1.38	1.64	0.9	2.05	1	0.47
1944	2.86	1.39	0.56	1.1	1.24	0.92	0.49	1.41	0.74	0.36
1945	3.34	0.95	0.66	1.16	1.58	1.58	1.01	1.02	1.02	0.58
1946	3.93	1.55	0.8	2.02	2.34	2.38	1.34	1.92	1.51	0.97
1947	4.28	1.51	0.41	0.96	1.68	1.39	1.01	1.68	1	0.6
1948	2.1	1.29	0.29	0.72	1.22	1.36	0.5	1.03	0.83	0.46
1949	2.12	1.48	0.4	0.9	1.39	1.01	0.74	1.38	0.9	0.6
1950	2.31	1.44	0.3	0.79	1.37	1.02	0.59	1.12	0.84	0.5
1951	3.65	3.2	0.8	2.02	2.06	2.54	1.06	2.62	1.66	0.84
1952	2.16	2.48	0.42	1.64	1.46	1.64	1.07	1.9	1.02	0.64
1953	2.03	3.1	0.58	1.8	1.84	2.05	1.5	1.88	1.14	0.72
1954	1.84	1.83	0.39	1.18	1.55	1.39	1.09	1.56	0.82	0.52
1955	2.22	1.68	0.86	1.38	1.62	1.46	1.46	2.34	0.82	0.78
1956	2.63	1.86	1.27	1.55	1.81	2.19	1.59	2.81	0.84	0.87
1957	2.2	1.64	1.5	1.14	1.64	1.75	1.57	2.06	0.32	0.59
1958	2.98	2.32	2.07	1.48	2.18	2.27	1.97	2.53	0.74	0.72
1959	2.77	2.87	1.05	1.08	1.72	1.5	1.15	1.58	0.67	0.54
1960	2.06	2.47	1.06	1.48	1.92	1.93	1.57	1.13	0.82	0.78
1961	2.46	2.76	0.96	1.24	1.75	1.43	0.95	1.03	0.94	0.62
1962	1.89	1.62	0.68	0.96	1.16	0.77	0.53	0.69	0.74	0.34
1963	1.85	2.38	1.04	1.04	2.1	1.39	0.54	0.85	1.18	0.48
1964	2.07	2.12	0.8	1.14	1.68	1.14	0.83	1.11	1.22	0.68
1965	1.48	1.25	1.03	1.46	2.14	1.6	1.52	1.29	1.9	0.83
1966	1.47	1.53	0.7	0.98	1.4	0.92	0.49	0.93	1.35	0.42
1967	1.65	1.86	0.9	1.54	1.92	1.43	1.69	1.5	1.62	0.77
1968	1.22	1.31	0.42	1.04	0.96	0.72	0.77	0.88	0.76	0.52
1969	2.22	2.18	0.81	1.97	1.99	1.74	1.83	1.48	1.5	0.62
1970	2.13	2.13	0.66	1.56	1.66	1.38	1.5	1.12	1.04	0.83
1971	2.23	1.97	0.62	1.62	1.54	1.22	2.01	1.65	1.14	0.9
1972	1.62	1.83	0.52	1.41	1.36	1.04	1.41	1.12	1	0.76
1973	1.97	2.55	0.64	1.93	1.64	1.2	1.48	1.22	1.14	0.8
1974	1.52	2.82	0.58	1.66	1.57	1.06	1.37	1.22	1.16	0.88
1975	1.84	1.25	0.45	1.42	1.4	0.94	1.13	0.79	0.76	0.77
1976	0.98	0.73	0.3	0.71	0.78	0.36	0.52	0.61	0.46	0.51
1977	1.29	1.11	0.54	0.94	1.45	0.74	0.7	0.9	0.58	0.69
1978	1.4	1.39	0.84	1.86	1.77	1.19	1.42	1.16	0.94	1.22
1979	1.44	1.45	0.84	1.25	1.43	0.91	1.21	0.85	0.78	0.88
1980	1.8	1	1.68	2.03	1.82	1.87	1.95	1.14	1.32	1.22
1981	1.36	1.44	1.19	1.16	1.2	1.04	1.23	0.8	0.85	0.7
1982	0.54	0.97	1.41	1.5	1.33	1.24	1.7	0.78	1.1	0.97
1983	0.41	0.51	1.16	1.28	1.1	0.96	1.08	0.69	0.86	0.8
1984	0.56	0.41	1.44	1.28	1.3	0.96	0.55	0.8	0.8	0.57
1985	0.88	0.31	2.08	1.55	1.52	1.38	1.3	1.11	1.37	1.07
