# Rohner - Weidwald - QUSP - ITRDB CHE459
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41271
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41271.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che459-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che459.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che459.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-02
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-02
#--------------------
# Title
#   Study_Name: Rohner - Weidwald - QUSP - ITRDB CHE459
#--------------------
# Investigators
#   Investigators: Rohner, Brigitte; Ringwald, Veronique; Bigler, Christof
#--------------------
# Description_Notes_and_Keywords
#   Description: Elevation range: 610 - 640 m a.s.l.
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Rohner B.E. 2012. Growth and mortality of oak (Quercus spp.): a combined analysis of monitoring and tree-ring data from Swiss forest reserves. PhD thesis. ETH Zurich, Zurich. doi:10.3929/ethz-a-007594406
#   Abstract:
#--------------------
# Publication
#   Authors: Rohner, Brigitte; Harald Bugmann; Christof Bigler
#   Published_Date_or_Year: 2013
#   Published_Title: Estimating the age–diameter relationship of oak species in Switzerland using nonlinear mixed-effects models
#   Journal_Name: Eur J Forest Res
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s10342-013-0710-5
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Swiss Federal Office for the Environment (FOEN)
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Weidwald
#   Location: Switzerland
#   Northernmost_Latitude: 47.4130556
#   Southernmost_Latitude: 47.4130556
#   Easternmost_Longitude: 7.9925
#   Westernmost_Longitude: 7.9925
#   Elevation_m: 625
#--------------------
# Data_Collection
#   Collection_Name: CHE459
#   First_Year: 1852
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WwE061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE063_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE063; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE064_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE064; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE065_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE065; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE066_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE066; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE067_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE067; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE068_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE068; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE069_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE069; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE073_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE073; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE074_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE074; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE075_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE075; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE076_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE076; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE077_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE077; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE078_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE078; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE083_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE083; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE084_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE084; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE085_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE085; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE086_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE086; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE087_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE087; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE088_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE088; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WwE061_raw	WwE062_raw	WwE063_raw	WwE064_raw	WwE065_raw	WwE066_raw	WwE067_raw	WwE068_raw	WwE069_raw	WwE070_raw	WwE071_raw	WwE072_raw	WwE073_raw	WwE074_raw	WwE075_raw	WwE076_raw	WwE077_raw	WwE078_raw	WwE079_raw	WwE080_raw	WwE081_raw	WwE082_raw	WwE083_raw	WwE084_raw	WwE085_raw	WwE086_raw	WwE087_raw	WwE088_raw	WwE089_raw	WwE090_raw	WwE091_raw
1892	NA	0.93	0.59	1.02	0.48	0.6	0.74	0.7	0.8	0.29	0.83	0.8	0.78	0.84	0.5	1.07	0.53	0.7	0.78	NA	0.24	0.72	0.54	0.89	0.59	0.86	0.68	0.58	NA	0.48	0.37
1893	NA	0.49	0.42	0.57	0.26	0.42	0.59	0.33	0.49	0.27	0.52	0.46	0.52	0.47	0.27	0.61	0.33	0.63	0.49	NA	0.18	0.52	0.43	0.58	0.26	0.62	0.48	0.51	NA	0.33	0.23
1894	NA	0.67	0.74	1.16	0.73	0.6	1.04	0.62	1.04	0.51	1.28	0.89	1	0.76	0.88	1.49	0.52	1.03	0.81	NA	0.3	0.75	1.12	1.08	0.68	1.04	0.79	0.89	NA	0.7	0.45
1895	NA	0.74	0.66	1.16	0.84	0.64	0.6	0.72	0.88	0.54	1.06	0.84	0.93	1.08	0.92	1.18	0.65	1.01	0.88	NA	0.43	0.84	0.84	1.07	0.46	0.97	0.67	0.72	NA	0.68	0.42
1896	NA	0.55	0.5	0.85	0.73	0.39	0.6	0.56	0.57	0.48	1.06	0.5	0.72	0.76	0.85	1.14	0.39	0.88	0.89	NA	0.3	0.52	0.77	0.84	0.69	0.75	0.68	0.6	0.24	0.55	0.43
1897	NA	0.54	0.47	0.77	0.55	0.42	0.61	0.6	0.48	0.47	1.12	0.76	0.67	0.78	0.82	0.96	0.45	0.72	0.89	NA	0.33	0.58	0.65	0.96	0.4	0.72	0.53	0.47	0.31	0.4	0.33
1898	NA	0.55	0.49	0.84	0.83	0.68	0.67	0.68	0.76	0.59	1.21	0.86	1	0.97	0.87	1.16	0.6	1	0.98	NA	0.36	0.78	0.98	1.09	0.63	0.99	0.57	0.54	0.21	0.58	0.41
1899	NA	0.32	0.32	0.48	0.5	0.27	0.35	0.24	0.33	0.24	0.67	0.49	0.52	0.61	0.33	0.57	0.29	0.65	0.41	NA	0.18	0.31	0.6	0.71	0.48	0.55	0.42	0.37	0.19	0.29	0.21
1900	NA	0.24	0.4	0.59	0.68	0.28	0.41	0.41	0.56	0.42	1.04	0.69	0.6	0.5	0.54	0.8	0.35	0.59	0.64	NA	0.25	0.39	0.89	0.87	1.2	0.67	0.49	0.56	0.38	0.4	0.28
1901	NA	0.33	0.36	0.68	0.67	0.34	0.4	0.3	0.5	0.34	1.12	0.58	0.68	0.55	0.46	0.83	0.33	0.67	0.63	NA	0.21	0.45	0.93	0.68	0.89	0.66	0.52	0.53	0.39	0.28	0.21
1902	NA	0.51	0.34	0.76	0.63	0.45	0.43	0.52	0.45	0.42	1.2	0.75	1.14	0.89	0.68	0.86	0.37	0.73	0.8	NA	0.26	0.73	0.94	0.73	0.71	0.97	0.68	0.62	0.2	0.32	0.23
1903	NA	0.51	0.43	0.74	0.58	0.49	0.38	0.57	0.44	0.28	1.18	0.79	0.92	0.98	0.71	0.84	0.45	0.79	1.03	NA	0.34	0.66	0.88	0.85	0.82	0.79	0.55	0.71	0.17	0.3	0.28
1904	NA	0.62	0.43	0.87	0.57	0.52	0.54	0.74	0.48	0.39	0.79	1.06	1.04	1.05	1.28	0.92	0.49	0.79	1.03	NA	0.36	0.85	0.59	0.82	0.61	0.77	0.55	0.54	0.13	0.47	0.29
1905	NA	0.36	0.26	0.39	0.4	0.34	0.4	0.51	0.32	0.23	0.35	0.69	0.58	0.4	0.73	0.43	0.29	0.46	0.63	NA	0.28	0.34	0.25	0.43	0.24	0.41	0.4	0.34	0.1	0.29	0.25
1906	NA	0.35	0.17	0.31	0.31	0.23	0.31	0.4	0.18	0.22	0.26	0.56	0.45	0.51	0.45	0.24	0.19	0.45	0.56	NA	0.29	0.36	0.29	0.32	0.19	0.26	0.24	0.18	0.14	0.29	0.21
1907	NA	0.25	0.24	0.33	0.19	0.18	0.32	0.33	0.22	0.21	0.3	0.44	0.47	0.41	0.39	0.26	0.18	0.34	0.5	NA	0.27	0.28	0.27	0.29	0.24	0.23	0.27	0.17	0.14	0.28	0.28
1908	NA	0.27	0.19	0.23	0.17	0.15	0.32	0.34	0.1	0.18	0.21	0.42	0.39	0.35	0.42	0.35	0.22	0.34	0.48	NA	0.31	0.27	0.25	0.35	0.15	0.23	0.26	0.2	0.26	0.23	0.18
1909	NA	0.31	0.14	0.25	0.2	0.19	0.22	0.33	0.2	0.13	0.31	0.5	0.57	0.36	0.31	0.32	0.18	0.36	0.53	NA	0.14	0.26	0.25	0.19	0.17	0.25	0.12	0.29	0.09	0.28	0.15
1910	NA	0.76	0.43	0.3	0.35	0.3	0.35	0.97	0.55	0.31	1.05	1.07	1.4	0.8	0.95	0.57	0.62	0.78	0.98	NA	0.38	0.72	1.11	0.7	0.31	0.45	0.25	0.48	0.15	0.63	0.41
1911	NA	0.46	0.25	0.3	0.35	0.2	0.26	0.85	0.4	0.18	0.65	0.6	0.86	0.64	0.47	0.41	0.29	0.52	0.63	NA	0.29	0.49	0.73	0.5	0.23	0.3	0.2	0.36	0.12	0.38	0.32
1912	NA	0.44	0.26	0.24	0.4	0.24	0.22	0.72	0.55	0.19	1.2	0.45	1.2	0.56	0.58	0.54	0.08	0.99	0.45	NA	0.33	0.26	1.1	0.51	0.37	0.34	0.2	0.39	0.14	0.39	0.24
1913	NA	0.38	0.26	0.3	0.31	0.15	0.36	0.61	0.44	0.28	0.68	0.47	0.8	0.6	0.57	0.55	0.3	0.49	0.63	NA	0.29	0.27	0.53	0.33	0.35	0.5	0.34	0.38	0.12	0.27	0.39
1914	NA	0.58	0.35	0.34	0.54	0.23	0.22	1.04	0.74	0.25	1.49	0.77	1.2	0.79	0.51	0.76	0.2	1	0.87	NA	0.26	0.45	1.01	0.64	0.42	0.52	0.33	0.61	0.11	0.49	0.17
1915	NA	0.42	0.31	0.45	0.55	0.27	0.17	1.03	0.66	0.29	0.8	0.7	1.39	0.83	0.44	0.67	0.34	0.8	1.01	NA	0.32	0.43	0.84	0.64	0.35	0.6	0.33	0.55	0.07	0.44	0.26
1916	NA	0.72	0.31	0.46	0.32	0.31	0.32	0.95	0.64	0.26	1.12	0.98	1.5	0.78	0.38	0.99	0.37	1.16	0.93	NA	0.27	0.58	1.14	0.73	0.45	0.72	0.39	0.67	0.12	0.37	0.17
1917	NA	0.49	0.29	0.42	0.5	0.18	0.24	0.98	0.74	0.29	1.44	0.99	1.44	0.68	0.43	0.95	0.36	0.9	0.97	NA	0.26	0.59	1.42	0.87	0.63	0.68	0.37	0.67	0.19	0.37	0.23
1918	NA	0.55	0.3	0.37	0.45	0.16	0.25	0.89	0.54	0.26	0.98	0.86	1.49	0.55	0.38	0.74	0.23	0.74	0.78	NA	0.29	0.45	0.99	0.55	0.43	0.59	0.28	0.47	0.15	0.35	0.16
1919	NA	0.41	0.22	0.41	0.26	0.16	0.24	0.63	0.41	0.26	0.65	0.56	1.01	0.53	0.42	0.61	0.23	0.46	0.69	NA	0.25	0.46	0.53	0.42	0.29	0.43	0.33	0.37	0.17	0.24	0.13
1920	NA	0.42	0.42	0.35	0.43	0.26	0.26	0.59	0.51	0.25	0.9	0.58	0.92	0.59	0.28	0.67	0.13	0.62	0.71	NA	0.34	0.4	0.93	0.67	0.4	0.64	0.25	0.44	0.1	0.37	0.18
1921	NA	0.33	0.28	0.38	0.3	0.26	0.31	0.47	0.34	0.28	0.55	0.38	0.69	0.54	0.36	0.66	0.2	0.46	0.75	NA	0.37	0.52	0.57	0.53	0.28	0.46	0.34	0.35	0.14	0.22	0.21
1922	NA	0.39	0.34	0.34	0.35	0.15	0.22	0.45	0.57	0.29	0.76	0.54	0.95	0.44	0.48	0.58	0.13	0.63	0.58	0.28	0.25	0.49	0.82	0.55	0.43	0.48	0.25	0.51	0.18	0.33	0.14
1923	NA	0.4	0.37	0.42	0.34	0.22	0.21	0.41	0.53	0.37	0.54	0.57	0.79	0.51	0.44	0.54	0.2	0.59	0.64	0.26	0.26	0.59	0.76	0.71	0.29	0.54	0.32	0.45	0.19	0.36	0.09
1924	NA	0.64	0.62	0.61	0.53	0.26	0.3	0.92	0.97	1.06	1.17	0.88	1.29	0.67	0.81	1.07	0.3	0.84	0.69	0.51	0.67	0.84	1.19	1.04	0.48	0.7	0.37	0.62	0.44	0.54	0.21
1925	NA	0.32	0.32	0.38	0.36	0.21	0.25	0.51	0.53	0.47	0.63	0.59	0.72	0.49	0.45	0.44	0.21	0.58	0.6	0.39	0.36	0.52	0.79	0.81	0.33	0.64	0.31	0.38	0.27	0.31	0.11
1926	NA	0.55	0.66	0.49	0.52	0.46	0.32	0.8	0.86	0.7	1.17	1.19	0.99	0.49	0.63	0.69	0.18	0.89	0.62	0.88	0.54	1.13	1.08	1.17	0.43	0.79	0.32	0.63	0.31	0.55	0.16
1927	NA	0.47	0.63	0.41	0.54	0.43	0.25	0.6	0.98	0.6	1.36	1.02	1	0.56	0.56	0.61	0.26	0.91	0.72	0.92	0.54	0.9	1.24	1.18	0.56	0.67	0.33	0.67	0.32	0.42	0.17
1928	NA	0.55	0.59	0.59	0.51	0.33	0.3	0.84	0.71	0.46	0.91	0.73	0.84	0.55	0.54	0.55	0.3	0.73	0.91	0.65	0.57	0.65	0.98	1.01	0.4	0.67	0.36	0.38	0.3	0.37	0.12
1929	NA	0.34	0.58	0.38	0.42	0.31	0.24	0.54	0.73	0.34	0.87	0.61	0.72	0.41	0.35	0.56	0.12	0.54	0.59	0.44	0.45	0.54	0.87	0.66	0.45	0.51	0.34	0.4	0.21	0.3	0.11
1930	NA	0.43	0.57	0.32	0.45	0.24	0.24	0.5	0.75	0.47	0.96	0.82	0.99	0.47	0.57	0.51	0.18	0.6	0.76	0.58	0.5	0.59	0.87	0.76	0.44	0.74	0.29	0.31	0.15	0.34	0.18
1931	NA	0.51	0.64	0.64	0.54	0.4	0.26	0.49	0.94	0.45	1.2	1.26	1.19	0.73	0.45	0.58	0.19	0.95	1.05	0.49	0.41	0.94	1.05	1.17	0.54	0.78	0.36	0.63	0.16	0.37	0.21
1932	NA	0.51	0.52	0.7	0.57	0.49	0.27	0.71	0.9	0.56	1.35	1.34	1.52	0.98	0.64	0.78	0.26	1.23	0.98	0.65	0.47	0.9	1.08	1.08	0.6	0.61	0.35	0.6	0.32	0.53	0.17
1933	NA	0.35	0.43	0.49	0.57	0.24	0.32	0.46	0.56	0.42	1.02	0.95	1.17	0.52	0.35	0.61	0.19	0.95	0.92	0.55	0.37	0.71	1.01	0.76	0.41	0.41	0.32	0.4	0.27	0.4	0.17
1934	NA	0.24	0.3	0.28	0.36	0.15	0.19	0.31	0.4	0.24	0.66	0.56	0.55	0.34	0.23	0.46	0.06	0.55	0.54	0.21	0.32	0.27	0.9	0.51	0.37	0.42	0.25	0.19	0.12	0.16	0.11
1935	NA	0.43	0.56	0.51	0.56	0.28	0.27	0.46	0.79	0.45	0.83	0.9	0.91	0.57	0.57	0.7	0.24	0.86	0.78	0.4	0.48	0.82	0.88	0.88	0.41	0.68	0.32	0.46	0.34	0.32	0.17
1936	NA	0.47	0.84	0.62	0.6	0.38	0.39	0.62	1.1	0.36	1.36	0.84	1.41	0.57	0.8	0.76	0.26	1.39	0.7	0.49	0.52	1.16	1.14	0.81	0.7	0.55	0.26	0.58	0.56	0.34	0.17
1937	NA	0.36	0.42	0.39	0.34	0.32	0.3	0.47	0.73	0.23	0.62	0.55	0.68	0.49	0.35	0.44	0.26	0.53	0.56	0.2	0.3	0.61	0.65	0.53	0.39	0.38	0.19	0.29	0.23	0.19	0.15
1938	NA	0.57	0.68	0.47	0.39	0.49	0.38	0.49	0.97	0.36	0.92	0.79	1.24	0.6	0.56	0.54	0.16	1.02	0.74	0.41	0.42	1.13	0.7	0.63	0.66	0.52	0.3	0.52	0.5	0.36	0.14
1939	NA	0.52	0.5	0.38	0.38	0.42	0.32	0.46	0.71	0.3	0.86	0.89	1.16	0.47	0.51	0.65	0.16	0.67	0.79	0.37	0.53	0.71	0.58	0.55	0.34	0.38	0.26	0.32	0.54	0.26	0.13
1940	NA	0.53	0.52	0.37	0.4	0.37	0.24	0.36	0.8	0.2	0.91	0.78	1.18	0.59	0.29	0.57	0.14	1.08	0.72	0.24	0.39	0.94	0.64	0.36	0.51	0.38	0.22	0.4	0.3	0.21	0.1
1941	NA	0.39	0.4	0.32	0.33	0.23	0.29	0.46	0.48	0.22	0.5	0.65	0.8	0.48	0.29	0.52	0.24	0.65	0.54	0.26	0.36	0.75	0.34	0.29	0.27	0.4	0.2	0.32	0.32	0.23	0.14
1942	NA	0.33	0.42	0.26	0.27	0.21	0.27	0.34	0.54	0.22	0.62	0.85	0.69	0.48	0.17	0.43	0.16	0.66	0.49	0.18	0.28	0.87	0.63	0.26	0.35	0.34	0.21	0.45	0.28	0.3	0.15
1943	NA	0.43	0.49	0.31	0.24	0.19	0.37	0.32	0.57	0.15	0.93	0.96	0.73	0.43	0.34	0.48	0.13	0.76	0.53	0.23	0.26	0.88	0.73	0.36	0.47	0.36	0.18	0.43	0.28	0.3	0.14
1944	NA	0.32	0.39	0.37	0.19	0.24	0.3	0.38	0.61	0.16	0.8	0.82	0.7	0.37	0.31	0.57	0.13	0.63	0.47	0.22	0.34	0.75	0.8	0.39	0.52	0.39	0.14	0.42	0.23	0.23	0.15
1945	NA	0.3	0.32	0.37	0.18	0.17	0.32	0.24	0.44	0.18	0.45	0.38	0.66	0.3	0.27	0.43	0.16	0.34	0.38	0.16	0.29	0.62	0.42	0.37	0.25	0.36	0.19	0.33	0.2	0.13	0.18
1946	NA	0.33	0.53	0.51	0.36	0.43	0.44	0.49	1.02	0.24	1.2	1.04	1.09	0.51	0.38	0.7	0.21	0.92	0.44	0.21	0.28	1.05	0.94	0.5	0.69	0.47	0.19	0.56	0.38	0.28	0.18
1947	NA	0.31	0.4	0.48	0.29	0.23	0.34	0.44	0.81	0.26	0.67	0.79	0.79	0.43	0.31	0.46	0.21	0.52	0.47	0.18	0.25	0.71	0.68	0.44	0.41	0.5	0.18	0.4	0.23	0.18	0.17
1948	NA	0.26	0.28	0.27	0.23	0.1	0.14	0.21	0.3	0.11	0.29	0.15	0.5	0.33	0.24	0.27	0.08	0.42	0.31	0.11	0.28	0.24	0.27	0.2	0.5	0.25	0.14	0.2	0.25	0.06	0.18
1949	NA	0.23	0.49	0.39	0.28	0.1	0.32	0.51	0.81	0.26	0.42	0.31	1.11	0.62	0.25	0.5	0.18	0.83	0.47	0.23	0.38	0.44	0.5	0.48	0.33	0.65	0.32	0.28	0.32	0.17	0.17
1950	NA	0.25	0.4	0.3	0.18	0.13	0.15	0.3	0.78	0.2	0.42	0.34	0.76	0.33	0.2	0.28	0.29	0.91	0.36	0.21	0.36	0.28	0.43	0.54	0.58	0.3	0.51	0.29	0.27	0.17	0.2
1951	NA	0.29	0.47	0.53	0.19	0.16	0.38	0.73	0.96	0.41	0.67	0.58	1.32	0.57	0.42	0.53	0.29	0.95	0.58	0.55	0.43	0.81	0.58	0.76	0.83	0.59	0.49	0.28	0.5	0.31	0.33
1952	NA	0.37	0.49	0.39	0.39	0.08	0.29	0.56	0.84	0.26	0.4	0.59	0.99	0.53	0.38	0.52	0.18	0.63	0.43	0.41	0.45	0.58	0.43	0.84	0.63	0.49	0.46	0.38	0.43	0.23	0.27
1953	NA	0.23	0.43	0.34	0.23	0.11	0.25	0.38	0.61	0.21	0.48	0.45	1.37	0.33	0.17	0.4	0.15	0.94	0.36	0.19	0.22	0.29	0.36	0.68	0.71	0.54	0.42	0.33	0.23	0.24	0.11
1954	0.13	0.28	0.36	0.46	0.27	0.25	0.27	0.43	0.47	0.32	0.45	0.42	0.91	0.48	0.27	0.4	0.19	0.4	0.48	0.35	0.43	0.53	0.45	0.84	0.58	0.55	0.5	0.31	0.47	0.27	0.23
1955	0.2	0.37	0.39	0.59	0.31	0.16	0.33	0.59	0.75	0.38	0.34	0.72	1.19	0.51	0.36	0.44	0.21	0.66	0.42	0.29	0.55	0.93	0.78	1.36	0.76	0.69	0.55	0.6	0.22	0.38	0.41
1956	0.08	0.4	0.35	0.4	0.38	0.17	0.33	0.44	0.8	0.91	0.41	0.63	0.86	0.41	0.25	0.5	0.19	0.53	0.45	0.29	0.41	0.67	0.52	0.79	0.77	0.44	0.45	0.56	0.36	0.35	0.32
1957	0.06	0.32	0.33	0.46	0.27	0.1	0.28	0.38	0.56	0.45	0.22	0.56	1.25	0.51	0.27	0.37	0.13	0.86	0.33	0.23	0.33	0.68	0.37	0.96	0.34	0.37	0.42	0.45	0.17	0.32	0.25
1958	0.17	0.5	0.55	0.5	0.28	0.21	0.33	0.68	1.31	0.46	0.67	1.31	1.51	0.65	0.22	0.67	0.2	1.11	0.47	0.26	0.24	1.22	0.71	1.74	0.64	0.77	0.31	0.89	0.4	0.33	0.25
1959	0.09	0.5	0.44	0.42	0.29	0.21	0.34	0.6	0.68	0.44	0.56	0.84	1.31	0.5	0.27	0.63	0.09	0.86	0.32	0.18	0.34	0.78	0.37	1.14	0.39	0.5	0.31	0.53	0.38	0.26	0.23
1960	0.13	0.4	0.59	0.59	0.33	0.19	0.53	0.55	0.74	0.64	0.76	0.69	1.37	0.55	0.27	0.72	0.18	0.86	0.45	0.58	0.52	1	0.56	0.92	0.71	0.71	0.25	0.51	0.42	0.46	0.38
1961	0.22	0.52	0.7	0.69	0.49	0.17	0.57	0.9	0.94	1.02	0.87	0.98	1.52	0.67	0.37	1.06	0.14	0.98	0.5	0.79	0.49	1.18	0.73	1.07	0.62	0.84	0.34	0.83	0.68	0.51	0.57
1962	0.16	0.3	0.39	0.51	0.42	0.09	0.42	0.45	0.61	0.59	0.54	0.68	0.98	0.51	0.23	0.71	0.1	0.6	0.42	0.42	0.38	0.62	0.46	0.77	0.35	0.68	0.28	0.44	0.47	0.31	0.31
1963	0.18	0.3	0.65	0.68	0.39	0.06	0.83	0.29	0.83	0.78	0.76	0.61	1.05	0.41	0.34	0.7	0.15	0.79	0.37	0.6	0.47	0.77	0.63	0.88	0.82	0.56	0.33	0.67	0.45	0.44	0.52
1964	0.18	0.51	0.58	0.6	0.41	0.14	0.66	0.42	0.95	0.64	0.65	0.29	1.25	0.46	0.36	1.01	0.16	0.64	0.5	0.73	0.48	0.93	0.54	1	0.46	0.57	0.3	0.69	0.68	0.4	0.6
