# Vanoni - Tariche Haute Côte - ABAL - ITRDB CHE435
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41247
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41247.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che435-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che435.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che435.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-02
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-02
#--------------------
# Title
#   Study_Name: Vanoni - Tariche Haute Côte - ABAL - ITRDB CHE435
#--------------------
# Investigators
#   Investigators: Vanoni, Marco; Nötzli, Magdalena; Bigler, Christof
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Vanoni, Marco; Harald Bugmann; Magdalena Nötzli; Christof Bigler
#   Published_Date_or_Year: 2016
#   Published_Title: Drought and frost contribute to abrupt growth decreases before tree mortality in nine temperate tree species
#   Journal_Name: Forest Ecology and Management
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1016/j.foreco.2016.10.001
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Vanoni, Marco; Harald Bugmann; Magdalena Nötzli; Christof Bigler
#   Published_Date_or_Year: 2016
#   Published_Title: Quantifying the effects of drought on abrupt growth decreases of major tree species in Switzerland
#   Journal_Name: Ecology and Evolution
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1002/ece3.2146
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Swiss National Science Foundation
#   Grant: 140968
#--------------------
# Site_Information
#   Site_Name: Tariche Haute Côte
#   Location: Switzerland
#   Northernmost_Latitude: 47.335555566
#   Southernmost_Latitude: 47.335555566
#   Easternmost_Longitude: 7.161944451
#   Westernmost_Longitude: 7.161944451
#   Elevation_m: 750
#--------------------
# Data_Collection
#   Collection_Name: CHE435
#   First_Year: 1875
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 22270_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22270; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22271_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22271; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22273_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22273; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22274_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22274; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22275_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22275; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22276_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22276; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22277_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22277; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22278_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22278; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22279_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22279; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22280_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22280; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22281_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22281; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	22270_raw	22271_raw	22273_raw	22274_raw	22275_raw	22276_raw	22277_raw	22278_raw	22279_raw	22280_raw	22281_raw
1939	3.2	0.67	1.66	3.4	3.43	2.5	1.39	1.58	1.12	1.69	2.39
1940	4.12	0.56	1.56	2.85	3.31	2.05	1.19	1.16	0.97	1.64	2.23
1941	4.29	0.61	1.53	3.29	2.98	2.16	1.33	1.34	0.89	1.59	3.35
1942	2.77	0.61	1.89	3.06	2.47	1.76	1.28	1.87	0.74	1.58	2.61
1943	2.67	0.79	2.03	3.13	2.54	2.35	1.15	1.97	0.76	1.77	2.46
1944	1.39	0.6	1.7	2.22	1.33	1.49	0.92	1.31	0.48	0.88	1.81
1945	2.17	0.65	1.55	2.27	1.62	0.9	0.8	1.18	0.45	0.76	1.45
1946	1.94	1.33	2.08	1.83	1.49	0.7	0.77	1.71	0.5	0.84	1.23
1947	2.78	1.26	1.78	1.64	1.8	0.83	0.88	1.47	0.58	0.93	1.41
1948	1.16	0.96	1.44	0.78	0.94	0.48	0.38	0.97	0.48	0.58	0.65
1949	1.69	1.46	1.44	1.08	1.08	0.86	0.63	0.96	0.58	0.97	0.94
1950	2.17	1.83	1.04	1.28	1.63	0.89	0.78	1.25	0.71	0.18	1.47
1951	2.21	1.77	2.22	1.24	1.8	1.71	1.28	1.59	0.94	0.68	2.11
1952	1.39	1.39	1.15	0.93	1.03	1.08	0.8	1.17	0.52	0.45	1.44
1953	1.36	1.71	1.51	0.69	0.8	1.27	0.81	1.1	0.45	0.45	1.12
1954	1.61	1.46	1.86	1.2	1.15	2.03	0.91	1.21	0.92	0.63	1.43
1955	2.08	1.9	2.16	2.1	2.2	3.03	1.85	1.75	1.07	1.29	2.47
1956	0.86	0.8	1.25	0.87	1.27	0.56	1.1	0.71	0.27	0.95	1.63
1957	1	1.47	1.5	0.84	1.18	1.12	1.13	0.91	0.5	0.76	1.86
1958	1.48	2.38	1.95	1.27	1.43	1.46	1.26	1.13	1.51	1.2	2.34
1959	1.47	2.34	1.4	1.28	1.4	1.46	1.13	1.04	0.88	0.97	2.29
1960	1	2.07	1.51	1.16	2.4	2.21	1.64	1.37	0.59	1.06	1.97
1961	1.25	2.97	1.85	2.6	2.58	3.25	2.08	1.89	0.89	1.26	2.14
1962	0.9	1.86	1.08	2.17	1.62	1.98	1.91	1.44	0.55	0.71	1.4
1963	1.55	2.5	0.95	2.71	1.24	1.95	1.82	1.54	0.57	0.74	1.53
1964	1.26	1.87	1.15	2.53	1.16	1.43	1.5	1.59	0.64	0.91	1.39
1965	0.79	1.73	1.38	2.1	0.87	0.92	2.4	1.48	0.64	0.65	1.23
1966	0.97	1.88	1.75	3.79	1.28	1.73	2.85	2.13	1.16	1.14	1.47
1967	0.55	2.4	0.99	3.32	0.92	1.07	2.51	1.85	2.01	1.17	1.36
1968	0.53	2.05	1.1	3.86	0.78	0.91	2.69	1.58	1.25	1.02	1.16
1969	NA	2.27	1.43	4.48	1.3	1.16	2.84	2.26	1.16	1.18	1.36
1970	NA	2.05	1.12	3.37	1.04	0.96	2.77	1.7	0.89	1.01	1.25
1971	NA	1.79	1.17	3.97	1.01	0.74	2.66	1.69	0.65	0.78	0.85
1972	NA	1.78	0.99	3.7	1.23	0.92	2.65	1.7	0.95	0.68	1
1973	NA	1.42	0.8	2.1	1.01	0.76	2.06	1.2	0.48	0.52	1.02
1974	NA	0.78	0.87	2.01	0.69	0.41	1.37	1.46	0.58	0.12	0.48
1975	NA	0.92	0.68	2.44	0.81	0.33	1.1	1.46	0.5	0.29	0.48
1976	NA	0.45	0.49	1.61	0.34	0.14	0.76	0.85	0.47	0.19	0.32
1977	NA	0.81	1.28	2.83	0.33	0.21	1.07	1.65	0.53	0.19	0.57
1978	NA	0.6	1.06	2.65	0.63	0.17	1.27	1.36	1.06	0.28	0.69
1979	NA	0.52	0.84	2.33	0.7	0.14	1.11	0.77	0.77	0.25	0.73
1980	NA	0.48	1.21	2.13	0.68	0.09	0.98	0.61	0.79	0.14	0.57
1981	NA	0.49	0.97	1.89	0.61	0.04	0.75	0.74	0.62	0.28	0.52
1982	NA	0.4	1.26	2.08	0.96	0.12	1.09	1.17	1.07	0.28	0.7
1983	NA	0.55	1.4	1.66	0.85	0.23	1.05	1.18	1.18	0.24	0.68
1984	NA	0.34	1.2	1.23	0.86	0.05	0.72	1.3	1.19	0.08	0.61
1985	NA	1.07	1.84	1.53	1.37	0.12	1.14	1.24	1.7	0.18	0.73
1986	NA	0.51	1.52	0.72	0.84	NA	0.87	0.72	0.87	0.01	0.62
1987	NA	0.71	1.91	0.79	1	NA	0.8	0.72	0.99	0.01	0.84
1988	NA	0.41	2.45	0.82	1.22	NA	1.02	0.98	1.46	0.01	0.92
1989	NA	0.39	1.98	1.17	0.74	NA	0.73	0.72	0.79	0.01	0.59
1990	NA	0.7	2.73	0.9	1.04	NA	0.94	0.78	1.15	0.19	0.67
1991	NA	0.62	1.63	1.06	0.99	NA	1.01	0.91	1.03	0.1	0.57
1992	NA	0.74	3.26	0.94	1.08	NA	1.16	0.57	0.84	0.15	0.46
1993	NA	0.71	3.57	0.94	1.14	NA	1.15	0.62	0.77	0.2	0.5
1994	NA	0.49	2.33	1.01	1.12	NA	1.18	0.63	1.03	0.17	0.58
1995	NA	0.81	2.32	1.12	0.97	NA	1.13	0.75	0.77	0.2	0.44
1996	NA	0.42	2.69	0.81	0.77	NA	1.43	0.61	0.48	0.27	0.51
1997	NA	0.84	2.66	1.93	1.99	NA	2.71	0.91	1.3	0.56	0.6
1998	NA	0.36	1.58	0.96	0.95	NA	2	0.75	0.93	0.32	0.45
1999	NA	0.52	2.19	0.84	1.03	NA	2.42	0.89	0.86	0.48	0.5
2000	NA	0.37	1.5	0.86	0.69	NA	1.77	0.67	0.74	0.39	0.53
2001	NA	0.58	1.84	1.15	0.7	NA	1.88	0.84	0.89	0.58	0.53
2002	NA	0.47	1.71	1.54	0.68	NA	2.05	0.78	0.66	0.55	0.5
2003	NA	0.45	1.49	1.21	0.78	NA	1.97	0.68	0.87	0.5	0.49
2004	NA	0.19	1.62	0.75	0.48	NA	1.09	0.55	0.41	0.15	0.21
2005	NA	0.38	1.94	0.89	0.73	NA	1.42	0.76	0.46	0.36	0.43
2006	NA	0.47	1.14	0.65	0.6	NA	0.97	0.53	0.37	0.2	0.37
2007	NA	0.48	1.64	0.68	0.53	NA	0.62	1.01	0.37	0.22	0.33
2008	NA	0.46	2.12	1.03	0.72	NA	0.73	1.06	0.57	0.27	0.43
2009	NA	0.38	1.23	0.54	0.42	NA	0.6	0.51	0.34	0.11	0.25
2010	NA	0.53	0.94	0.46	0.45	NA	0.57	0.76	0.37	0.14	0.25
2011	NA	0.65	1.63	0.37	0.47	NA	0.64	0.92	0.33	0.15	0.32
2012	NA	1.35	2.39	0.69	0.89	NA	0.87	1.11	0.69	0.2	0.56
2013	NA	0.62	1.34	0.47	0.35	NA	0.73	0.81	0.37	0.13	0.39
