# Weber - SCW - PCAB - ITRDB CHE515
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41769
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41769.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che515-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che515.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che515.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-28
#--------------------
# Title
#   Study_Name: Weber - SCW - PCAB - ITRDB CHE515
#--------------------
# Investigators
#   Investigators: Weber, Pascale; Lévesque, Mathieu; Walthert, Lorenz; Heiri, Caroline; Trotsiuk, Volodymyr; Sanders, Tanja
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Lévesque, Mathieu; Lorenz Walthert; Pascale Weber
#   Published_Date_or_Year: 2016
#   Published_Title: Soil nutrients influence growth response of temperate tree species to drought
#   Journal_Name: Journal of Ecology
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/1365-2745.12519
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Weber, Pascale; Caroline Heiri; Mathieu Lévesque; Tanja Sanders; Volodymyr Trotsiuk; Lorenz Walthert
#   Published_Date_or_Year: 2015
#   Published_Title: Zuwachs und Klimasensitivität von Baumarten im Ökogramm der kollinen und submontanen Stufe
#   Journal_Name: Missing Journal Name
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3188/szf.2015.0380
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: SCW
#   Location: Switzerland
#   Northernmost_Latitude: 47.01683
#   Southernmost_Latitude: 47.01683
#   Easternmost_Longitude: 8.61455
#   Westernmost_Longitude: 8.61455
#   Elevation_m: 712
#--------------------
# Data_Collection
#   Collection_Name: CHE515
#   First_Year: 1840
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SCW01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCW14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCW14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SCW01a_raw	SCW03a_raw	SCW05a_raw	SCW06a_raw	SCW08a_raw	SCW09a_raw	SCW11a_raw	SCW12a_raw	SCW13a_raw	SCW14a_raw
1912	0.73	0.91	0.63	0.91	1.17	0.84	1.01	0.85	0.86	1.11
1913	0.77	0.88	0.71	1.05	1.15	0.97	1.35	1.5	1.11	1.27
1914	1.29	2.61	0.74	2	3.08	1.4	3.22	2.16	1.22	1.7
1915	1.46	2.27	0.71	1.32	2.19	1.65	2.34	1.72	1.41	2.06
1916	1.57	1.52	1.11	1.67	1.83	1.84	1.92	1.23	1.57	2.29
1917	1.35	1.11	1.51	0.88	1.3	2.08	1.05	0.98	0.99	1.27
1918	0.68	0.62	1.06	0.49	0.84	1.24	0.52	0.81	0.77	0.84
1919	1.22	1.48	0.99	1.3	1.35	0.81	0.91	1.01	0.85	1.61
1920	1	0.54	0.75	0.98	0.58	0.83	0.85	0.8	0.6	0.55
1921	0.61	0.43	0.72	0.47	0.52	1.17	0.83	0.77	0.64	0.62
1922	0.57	0.45	0.74	0.4	0.45	1.11	0.37	0.54	0.55	0.43
1923	1.21	0.43	1.16	0.52	0.5	1.41	0.59	0.9	1.22	0.28
1924	1.02	0.64	1.24	0.5	0.73	1.09	0.6	0.76	1.05	0.32
1925	0.66	0.4	0.98	0.78	0.65	1.22	0.54	0.62	0.72	0.31
1926	0.88	0.68	1.25	1.15	0.73	1.46	0.66	0.72	0.85	0.39
1927	0.78	1.01	1.37	2.27	1.28	1.37	1.08	0.55	0.53	0.85
1928	0.99	0.97	1.06	1.05	1.37	1.44	1.4	0.76	0.43	0.9
1929	0.89	0.5	1.05	0.89	1	1.14	0.49	0.57	0.32	0.54
1930	0.81	0.44	0.92	0.51	1.04	0.91	0.36	0.53	0.29	0.49
1931	0.73	0.47	1.06	0.75	0.9	0.93	0.58	0.68	0.38	0.81
1932	0.99	0.4	1.14	0.57	0.98	1.02	0.59	0.68	0.55	0.67
1933	0.73	0.36	0.85	0.41	0.94	0.8	0.25	0.45	0.34	0.35
1934	0.78	0.41	0.78	0.65	0.89	0.87	0.29	0.78	0.37	0.61
1935	0.62	0.59	0.9	1.32	0.98	1.05	0.69	1.23	0.38	1.23
1936	0.58	0.52	0.92	1.17	0.88	0.9	0.82	1.15	0.23	1.09
1937	1.06	0.34	0.96	1.09	1.01	1.21	1.06	0.79	0.3	1.61
1938	1.12	0.27	1.14	0.66	0.78	0.9	1.02	0.54	0.21	1.2
1939	1.24	0.53	1.11	0.44	1.07	0.94	0.51	0.95	0.35	1.05
1940	0.93	0.49	1.1	1.28	1.11	1.03	0.98	0.65	0.18	1.17
1941	0.51	0.51	0.74	1.14	0.81	1.03	0.54	0.82	0.29	0.7
1942	0.84	0.57	0.74	1.11	0.93	1.1	0.92	1.45	0.27	0.82
1943	0.74	0.42	0.77	0.65	0.64	0.97	0.89	0.85	0.31	1.07
1944	0.66	0.54	0.87	0.48	0.66	0.81	0.4	0.65	0.29	0.71
1945	0.71	0.47	0.54	0.3	0.57	0.89	0.23	0.44	0.27	0.64
1946	0.57	0.44	0.49	0.3	0.43	0.6	0.74	0.53	0.22	1.65
1947	0.5	0.44	0.74	1.29	0.76	0.81	1.57	0.95	0.36	1.1
1948	0.31	0.26	0.37	0.43	0.34	0.35	0.46	0.29	0.32	0.26
1949	0.51	0.41	0.12	0.3	0.5	0.43	0.22	0.6	0.41	0.22
1950	0.47	0.61	0.48	0.41	0.68	0.65	0.24	0.89	0.44	0.39
1951	0.63	0.68	0.3	0.75	0.71	1.1	0.26	1.36	0.32	0.47
1952	0.67	0.51	0.48	0.9	1.08	1.64	0.51	0.84	0.3	0.46
1953	0.7	0.44	0.43	0.5	0.63	1.1	0.5	0.53	0.19	0.28
1954	0.83	0.46	0.77	0.59	0.7	0.84	0.33	0.6	0.21	0.41
1955	0.92	0.51	0.96	1.55	2.16	0.79	0.62	0.89	0.2	1.39
1956	0.92	0.61	1.23	2.75	3.32	1.55	1.27	0.63	0.29	1.32
1957	1.43	0.78	0.93	1.74	2.42	1.66	1.28	0.67	0.2	1.03
1958	1.06	1.18	1.24	2.06	2.7	2.73	1.97	0.67	0.25	1.31
1959	1.59	0.79	1.27	1.79	2.62	2.17	1.66	0.73	0.17	0.86
1960	1.17	0.71	1.12	1.11	2.18	1.5	1.01	0.9	0.2	0.8
1961	0.96	0.78	1.44	1.35	2.22	1.36	1.43	0.71	0.16	0.79
1962	0.7	1.34	1.52	1.28	1.1	1.59	1.56	0.69	0.22	0.75
1963	0.74	1.28	1.41	1.63	1.53	1.85	1.68	0.59	0.14	0.64
1964	0.73	0.92	0.88	0.78	1.49	1.88	0.73	0.51	0.15	0.43
1965	0.87	0.57	0.79	1.14	1.63	1.3	0.59	0.38	0.31	0.42
1966	0.78	0.54	0.83	0.84	1.39	1.42	0.61	0.32	0.09	0.63
1967	1.13	0.83	1.24	0.87	1.51	1.68	1.02	0.44	0.25	0.75
1968	1.21	0.79	0.97	0.68	1.53	1.72	0.88	0.31	0.23	0.5
1969	1.28	1.07	1.05	0.72	1.83	1.62	0.89	0.46	0.29	0.5
1970	1.12	0.82	1.04	0.85	1.48	1.45	0.8	0.43	0.26	0.37
1971	1.04	1.14	1.12	0.73	1.05	1.77	1.11	0.25	0.2	0.49
1972	1.63	1.03	1.32	1.26	1.85	2.19	1.09	0.27	0.3	0.69
1973	1.5	1.21	1.33	1.1	1.52	2.13	0.93	0.37	0.32	0.53
1974	1.08	0.9	0.74	0.82	0.89	1.5	0.79	0.11	0.18	0.93
1975	1.18	1.18	0.84	0.89	0.93	2.01	0.78	0.23	0.25	1.08
1976	0.94	0.78	0.52	0.39	0.67	1.25	0.44	0.18	0.19	0.51
1977	1.19	1.85	0.91	1.48	1.63	1.76	1.15	0.46	0.3	2.15
1978	1.25	1.18	0.76	1.93	1.51	1.74	1.18	0.28	0.25	1.55
1979	1.15	1.11	1.02	1.07	1.42	2.05	1.13	0.38	0.34	1.15
1980	1.63	0.84	1.06	0.82	1.25	1.43	0.92	0.21	0.24	0.55
1981	2.62	1.67	1.36	1.45	3.08	2.52	2.23	0.35	0.42	1.16
1982	2.3	1.55	1.2	1.06	2.87	2.08	1.93	0.53	0.43	1.18
1983	2.39	2.18	1.03	1.49	2.76	1.65	1.64	0.29	0.35	1.69
1984	2.43	1.76	0.81	1.06	1.48	1.34	1.07	0.18	0.36	0.99
1985	2.35	2.76	0.91	0.99	1.94	1.57	1	0.17	0.42	0.85
1986	1.69	2.12	0.71	0.68	1.45	0.95	0.51	0.13	0.36	0.33
1987	1.36	1.49	0.82	0.94	1.62	1	0.64	0.14	0.32	0.83
1988	1.88	3.25	0.58	1.13	1.57	2.01	0.85	0.17	0.28	1.3
1989	1.54	2.33	0.71	1.01	1.63	1.9	1.61	0.2	0.3	0.82
1990	1.45	1.52	0.74	1.21	0.89	1.15	1.52	0.23	0.3	0.76
1991	1.17	1.25	0.81	0.79	0.73	0.76	0.57	0.21	0.15	0.44
1992	1.25	1.98	1.14	1.1	1.28	1.03	0.43	0.3	0.41	0.43
1993	1.62	1.76	1.42	1.15	1.74	2.09	0.79	0.31	0.5	1.32
1994	1.64	2.93	1.49	1.05	1.29	1.33	0.63	0.39	0.31	0.9
1995	1.25	1.91	1.01	0.98	0.98	0.94	0.54	0.29	0.31	0.9
1996	1.56	1.38	0.99	1.08	0.76	1.02	0.61	0.37	0.35	0.7
1997	1.49	3.11	1.19	2.44	2.58	1.83	1.05	0.31	0.31	1.29
1998	0.95	1.83	1.13	1.2	1.24	1.4	0.56	0.25	0.23	1.03
1999	1.13	1.2	1.5	1.81	1.21	1.42	1.21	0.31	0.33	1.18
2000	1.14	1.23	1.68	1.24	1.36	1.39	1.68	0.21	0.34	1.02
2001	1.5	1.29	1.66	1.28	2.07	1.69	3.25	0.53	0.5	1.49
2002	1.56	1.38	1.82	1.43	1.87	1.95	3.22	0.51	0.38	1.07
2003	0.84	0.84	1.04	0.71	0.8	0.88	1.18	0.22	0.29	0.64
2004	1.02	0.85	1.02	0.76	0.88	0.62	0.73	0.41	0.42	0.77
2005	1.1	0.79	1.03	0.66	1.07	0.74	0.55	0.42	0.41	0.65
2006	0.72	0.87	0.84	0.55	1.24	0.67	0.46	0.46	0.34	0.6
2007	1.05	0.87	1.56	0.92	1.25	0.97	0.75	0.54	0.5	0.83
2008	1.29	0.98	1.47	1.01	1.47	0.83	0.65	0.46	0.37	0.75
2009	1.4	0.8	1.3	0.97	1.17	0.73	0.91	0.93	0.33	0.93
2010	1.12	1.07	1.3	0.91	1.95	0.62	0.71	0.55	0.22	0.64
