# Tyers - Mill Lodge Farm, Great Ryburgh - QUSP - ITRDB BRIT101
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44081
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44081.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit101-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit101.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit101.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2026-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2026-01-14
#--------------------
# Title
#   Study_Name: Tyers - Mill Lodge Farm, Great Ryburgh - QUSP - ITRDB BRIT101
#--------------------
# Investigators
#   Investigators: Tyers, I.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Tyers, I.
#   Published_Date_or_Year: 2022
#   Published_Title: Mill Lodge Farm, Great Ryburgh, Norfolk: Tree-ring Analysis of Oak Timbers
#   Journal_Name: Historic England Research Report Series
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   Report_Number: 97/2022
#   DOI:
#   Online_Resource: https://historicengland.org.uk/research/results/reports/9131/MillLodgeFarmGreatRyburghNorfolkTree-ringAnalysisofOakTimbers
#   Full_Citation: 
#   Abstract: Dendrochronological analysis of oak coffin timbers excavated in Great Ryburgh, Norfolk was undertaken. The three dated coffins were probably constructed in the first half of the eighth century AD.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Mill Lodge Farm, Great Ryburgh
#   Location: United Kingdom
#   Northernmost_Latitude: 52.805981
#   Southernmost_Latitude: 52.805981
#   Easternmost_Longitude: 0.91095252
#   Westernmost_Longitude: 0.91095252
#   Elevation_m:
#--------------------
# Data_Collection
#   Collection_Name: BRIT101
#   First_Year: 271
#   Last_Year: 726
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GR2657_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2657; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2658_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2658; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2659_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2659; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2815_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2815; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2818_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2818; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2825_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2825; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2826_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2826; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2853_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2853; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2854_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2854; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2855_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2855; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GR2869_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GR2869; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GR2657_raw	GR2658_raw	GR2659_raw	GR2815_raw	GR2818_raw	GR2825_raw	GR2826_raw	GR2853_raw	GR2854_raw	GR2855_raw	GR2869_raw
460	2.11	1.36	2.85	NA	NA	1.36	1.67	0.84	NA	1.03	0.71
461	1.88	1.24	1.96	NA	NA	1.37	1.45	0.74	NA	0.74	0.55
462	1.76	1.26	1.7	NA	NA	1.17	1.45	0.55	NA	0.63	0.51
463	1.35	1.08	2.03	NA	NA	1.03	1.11	0.46	NA	0.62	0.49
464	1.21	0.93	2.16	NA	NA	1.09	0.91	0.49	NA	0.49	0.53
465	1.43	0.89	1.77	NA	NA	0.84	0.67	0.56	NA	0.45	0.34
466	1.8	0.9	2.74	NA	NA	1.28	1.72	0.85	1.66	0.6	0.65
467	1.39	1.2	2.06	NA	NA	1.2	1.24	0.63	1.71	0.61	0.54
468	1.46	0.99	1.67	NA	NA	0.96	1.13	0.71	2.08	0.76	0.7
469	1.94	1.43	1.97	NA	NA	1.26	1.34	0.79	2.16	0.87	0.71
470	1.15	1.44	1.64	NA	NA	1.09	1.39	0.75	1.98	0.65	0.54
471	0.95	0.91	1.2	NA	NA	1	0.88	0.77	1.41	0.76	0.81
472	0.84	0.78	1.54	NA	NA	0.98	1.05	0.6	1.49	0.65	0.55
473	1.33	1	3.48	NA	NA	1.42	1.19	0.76	1.7	1.01	0.75
474	0.99	0.86	2.63	NA	2.97	1	1	0.66	1.94	0.49	0.51
475	2.11	1.02	2.91	NA	4.13	1.23	1.15	0.77	2.32	0.63	0.48
476	1.39	1.04	2.6	NA	4.51	1.26	1.2	0.86	2.36	0.73	0.62
477	1.41	1.01	2.61	NA	4.22	1.29	1.64	0.97	2.04	0.78	0.65
478	1.17	1.55	3.05	NA	3.66	1.28	1.61	1.2	1.92	0.9	0.79
479	1.5	1.14	2.3	NA	3.51	1.21	1.3	1.32	1.94	0.79	0.64
480	1.35	0.77	2.15	NA	1.58	0.9	1.05	1.13	1.63	0.45	0.53
481	0.95	0.87	1.6	NA	0.87	0.73	1.17	0.72	1.1	0.56	0.47
482	1.6	0.79	2.69	NA	1.67	0.83	1.35	1.21	1.56	0.72	0.55
483	1.44	0.82	2.31	NA	2.18	0.99	1.46	1.37	1.69	0.79	0.66
484	1.63	0.87	2.67	NA	3.65	0.94	1.7	1.74	1.53	1.07	0.69
485	1.33	0.93	1.74	NA	2.7	0.9	1.38	1.27	1.56	0.94	0.7
486	1.11	0.77	1.48	NA	3.26	0.78	1.17	1.04	1.36	0.8	0.61
487	1.55	0.69	1.03	NA	1.7	0.65	0.79	0.69	1.52	0.56	0.47
488	1.46	0.85	1.37	NA	3.06	0.75	1	1	1.62	0.81	0.73
489	1.28	0.77	1.86	NA	2.84	0.73	0.92	0.96	1.81	0.8	0.7
490	0.99	0.82	1.44	NA	1.52	0.55	0.7	0.73	1.46	0.69	0.65
491	0.89	0.86	1.63	NA	1.59	0.71	1.06	0.78	1.6	1.07	0.82
492	1.31	0.85	1.65	NA	2.55	0.81	0.85	0.7	1.8	0.93	0.87
493	1.09	0.95	1.56	NA	2.15	1.1	0.84	0.84	1.66	0.73	0.61
494	1.27	0.99	1.46	NA	2.79	0.99	0.72	0.87	1.83	0.95	0.63
495	1.5	0.91	2.03	NA	2.77	1.12	1.05	1.22	1.17	0.74	0.7
496	2.58	1.08	2.79	NA	3.52	1.37	1.4	1.77	1.8	1.15	0.88
497	0.93	0.89	1.38	NA	2.07	0.88	1.17	0.91	1.62	0.78	0.58
498	1.07	0.78	1.61	NA	1.94	0.76	0.85	0.91	1.39	0.96	0.75
499	1.94	0.99	3.02	NA	3.19	1.02	1.36	1.39	1.58	1	0.99
500	1.57	1	2.08	NA	3.52	1.21	1.32	1.55	1.7	1.33	0.92
501	1.59	0.97	1.52	NA	2.41	1.09	1.54	1.11	2.27	1.6	1.18
502	1.84	1.44	2.12	NA	2.83	1.21	1.43	0.92	2.46	1.37	1.01
503	0.9	0.96	1.76	NA	1.47	1.07	1.01	0.79	1.75	0.69	0.64
504	0.89	0.76	0.84	NA	0.78	0.75	0.79	0.72	1.3	0.6	0.5
505	0.82	0.6	0.69	NA	0.88	0.48	0.86	0.57	1.18	0.56	0.52
506	1.14	0.64	0.77	NA	0.98	0.55	1.13	0.69	1.47	0.93	0.76
507	1.72	0.8	1.47	NA	2.14	0.63	1.44	0.76	2.06	1.15	0.98
508	1.67	0.75	1.41	NA	2.02	0.57	1.16	0.81	2.45	1.12	0.83
509	1.45	0.98	1.8	NA	2.45	0.82	1.72	0.84	2.14	0.9	0.84
510	1.63	1.04	1.96	NA	2.13	0.96	1.7	0.9	2.44	1	0.74
511	1.47	0.71	2.08	NA	1.85	0.76	1.44	1.13	2.2	0.95	0.81
512	1.45	0.94	1.66	NA	1.49	0.83	1.37	0.97	2.04	0.95	0.89
513	1	0.81	1.31	NA	1.45	0.68	1.08	0.67	1.81	0.94	0.82
514	0.94	0.66	1	NA	0.94	0.58	0.85	0.74	1.95	0.76	0.71
515	0.94	0.74	1.27	NA	1.21	0.74	0.85	0.89	1.68	0.68	0.51
516	1.27	1.11	2.3	NA	1.85	0.75	1.35	0.86	1.94	1.13	0.92
517	1.76	1.14	2.79	NA	3.38	0.91	1.52	1.56	2.31	1.81	1.3
518	NA	0.91	1.88	NA	3.07	1.09	1.67	1.06	2.09	1.35	0.92
519	NA	0.8	1.52	NA	2.28	1.01	1.37	0.91	1.87	1.16	0.97
520	NA	0.85	1.85	NA	2.23	1.1	1.24	1.21	2.17	1.02	0.71
521	NA	0.87	1.18	NA	1.79	1.01	0.93	1.04	1.94	0.9	0.68
522	NA	0.79	1.42	NA	2.18	0.91	1.01	0.93	1.61	0.77	0.64
523	NA	0.79	1.12	NA	1.23	0.79	0.84	0.94	1.49	0.71	0.63
524	NA	1.08	1.29	NA	2.53	0.7	1.42	1	1.8	0.88	0.83
525	NA	0.82	0.99	NA	1.67	0.63	0.95	0.92	1.83	0.62	0.62
526	NA	0.79	1.44	NA	1.84	0.55	1.02	0.77	1.41	0.79	0.79
527	NA	1.27	1.85	NA	2.06	0.55	1.14	0.95	1.23	0.8	0.8
528	NA	0.87	1.95	NA	2.19	0.47	1.26	0.88	1.41	0.94	0.94
529	NA	0.95	1.83	NA	2.49	0.58	1.67	1.31	1.57	1.07	1.07
530	NA	1.2	1.69	NA	2.28	0.6	1.21	1.23	1.6	1.19	1.19
531	NA	1.4	2	NA	3.54	0.75	1.73	1.23	1.81	1.21	1.21
532	NA	1.02	1.57	NA	2.4	0.76	1.39	1.33	1.79	1.29	1.29
533	NA	1.31	1.78	NA	2.09	0.86	1.81	1.47	1.92	1.35	1.25
534	NA	1.2	2.43	NA	2.78	0.99	1.77	1.52	2.09	1.38	1.14
535	NA	1.29	1.48	NA	1.8	0.85	1.6	1.46	1.63	1.14	0.94
536	NA	1.46	2.7	NA	2.34	0.88	1.37	1.1	2.28	0.95	0.88
537	NA	1.67	2.88	NA	3.54	0.79	1.63	1.75	2.17	1.13	0.87
538	NA	0.91	2.11	NA	2.33	0.72	1.17	1.07	2.1	0.82	0.71
539	NA	0.85	1.72	NA	1.39	0.59	1.02	1	2.03	0.69	0.58
540	NA	0.94	1.54	NA	1.21	0.61	1.03	0.87	2.31	0.68	0.58
541	NA	0.67	0.97	NA	1.64	0.56	1.29	0.63	2.43	0.96	0.77
542	NA	0.81	0.65	NA	0.85	0.6	1.38	0.72	2.43	1.13	0.89
543	NA	0.91	0.42	NA	0.41	0.78	1.65	0.8	2.07	1.05	0.95
544	NA	1.13	0.38	NA	0.25	0.72	1.64	1.19	2.66	1.8	1.28
545	NA	1.29	0.42	NA	0.3	0.86	1.48	1.19	2.23	1.32	0.98
546	NA	1.37	0.97	NA	0.94	0.83	2.35	1.08	2.13	1.05	0.99
547	NA	1.43	1.22	NA	0.91	0.85	2.08	1.44	2.18	1.17	0.95
548	NA	1.07	1.06	NA	0.64	0.77	1.97	1.16	1.98	1.01	0.7
549	NA	1.33	1.7	NA	1.7	1.03	2.92	1.16	1.79	1.28	1.07
550	NA	1.53	2.3	NA	1.78	1.1	3.27	1.71	1.59	1.63	1.39
551	NA	1.13	1.19	3.07	1.18	0.74	2.37	1.1	1.46	1.5	1.23
552	NA	1.39	0.89	3.9	1.77	1.21	3.15	1.54	1.74	1.97	1.63
553	NA	1.3	1.23	2.48	1.68	1.23	1.81	1.29	1.36	1.35	1.1
554	NA	1.29	1.48	2.44	1.45	1.4	2.49	1.31	1.28	1.13	0.83
555	NA	1.49	1.74	2.09	1.23	1.19	1.72	1.28	1.19	1.42	0.87
556	NA	0.87	1.56	2.05	1.18	1.08	1.45	NA	0.94	1.35	0.81
557	NA	0.77	1.42	1.92	0.74	0.93	1.1	NA	0.96	1	0.78
558	NA	0.99	1.92	2.15	1.14	1.04	1.67	NA	1.35	1.71	1.03
559	NA	1.09	2.6	3.47	2.13	1.05	2.22	NA	1.64	1.78	1.32
560	NA	1.17	1.73	3.17	1.8	1.23	2.07	NA	1.44	1.55	1.14
561	NA	1.31	1.73	2.58	2.16	1.29	2.03	NA	1.59	1.28	1.05
562	NA	1.12	1.69	2.4	1.89	1.37	1.83	NA	1.51	1.3	1.03
563	NA	1.02	2.06	2.66	1.73	1.58	1.85	NA	1.57	1.41	1
564	NA	0.91	1.6	2.43	1.58	1.18	1.82	NA	1.36	1.24	0.93
565	NA	0.66	1.35	1.94	1.07	0.81	1.39	NA	1.28	1.09	0.83
566	NA	0.85	1.7	2.3	1.21	1.13	1.96	NA	1.54	1.25	0.91
567	NA	0.86	1.78	2.54	1.43	1.15	1.57	NA	1.46	2.14	1.31
568	NA	1	1.76	2.15	1.77	1.18	1.46	NA	1.45	1.46	1.21
569	NA	1.13	2.24	2.04	2.1	1.25	1.58	NA	2.09	1.76	1.37
570	NA	1.26	1.84	3.41	2.38	1.15	2.19	NA	1.41	1.44	1.28
571	NA	0.89	2.08	2.5	1.16	1.16	1.86	NA	1.2	1.4	1.03
572	NA	0.93	1.31	2.31	1.2	1.18	1.75	NA	1.07	1.43	1.03
573	NA	0.67	0.95	1.76	0.67	0.89	1.26	NA	0.87	0.82	0.66
574	NA	0.82	0.91	1.85	0.77	0.8	1.18	NA	1.06	0.97	0.85
575	NA	0.61	0.78	1.79	0.51	0.6	1.06	NA	0.92	1.17	0.88
576	NA	0.58	0.87	2.49	0.75	0.67	1.4	NA	1.01	0.83	0.65
577	NA	0.84	1.46	2.01	0.64	0.83	1.53	NA	1.13	0.53	0.63
578	NA	0.91	1.4	1.12	0.4	1.01	0.99	NA	1.26	0.54	0.52
579	NA	1.08	1.95	1.46	0.71	1.1	1.09	NA	1.14	0.8	0.71
580	NA	0.84	2.18	1.96	0.67	0.93	1.26	NA	1.29	1.25	0.99
581	NA	0.93	1.17	1.78	0.64	1.03	1.08	NA	1.23	1.22	1.14
582	NA	1.08	0.82	1.67	0.64	1	1.13	NA	1.26	1.38	1.1
583	NA	0.89	0.85	1.59	1.08	0.88	1.23	NA	1.01	1.46	1.44
584	NA	1.1	1.24	1.8	1.11	0.98	1.26	NA	0.91	1.44	1.53
585	NA	1.06	1.23	2.02	1.03	1.26	1.12	NA	0.9	1.51	1.26
586	NA	1.05	2.31	2.38	1.34	1.32	1.38	NA	1.05	1.67	1.32
587	NA	1.05	2.22	2.22	1.16	1.49	1.38	NA	1.09	1.85	1.39
588	NA	0.92	1.27	2.11	0.75	1.19	1.23	NA	0.96	1.79	1.27
589	NA	0.62	0.78	2.25	0.82	1.12	1.43	NA	1.39	1.87	1.53
590	NA	0.57	0.8	2.08	0.72	1.08	1.56	NA	1.39	1.73	1.43
591	NA	0.35	0.89	1.78	1.04	0.9	1.11	NA	1.29	1.47	1.27
592	NA	0.41	1.11	2.83	1	0.93	1.54	NA	1.02	1.76	1.49
593	NA	0.51	1.62	3.06	1.42	1.21	2.24	NA	1.01	2.09	1.44
594	NA	0.62	1.19	2.25	1.32	1.14	1.65	NA	0.76	1.92	1.35
595	NA	0.67	1.15	2.06	1.06	1.06	1.32	NA	0.93	1.08	0.85
596	NA	0.78	1.43	2.02	1.64	1.12	1.36	NA	0.85	0.77	0.66
597	NA	1.16	2.11	3.22	2.86	1.23	1.83	NA	1.37	1.19	0.9
598	NA	0.73	2.03	2.66	2.51	0.94	1.75	NA	1.38	1.32	0.95
599	NA	0.74	1.83	2.02	1.46	0.91	1.34	NA	1.58	1.84	1.37
600	NA	0.63	1.59	2.28	1.28	0.72	1.15	NA	1.2	1.94	1.43
601	NA	0.76	1.66	2.47	2.27	0.8	1.68	NA	1.16	1.76	1.34
602	NA	1.2	2.41	3.37	2.59	1.14	1.71	NA	1.28	2.14	1.89
603	NA	1.09	2.53	2.72	3.21	1.15	1.79	NA	1.13	1.87	1.53
604	NA	0.62	2.13	1.93	1.74	0.73	1.63	NA	1.21	1.67	1.39
605	NA	0.58	1.93	2.45	1.59	0.82	1.47	NA	1.23	1.64	1.06
606	NA	0.5	1.82	2.4	1.18	0.84	1.37	NA	1.22	1.73	1.13
607	NA	0.55	1.76	1.69	0.84	0.72	1.09	NA	1.48	1.84	1.35
608	NA	0.64	1.52	1.81	0.83	0.84	0.85	NA	1.19	2.04	1.44
609	NA	0.67	1.97	1.2	0.82	0.92	0.63	NA	0.99	1.55	1.29
610	NA	0.75	2.07	2.5	1.3	1.26	1.38	NA	1.39	1.63	1.71
611	NA	0.65	2.49	1.61	1.12	1.18	1.16	NA	1.38	1.75	1.52
612	NA	0.65	1.74	2.14	1.1	1.03	1.47	NA	1.33	1.67	1.47
613	NA	0.58	1.77	2.28	0.97	1.01	1.56	NA	1.9	2.03	1.53
614	NA	0.75	2.55	3.89	1.27	0.91	2.44	NA	2.02	2.56	1.55
615	NA	0.71	2.41	2.46	1.05	0.87	1.76	NA	1.37	2.21	1.71
616	NA	0.69	2.15	2.16	1.53	0.85	1.64	NA	1.39	2.14	1.93
617	NA	0.72	2.25	2.13	2.21	0.9	1.67	NA	NA	2.06	1.6
618	NA	0.89	3.26	2.51	2.28	1.04	1.86	NA	NA	2.07	1.81
619	NA	0.6	2.05	2.06	1.76	0.72	1.69	NA	NA	2.07	1.47
620	NA	0.51	1.8	1.48	1.79	0.48	1.32	NA	NA	1.99	1.59
621	NA	0.65	1.95	2.65	2.3	0.66	1.46	NA	NA	2.24	1.68
622	NA	0.59	1.64	2.23	1.62	0.83	1.73	NA	NA	1.54	1.37
623	NA	1	2.23	1.78	2.91	0.89	1.33	NA	NA	1.17	1.08
624	NA	0.75	1.28	0.78	1.77	0.9	0.63	NA	NA	0.98	0.76
625	NA	1.09	1.3	1.58	2.65	0.91	1.17	NA	NA	1.53	0.9
626	NA	0.81	1.32	1.19	1.15	0.94	0.99	NA	NA	1.3	0.97
627	NA	0.78	1.45	1.39	0.63	0.78	1.15	NA	NA	1.4	1.01
628	NA	0.76	1.85	2.49	1.23	0.85	1.63	NA	NA	1.9	1.45
629	NA	0.65	1.75	2.05	0.94	0.61	1.66	NA	NA	1.54	1.59
630	NA	0.56	1.22	1.91	0.91	0.53	1.61	NA	NA	1.42	1.39
631	NA	0.56	1.37	2.01	1.02	0.61	1.47	NA	NA	1.47	1.23
632	NA	0.59	1.49	2.56	1.83	0.76	1.88	NA	NA	1.5	1.14
633	NA	0.71	1.78	1.94	1.58	0.66	1.4	NA	NA	1.38	1.27
634	NA	0.75	1.48	1.4	1.61	0.63	1.08	NA	NA	1.3	1.23
635	NA	0.71	1.02	1.16	1.8	0.73	0.85	NA	NA	1.24	1.02
636	NA	0.74	0.56	1.46	2.18	0.76	1.11	NA	NA	0.91	1.11
637	NA	1.02	0.47	3.55	4.09	0.78	1.95	NA	NA	1.04	1.05
638	NA	0.66	0.46	1.68	2.65	0.98	1.21	NA	NA	1.02	1.02
639	NA	0.66	0.46	1.66	1.37	0.77	1.08	NA	NA	0.93	1.02
640	NA	1.14	0.54	1.87	2.26	0.8	1.36	NA	NA	1.54	1.52
641	NA	1.29	0.81	1.66	2.4	0.85	1.61	NA	NA	1.32	1.39
642	NA	0.88	0.68	1.69	1.87	0.72	1.41	NA	NA	1.29	1.2
643	NA	0.76	0.62	2.76	1.25	0.68	1.91	NA	NA	1.39	1.22
644	NA	0.68	0.53	2.32	1.05	0.52	1.56	NA	NA	1.45	1.4
645	NA	0.81	0.64	2.26	1.21	0.47	1.68	NA	NA	1.55	1.47
646	NA	0.8	0.68	2.15	1.14	0.61	1.9	NA	NA	1.55	1.42
647	NA	0.95	0.9	2.62	1.36	0.78	1.92	NA	NA	1.59	1.74
648	NA	1.05	1	2	1.54	0.79	2.02	NA	NA	1.43	1.53
649	NA	1	1.02	2.44	1.17	0.74	2.1	NA	NA	1.32	1.45
650	NA	1.31	1.07	1.56	0.92	0.87	1.29	NA	NA	1.37	1.43
651	NA	0.82	1.03	0.78	0.67	1.23	0.59	NA	NA	1.73	1.63
652	NA	1.21	1.1	0.7	0.68	1.11	0.63	NA	NA	1.46	1.56
653	NA	0.72	1.11	1.28	0.76	1.2	0.79	NA	NA	1.26	1.21
654	NA	0.93	1.25	1.43	1.2	0.89	0.9	NA	NA	0.69	0.84
655	NA	1.04	1.22	1.75	1.43	0.92	1.26	NA	NA	0.59	0.65
656	NA	0.98	1.26	2.26	1.29	0.81	1.75	NA	NA	0.52	0.67
657	NA	1.16	1.24	2.42	1.55	0.9	1.99	NA	NA	0.81	0.92
658	NA	1.01	1.18	1.84	1.59	0.99	1.51	NA	NA	0.73	0.96
659	NA	1.31	0.94	1.74	2.05	0.86	1.49	NA	NA	0.84	0.91
660	NA	0.98	0.56	2.19	1.56	0.75	1.94	NA	NA	1.09	1.16
661	NA	0.9	0.63	2.93	1.84	1.09	2.12	NA	NA	1.18	1.42
662	NA	0.9	0.72	2.83	1.91	1.08	2.13	NA	NA	1.14	1.2
663	NA	1.36	1.08	3.04	1.33	1.13	2.18	NA	NA	1.29	1.43
664	NA	0.76	0.74	1.82	0.46	0.95	1.99	NA	NA	0.87	1.41
665	NA	1.09	0.91	2.07	0.39	1	1.76	NA	NA	0.84	1.21
666	NA	1	0.8	1.44	0.42	0.91	1.36	NA	NA	0.66	0.95
667	NA	1.16	1.18	2.47	0.56	0.98	1.73	NA	NA	0.91	1.18
668	NA	1.07	1.07	3.26	0.73	0.76	2.28	NA	NA	1.12	1.62
669	NA	1.15	1.41	3.62	1.35	0.74	2	NA	NA	1.25	1.47
670	NA	0.83	1.06	2.3	1.18	0.61	1.66	NA	NA	1.06	0.92
671	NA	0.59	0.7	0.89	0.66	0.5	0.58	NA	NA	0.65	0.7
672	NA	0.57	0.68	1.2	0.74	0.55	0.88	NA	NA	0.83	0.7
673	NA	0.91	0.95	2.11	1.1	0.61	1.27	NA	NA	0.97	1.12
674	NA	1.57	1.39	2.84	1.8	0.88	1.86	NA	NA	1.33	1.3
675	NA	0.91	1.22	1.96	1.75	0.91	1.51	NA	NA	0.94	1.03
676	NA	0.88	0.97	1.82	1.86	0.58	1.39	NA	NA	0.89	1.22
677	NA	0.95	1.18	1.58	1.92	0.52	1.13	NA	NA	0.93	1.02
678	NA	1.23	1.26	1.84	2.04	0.67	1.67	NA	NA	1.45	1.14
679	NA	1.16	1.27	1.71	2.29	NA	1.8	NA	NA	1.27	1.29
680	NA	0.87	1.63	NA	2.2	NA	1.79	NA	NA	1.21	1.48
681	NA	1.08	1.51	NA	1.87	NA	1.63	NA	NA	1.56	1.27
682	NA	0.7	1.13	NA	1.44	NA	1.1	NA	NA	1.2	1.36
683	NA	0.86	1.14	NA	2.52	NA	1.24	NA	NA	1.17	NA
684	NA	0.8	0.86	NA	2.41	NA	1.47	NA	NA	0.95	NA
685	NA	0.95	1.08	NA	2.37	NA	1.22	NA	NA	0.85	NA
686	NA	1.17	1.37	NA	3.1	NA	1.66	NA	NA	1.07	NA
687	NA	0.87	1.53	NA	1.83	NA	1.54	NA	NA	0.93	NA
688	NA	1.22	1.47	NA	2.16	NA	1.63	NA	NA	1.04	NA
689	NA	1.28	1.42	NA	1.91	NA	1.76	NA	NA	0.89	NA
690	NA	1.02	1.5	NA	1.92	NA	1.33	NA	NA	0.91	NA
691	NA	1.16	NA	NA	2.27	NA	1.51	NA	NA	0.98	NA
692	NA	0.69	NA	NA	2.07	NA	1.22	NA	NA	0.88	NA
693	NA	0.91	NA	NA	1.49	NA	1.6	NA	NA	0.85	NA
694	NA	1.31	NA	NA	1.98	NA	1.37	NA	NA	NA	NA
695	NA	0.97	NA	NA	2.57	NA	2.17	NA	NA	NA	NA
696	NA	1.27	NA	NA	3.62	NA	2.19	NA	NA	NA	NA
697	NA	1.02	NA	NA	2.14	NA	1.25	NA	NA	NA	NA
698	NA	1.02	NA	NA	2.27	NA	1.17	NA	NA	NA	NA
699	NA	0.84	NA	NA	1.45	NA	1.02	NA	NA	NA	NA
700	NA	0.89	NA	NA	2.17	NA	0.8	NA	NA	NA	NA
701	NA	0.82	NA	NA	1.36	NA	0.82	NA	NA	NA	NA
702	NA	0.69	NA	NA	1.2	NA	0.67	NA	NA	NA	NA
703	NA	1.03	NA	NA	1.49	NA	0.81	NA	NA	NA	NA
704	NA	1.28	NA	NA	2.7	NA	1.45	NA	NA	NA	NA
705	NA	0.93	NA	NA	2.78	NA	1.4	NA	NA	NA	NA
706	NA	1.18	NA	NA	2.66	NA	1.82	NA	NA	NA	NA
707	NA	1.06	NA	NA	1.63	NA	1.04	NA	NA	NA	NA
708	NA	NA	NA	NA	1.68	NA	0.87	NA	NA	NA	NA
709	NA	NA	NA	NA	2.52	NA	0.71	NA	NA	NA	NA
710	NA	NA	NA	NA	1	NA	0.57	NA	NA	NA	NA
711	NA	NA	NA	NA	2.52	NA	1.04	NA	NA	NA	NA
712	NA	NA	NA	NA	1.71	NA	1.18	NA	NA	NA	NA
713	NA	NA	NA	NA	1.94	NA	1.17	NA	NA	NA	NA
714	NA	NA	NA	NA	2.53	NA	1.13	NA	NA	NA	NA
715	NA	NA	NA	NA	1.65	NA	0.76	NA	NA	NA	NA
716	NA	NA	NA	NA	1.68	NA	0.85	NA	NA	NA	NA
717	NA	NA	NA	NA	1.3	NA	0.88	NA	NA	NA	NA
718	NA	NA	NA	NA	1.89	NA	1.14	NA	NA	NA	NA
