# Dannenberg - Reno Gulch Update - PIPO - ITRDB SD026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44573
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44573.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd026l-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd026l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
#--------------------
# Contribution_Date
#   Date: 2026-03-27
#--------------------
# File_Last_Modified_Date
#   Date: 2026-03-27
#--------------------
# Title
#   Study_Name: Dannenberg - Reno Gulch Update - PIPO - ITRDB SD026
#--------------------
# Investigators
#   Investigators: Dannenberg, M.P.; Wise, E.K.; Harris, V.; Beyerlein, A.; Quist, N.
#--------------------
# Description_Notes_and_Keywords
#   Description: this is an update of sd017
# -per ITRDB: "data set could be improved significantly"
# -REN14A deleted (per ITRDB suggestion)
# -REN06B deleted (flagged by ITRDB)
# -REN02A 1597-1749 deleted (flagged by ITRDB)
# -REN07B deleted (flagged by ITRDB)
# -REN11B deleted (flagged by ITRDB)
# -our updates (RNO): 06B, 07B, 08A, 08B, 10B, 12A, 15B deleted (no confidence)
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 2002259
#--------------------
# Site_Information
#   Site_Name: Reno Gulch
#   Location: South Dakota
#   Northernmost_Latitude: 43.91059694117648
#   Southernmost_Latitude: 43.91059694117648
#   Easternmost_Longitude: -103.61633288235294
#   Westernmost_Longitude: -103.61633288235294
#   Elevation_m: 1677
#--------------------
# Data_Collection
#   Collection_Name: SD026
#   First_Year: 1679
#   Last_Year: 2020
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RNO01A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO01B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO02A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO02B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO03A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO03B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO04A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO04B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO05A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO05B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO06A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO07A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO09A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO09B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO11A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO11B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO11C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO11C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO12B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO13A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO13B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO14A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO14B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO16A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO16B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO17A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RNO17B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RNO17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RNO01A_raw	RNO01B_raw	RNO02A_raw	RNO02B_raw	RNO03A_raw	RNO03B_raw	RNO04A_raw	RNO04B_raw	RNO05A_raw	RNO05B_raw	RNO06A_raw	RNO07A_raw	RNO09A_raw	RNO09B_raw	RNO11A_raw	RNO11B_raw	RNO11C_raw	RNO12B_raw	RNO13A_raw	RNO13B_raw	RNO14A_raw	RNO14B_raw	RNO16A_raw	RNO16B_raw	RNO17A_raw	RNO17B_raw
1729	NA	NA	NA	NA	0.241	0.144	NA	NA	NA	NA	0.162	NA	0.136	0.192	NA	NA	NA	NA	0.22	NA	NA	0.197	NA	NA	NA	NA
1730	NA	NA	NA	NA	0.17	0.158	NA	NA	NA	NA	0.161	NA	0.087	0.107	NA	NA	NA	NA	0.311	NA	NA	0.119	NA	NA	NA	NA
1731	NA	NA	NA	NA	0.262	0.207	NA	NA	NA	NA	0.338	NA	0.163	0.125	NA	NA	NA	NA	0.198	NA	NA	0.227	NA	NA	NA	NA
1732	NA	NA	NA	NA	0.288	0.165	NA	NA	NA	NA	0.406	NA	0.233	0.127	NA	NA	NA	NA	0.115	NA	NA	0.468	NA	NA	NA	NA
1733	NA	NA	NA	NA	0.111	0.126	NA	NA	NA	NA	0.326	NA	0.14	0.1	NA	NA	NA	NA	0.156	0.236	NA	0.167	NA	NA	NA	NA
1734	NA	NA	NA	NA	0.082	0.083	NA	NA	NA	NA	0.331	NA	0.069	0.102	NA	NA	NA	NA	0.111	0.162	NA	0.128	NA	NA	NA	NA
1735	NA	NA	NA	NA	0.232	0.068	NA	NA	NA	NA	0.49	NA	0.051	0.06	NA	NA	NA	NA	0.207	0.322	NA	0.112	NA	NA	NA	NA
1736	NA	NA	NA	NA	0.343	0.097	NA	NA	NA	NA	0.598	NA	0.119	0.087	NA	NA	NA	NA	0.146	0.252	NA	0.089	NA	NA	NA	NA
1737	NA	NA	NA	NA	0.44	0.166	NA	NA	NA	NA	1.146	NA	0.148	0.109	NA	NA	NA	NA	0.212	0.465	0.139	0.181	NA	NA	NA	NA
1738	NA	NA	NA	NA	0.403	0.183	NA	NA	NA	NA	0.084	NA	0.188	0.137	NA	NA	NA	NA	0.491	0.656	0.2	0.356	NA	NA	NA	NA
1739	NA	NA	NA	NA	0.372	0.255	NA	NA	NA	NA	0.212	NA	0.198	0.153	NA	NA	NA	NA	0.549	0.655	0.376	0.296	NA	NA	NA	NA
1740	NA	NA	NA	NA	0.55	0.119	0.31	NA	NA	NA	0.319	NA	0.305	0.18	NA	NA	NA	NA	0.294	0.467	0.23	0.207	NA	NA	NA	NA
1741	NA	NA	NA	NA	0.322	0.098	0.072	NA	NA	NA	0.136	NA	0.084	0.078	NA	NA	NA	NA	0.157	0.244	0.136	0.176	NA	NA	NA	NA
1742	NA	NA	NA	NA	0.33	0.104	0.096	NA	NA	NA	0.302	NA	0.102	0.152	NA	NA	NA	NA	0.17	0.225	0.304	0.259	NA	NA	NA	NA
1743	NA	NA	NA	NA	0.156	0.095	0.05	NA	NA	NA	0.119	NA	0.069	0.051	NA	NA	NA	NA	0.127	0.168	0.104	0.109	NA	NA	NA	NA
1744	NA	NA	NA	NA	0.285	0.168	0.071	NA	NA	NA	0.212	NA	0.164	0.15	NA	NA	NA	NA	0.148	0.149	0.147	0.226	NA	NA	NA	NA
1745	NA	NA	NA	NA	0.306	0.177	0.034	NA	NA	NA	0.212	NA	0.239	0.109	NA	NA	NA	NA	0.244	0.278	0.247	0.345	NA	NA	NA	NA
1746	NA	NA	NA	NA	0.252	0.148	0.061	NA	NA	NA	0.149	NA	0.199	0.095	NA	NA	NA	NA	0.179	0.34	0.252	0.295	NA	NA	NA	NA
1747	NA	NA	NA	NA	0.206	0.158	0.109	NA	NA	NA	0.227	NA	0.091	0.078	NA	NA	NA	NA	0.286	0.371	0.227	0.223	NA	NA	NA	NA
1748	NA	NA	NA	NA	0.255	0.167	0.177	NA	NA	NA	0.093	NA	0.166	0.183	NA	NA	NA	NA	0.511	0.539	0.278	0.158	NA	NA	NA	NA
1749	NA	NA	NA	NA	0.194	0.185	0.109	NA	NA	NA	0.188	NA	0.131	0.144	NA	NA	NA	NA	0.285	0.236	0.293	0.181	NA	NA	NA	NA
1750	NA	NA	NA	NA	0.243	0.116	0.167	NA	NA	NA	0.079	NA	0.104	0.09	NA	0.05	0.089	NA	0.197	0.38	0.163	0.131	NA	NA	NA	NA
1751	NA	NA	NA	NA	0.309	0.178	0.19	NA	NA	NA	0.119	NA	0.157	0.156	NA	0.032	0.101	NA	0.366	0.286	0.16	0.135	NA	NA	NA	NA
1752	NA	NA	NA	NA	0.214	0.229	0.148	NA	NA	NA	0.145	NA	0.147	0.189	NA	0.036	0.126	NA	0.178	0.282	0.218	0.169	NA	NA	NA	NA
1753	NA	NA	NA	NA	0.078	0.058	0.102	NA	NA	NA	0.021	NA	0.055	0.049	NA	0.033	0.128	NA	0.065	0.055	0.066	0.061	NA	NA	NA	NA
1754	NA	NA	NA	NA	0.355	0.193	0.076	NA	NA	NA	0.195	NA	0.3	0.138	NA	0.013	0.057	NA	0.117	0.349	0.186	0.217	NA	NA	NA	NA
1755	NA	NA	NA	NA	0.29	0.242	0.119	NA	NA	NA	0.212	NA	0.164	0.213	NA	0.035	0.108	NA	0.128	0.182	0.204	0.17	NA	NA	NA	NA
1756	NA	NA	NA	NA	0.089	0.081	0.053	NA	NA	NA	0.098	NA	0.036	0.051	NA	0.059	0.064	NA	0.052	0.106	0.214	0.114	NA	NA	NA	NA
1757	NA	NA	NA	NA	0.089	0.086	0.022	NA	NA	NA	0.019	NA	0.06	0.051	NA	0.021	0.014	NA	0.023	0.081	0.041	0.064	NA	NA	NA	NA
1758	NA	NA	NA	NA	0.096	0.085	0.033	NA	NA	NA	0.087	NA	0.052	0.056	NA	0.019	0.019	NA	0.05	0.137	0.116	0.053	NA	NA	NA	NA
1759	NA	NA	NA	NA	0.078	0.039	0.05	NA	NA	NA	0.047	NA	0.046	0.027	NA	0.039	0.042	NA	0.059	0.068	0.096	0.051	NA	NA	NA	NA
1760	NA	NA	NA	NA	0.13	0.066	0.058	NA	NA	NA	0.112	NA	0.114	0.118	NA	0.042	0.047	NA	0.077	0.18	0.116	0.124	NA	NA	NA	NA
1761	NA	NA	NA	NA	0.17	0.171	0.086	NA	NA	NA	0.195	NA	0.148	0.108	NA	0.077	0.065	NA	0.136	0.224	0.132	0.155	NA	NA	NA	NA
1762	NA	NA	NA	NA	0.293	0.134	0.137	NA	NA	NA	0.115	NA	0.156	0.105	NA	0.117	0.073	NA	0.117	0.404	0.224	0.265	NA	NA	NA	NA
1763	NA	NA	NA	NA	0.204	0.117	0.092	NA	NA	NA	0.162	NA	0.23	0.115	NA	0.139	0.148	NA	0.231	0.338	0.221	0.16	NA	NA	NA	NA
1764	NA	NA	NA	NA	0.088	0.121	0.094	NA	NA	NA	0.092	NA	0.176	0.19	NA	0.132	0.106	NA	0.1	0.355	0.184	0.185	NA	NA	NA	NA
1765	0.293	NA	NA	NA	0.182	0.15	0.121	NA	NA	NA	0.066	NA	0.128	0.124	0.136	0.122	0.096	NA	0.227	0.328	0.207	0.231	NA	NA	NA	NA
1766	0.29	NA	NA	NA	0.084	0.133	0.132	NA	NA	NA	0.058	NA	0.151	0.156	0.086	0.103	0.113	NA	0.23	0.338	0.298	0.224	NA	NA	NA	NA
1767	0.45	NA	NA	NA	0.16	0.162	0.508	NA	NA	NA	0.077	0.172	0.157	0.118	0.122	0.082	0.073	NA	0.195	0.42	0.233	0.214	NA	NA	NA	NA
1768	0.447	NA	NA	NA	0.241	0.158	0.391	NA	NA	NA	0.083	0.121	0.142	0.098	0.076	0.075	0.083	NA	0.166	0.212	0.168	0.093	NA	NA	NA	NA
1769	0.395	NA	NA	NA	0.268	0.133	0.329	NA	NA	NA	0.087	0.112	0.168	0.12	0.067	0.079	0.173	NA	0.312	0.184	0.147	0.166	NA	NA	NA	NA
1770	0.284	NA	NA	NA	0.25	0.141	0.206	NA	NA	NA	0.109	0.12	0.18	0.166	0.047	0.109	0	NA	0.188	0.309	0.333	0.131	NA	NA	NA	NA
1771	0.403	NA	NA	NA	0.229	0.108	0.293	NA	NA	NA	0.125	0.181	0.22	0.149	0.154	0.122	0.226	NA	0.236	0.315	0.329	0.163	NA	NA	NA	NA
1772	0.238	NA	NA	NA	0.19	0.103	0.141	NA	NA	NA	0.031	0.085	0.076	0.046	0.094	0.089	0.102	NA	0.174	0.274	0.232	0.094	NA	NA	NA	NA
1773	0.227	NA	NA	NA	0.172	0.105	0.179	NA	NA	NA	0.064	0.164	0.071	0.117	0.071	0.089	0.083	NA	0.259	0.228	0.182	0.135	NA	NA	NA	NA
1774	0.232	NA	NA	NA	0.312	0.18	0.149	NA	NA	NA	0.104	0.142	0.131	0.156	0.094	0.121	0.174	NA	0.265	0.303	0.21	0.138	NA	NA	NA	NA
1775	0.218	NA	NA	NA	0.231	0.117	0.136	NA	NA	NA	0.097	0.173	0.136	0.133	0.135	0.088	0.212	NA	0.275	0.252	0.284	0.142	NA	NA	NA	NA
1776	0.199	NA	NA	NA	0.22	0.097	0.183	NA	NA	NA	0.089	0.111	0.171	0.14	0.13	0.098	0.315	NA	0.325	0.293	0.23	0.096	NA	NA	NA	NA
1777	0.214	NA	NA	NA	0.261	0.133	0.363	NA	NA	NA	0.135	0.107	0.195	0.145	0.329	0.089	0.486	NA	0.278	0.225	0.331	0.183	NA	NA	NA	NA
1778	0.221	NA	NA	NA	0.158	0.08	0.301	NA	NA	NA	0.122	0.178	0.154	0.164	0.139	0.141	0.139	NA	0.312	0.229	0.256	0.11	NA	NA	NA	NA
1779	0.179	NA	NA	NA	0.146	0.079	0.302	NA	NA	NA	0.03	0.114	0.175	0.074	0.155	0.059	0.189	NA	0.131	0.19	0.139	0.053	NA	NA	NA	NA
1780	0.209	NA	NA	NA	0.059	0.052	0.284	NA	NA	NA	0.024	0.112	0.173	0.084	0.257	0.07	0.402	NA	0.165	0.168	0.285	0.127	NA	NA	NA	NA
1781	0.081	NA	NA	NA	0.086	0.06	0.037	NA	NA	NA	0.029	0.025	0.075	0.058	0.137	0.027	0.107	NA	0.099	0.242	0.113	0.078	NA	NA	NA	NA
1782	0.182	NA	NA	NA	0.111	0.078	0.076	NA	NA	NA	0.049	0.08	0.102	0.067	0.138	0.037	0.139	NA	0.146	0.253	0.14	0.076	NA	NA	NA	NA
1783	0.221	NA	NA	NA	0.085	0.117	0.092	NA	NA	NA	0.102	0.068	0.101	0.112	0.24	0.049	0.158	NA	0.143	0.28	0.207	0.107	NA	NA	NA	NA
1784	0.286	NA	NA	NA	0.101	0.103	0.06	NA	NA	NA	0.09	0.052	0.061	0.052	0.124	0.079	0.119	NA	0.15	0.418	0.162	0.092	NA	NA	NA	NA
1785	0.14	NA	NA	NA	0.056	0.04	0.035	NA	NA	NA	0.029	0.027	0.037	0.031	0.021	0.022	0.047	NA	0.047	0.162	0.036	0.027	NA	NA	NA	NA
1786	0.23	NA	NA	NA	0.138	0.074	0.029	NA	NA	NA	0.052	0.086	0.103	0.065	0.075	0.021	0.06	NA	0.16	0.399	0.107	0.06	NA	NA	NA	NA
1787	0.247	NA	NA	NA	0.23	0.106	0.052	NA	NA	NA	0.11	0.095	0.095	0.096	0.101	0.032	0.059	NA	0.164	0.347	0.166	0.159	NA	NA	NA	NA
1788	0.231	NA	NA	NA	0.233	0.117	0.072	NA	NA	NA	0.119	0.106	0.067	0.055	0.048	0.021	0.05	NA	0.238	0.299	0.161	0.182	NA	NA	NA	NA
1789	0.111	NA	NA	NA	0.157	0.113	0.022	NA	NA	NA	0.061	0.075	0.055	0.077	0.04	0.036	0.038	NA	0.253	0.44	0.193	0.166	NA	NA	NA	NA
1790	0.163	NA	NA	NA	0.175	0.148	0.044	0.042	NA	NA	0.115	0.16	0.094	0.067	0.085	0.054	0.069	NA	0.516	0.467	0.222	0.27	NA	NA	NA	NA
1791	0.228	NA	NA	NA	0.276	0.127	0.03	0.025	NA	NA	0.17	0.073	0.069	0.05	0.045	0.06	0.037	NA	0.422	0.438	0.319	0.344	NA	NA	NA	NA
1792	0.237	NA	NA	NA	0.302	0.182	0.052	0.056	NA	NA	0.089	0.176	0.1	0.115	0.139	0.159	0.109	NA	0.506	0.464	0.463	0.377	NA	NA	NA	NA
1793	0.142	NA	NA	NA	0.283	0.16	0.066	0.058	NA	NA	0.107	0.127	0.095	0.081	0.16	0.193	0.05	NA	0.517	0.276	0.413	0.296	NA	NA	NA	NA
1794	0.167	NA	NA	NA	0.197	0.099	0.089	0.065	NA	NA	0.055	0.126	0.11	0.073	0.105	0.135	0.107	NA	0.359	0.262	0.334	0.32	NA	NA	NA	NA
1795	0.136	NA	NA	NA	0.178	0.106	0.145	0.091	NA	NA	0.15	0.115	0.076	0.047	0.102	0.115	0.112	NA	0.262	0.32	0.46	0.224	NA	NA	NA	NA
1796	0.139	NA	NA	NA	0.191	0.1	0.149	0.052	NA	NA	0.149	0.068	0.065	0.045	0.095	0.095	0.079	NA	0.37	0.382	0.468	0.239	NA	NA	NA	NA
1797	0.138	NA	NA	NA	0.128	0.11	0.157	0.074	NA	NA	0.115	0.051	0.062	0.062	0.09	0.097	0.114	NA	0.319	0.24	0.489	0.272	NA	NA	NA	NA
1798	0.107	0.146	NA	NA	0.145	0.088	0.102	0.055	NA	NA	0.072	0.129	0.1	0.065	0.072	0.1	0.09	NA	0.228	0.156	0.494	0.247	NA	NA	NA	NA
1799	0.344	0.251	NA	NA	0.175	0.197	0.197	0.104	0.22	NA	0.144	0.153	0.079	0.12	0.082	0.114	0.077	NA	0.267	0.244	0.387	0.286	NA	NA	NA	NA
1800	0.824	0.178	NA	NA	0.094	0.129	0.081	0.069	0.142	NA	0.168	0.114	0.045	0.026	0.051	0.085	0.063	NA	0.192	0.16	0.29	0.272	NA	NA	NA	NA
1801	0.435	0.203	NA	NA	0.3	0.191	0.136	0.12	0.079	NA	0.116	0.156	0.18	0.17	0.159	0.12	0.101	NA	0.247	0.277	0.353	0.232	NA	NA	NA	NA
1802	0.379	0.161	NA	NA	0.156	0.105	0.185	0.1	0.115	NA	0.11	0.154	0.132	0.101	0.088	0.115	0.073	NA	0.178	0.229	0.479	0.248	NA	NA	NA	NA
1803	0.305	0.237	NA	NA	0.173	0.137	0.182	0.146	0.095	NA	0.233	0.147	0.121	0.11	0.098	0.172	0.121	NA	0.285	0.305	0.45	0.19	NA	NA	NA	NA
1804	0.227	0.112	NA	NA	0.111	0.108	0.078	0.073	0.071	NA	0.101	0.108	0.094	0.072	0.089	0.069	0.092	NA	0.295	0.335	0.281	0.184	NA	NA	NA	NA
1805	0.186	0.095	NA	NA	0.154	0.111	0.095	0.058	0.067	NA	0.069	0.074	0.063	0.064	0.106	0.064	0.071	NA	0.22	0.419	0.215	0.144	0.09	NA	NA	NA
1806	0.378	0.199	NA	NA	0.254	0.171	0.19	0.091	0.063	NA	0.099	0.132	0.088	0.087	0.078	0.107	0.115	NA	0.146	0.268	0.354	0.158	0.067	NA	NA	NA
1807	0.157	0.206	NA	NA	0.218	0.136	0.11	0.138	0.063	NA	0.097	0.093	0.116	0.07	0.098	0.06	0.111	NA	0.171	0.2	0.236	0.125	0.182	NA	NA	NA
1808	0.118	0.115	NA	NA	0.036	0.05	0.057	0.043	0.112	NA	0.053	0.078	0.046	0.039	0.023	0.035	0.056	NA	0.063	0.067	0.149	0.089	0.075	NA	NA	NA
1809	0.096	0.153	NA	NA	0.073	0.059	0.057	0.022	0.042	NA	0.096	0.071	0.058	0.057	0.031	0.061	0.092	NA	0.109	0.139	0.225	0.122	0.164	NA	NA	NA
1810	0.21	0.171	NA	NA	0.151	0.074	0.112	0.057	0.082	NA	0.075	0.302	0.054	0.095	0.034	0.076	0.122	NA	0.13	0.126	0.202	0.159	0.18	NA	NA	NA
1811	0.198	0.263	NA	NA	0.101	0.065	0.131	0.076	0.074	NA	0.067	0.237	0.062	0.056	0.056	0.082	0.139	NA	0.156	0.221	0.198	0.207	0.122	NA	NA	NA
1812	0.101	0.526	NA	NA	0.141	0.075	0.405	0.114	0.071	NA	0.131	0.21	0.072	0.048	0.086	0.114	0.243	NA	0.223	0.227	0.348	0.194	0.214	NA	NA	NA
1813	0.107	0.399	NA	NA	0.174	0.109	0.441	0.144	0.09	NA	0.084	0.202	0.088	0.042	0.097	0.19	0.149	NA	0.261	0.194	0.498	0.183	0.301	NA	NA	NA
1814	0.09	0.361	NA	NA	0.163	0.097	0.217	0.071	0.055	NA	0.077	0.109	0.055	0.056	0.062	0.078	0.09	NA	0.191	0.188	0.411	0.199	0.131	NA	NA	NA
1815	0.112	0.431	NA	NA	0.174	0.077	0.334	0.072	0.088	NA	0.138	0.151	0.086	0.055	0.038	0.086	0.106	NA	0.234	0.193	0.265	0.12	0.197	NA	NA	NA
1816	0.132	0.425	NA	NA	0.218	0.112	0.205	0.048	0.142	NA	0.15	0.119	0.104	0.078	0.085	0.118	0.115	NA	0.18	0.228	0.24	0.234	0.34	NA	NA	NA
1817	0.124	0.208	NA	NA	0.177	0.104	0.158	0.084	0.159	NA	0.061	0.097	0.052	0.074	0.075	0.066	0.059	NA	0.1	0.128	0.209	0.133	0.185	NA	NA	NA
1818	0.102	0.225	NA	NA	0.148	0.097	0.285	0.135	0.14	0.189	0.132	0.074	0.066	0.055	0.108	0.117	0.118	NA	0.206	0.076	0.157	0.115	0.154	NA	NA	NA
1819	0.233	0.254	NA	NA	0.123	0.109	0.269	0.267	0.085	0.181	0.117	0.15	0.087	0.06	0.144	0.11	0.073	NA	0.29	0.228	0.217	0.137	0.377	NA	NA	NA
1820	0.193	0.217	NA	NA	0.118	0.093	0.122	0.231	0.194	0.399	0.132	0.18	0.099	0.078	0.21	0.113	0.11	NA	0.29	0.198	0.321	0.163	0.348	NA	NA	NA
1821	0.216	0.175	NA	NA	0.142	0.138	0.138	0.322	0.152	0.266	0.114	0.18	0.08	0.068	0.129	0.113	0.103	NA	0.254	0.276	0.284	0.237	0.399	NA	NA	NA
1822	0.137	0.153	NA	NA	0.123	0.066	0.075	0.081	0.086	0.102	0.048	0.053	0.068	0.042	0.062	0.02	0.042	NA	0.086	0.091	0.116	0.074	0.186	NA	NA	NA
1823	0.137	0.087	NA	NA	0.111	0.028	0.091	0.046	0.118	0.092	0.062	0.047	0.05	0.074	0.048	0.027	0.03	NA	0.095	0.098	0.087	0.091	0.092	NA	NA	NA
1824	0.109	0.178	NA	NA	0.145	0.112	0.078	0.04	0.165	0.098	0.055	0.053	0.064	0.034	0.05	0.02	0.037	NA	0.155	0.115	0.11	0.051	0.091	NA	NA	NA
1825	0.346	0.199	NA	NA	0.232	0.107	0.115	0.039	0.203	0.076	0.099	0.122	0.049	0.08	0.1	0.047	0.044	NA	0.41	0.209	0.151	0.107	0.162	NA	NA	NA
1826	0.241	0.192	NA	NA	0.216	0.084	0.132	0.039	0.164	0.198	0.091	0.19	0.155	0.058	0.122	0.03	0.07	NA	0.326	0.235	0.236	0.188	0.303	NA	NA	NA
1827	0.154	0.193	NA	NA	0.29	0.123	0.143	0.037	0.225	0.121	0.059	0.158	0.048	0.062	0.109	0.054	0.058	NA	0.169	0.17	0.213	0.196	0.333	NA	NA	NA
1828	0.145	0.235	NA	NA	0.181	0.09	0.152	0.083	0.286	0.184	0.072	0.144	0.05	0.076	0.115	0.064	0.079	NA	0.296	0.202	0.184	0.091	0.222	NA	NA	NA
1829	0.151	0.207	NA	NA	0.207	0.101	0.174	0.121	0.164	0.294	0.13	0.384	0.099	0.065	0.054	0	NA	NA	0.225	0.231	0.228	0.171	0.181	NA	NA	NA
