# Dannenberg - Lake Ahquabi State Park Update - QUAL - ITRDB IA039
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44561
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44561.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia039e-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia039e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
#--------------------
# Contribution_Date
#   Date: 2026-03-27
#--------------------
# File_Last_Modified_Date
#   Date: 2026-03-27
#--------------------
# Title
#   Study_Name: Dannenberg - Lake Ahquabi State Park Update - QUAL - ITRDB IA039
#--------------------
# Investigators
#   Investigators: Dannenberg, M.P.; Martin, E.; Eckley, G.; Pearson, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: this is an update of ia025
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 2001753
#--------------------
# Site_Information
#   Site_Name: Lake Ahquabi State Park
#   Location: Iowa
#   Northernmost_Latitude: 41.2918828
#   Southernmost_Latitude: 41.2918828
#   Easternmost_Longitude: -93.5851633
#   Westernmost_Longitude: -93.5851633
#   Elevation_m: 339
#--------------------
# Data_Collection
#   Collection_Name: IA039
#   First_Year: 1740
#   Last_Year: 2019
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AHQ01A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ08A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ07B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ01B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ06B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ09B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ04A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ03A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ02B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ03B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ09A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ02A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ04B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ10B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ06A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ07A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AHQ01A_raw	AHQ08A_raw	AHQ07B_raw	AHQ01B_raw	AHQ06B_raw	AHQ09B_raw	AHQ04A_raw	AHQ03A_raw	AHQ02B_raw	AHQ03B_raw	AHQ09A_raw	AHQ02A_raw	AHQ04B_raw	AHQ10B_raw	AHQ06A_raw	AHQ07A_raw
1800	NA	NA	NA	NA	NA	NA	NA	NA	0.171	NA	NA	0.509	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	0.387	NA	NA	0.55	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	0.537	0.328	NA	NA	0.459	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	0.351	0.393	NA	NA	0.543	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	0.409	0.363	NA	NA	0.612	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	0.324	0.434	NA	NA	0.668	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	0.462	0.384	NA	NA	0.589	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	0.333	0.266	NA	NA	0.556	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	0.444	0.402	NA	NA	0.442	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	0.337	0.303	NA	NA	0.353	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	0.419	0.397	NA	NA	0.482	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	0.539	0.536	NA	NA	0.573	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	0.505	0.318	NA	NA	0.59	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	0.565	0.376	NA	NA	0.634	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	0.467	0.312	NA	NA	0.52	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	0.508	0.286	NA	NA	0.648	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	0.336	0.358	NA	NA	0.48	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	0.633	0.306	NA	NA	0.48	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	0.379	0.554	NA	NA	0.456	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	0.499	0.469	NA	NA	0.288	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	0.465	0.438	NA	NA	0.37	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	0.583	0.388	0.396	NA	0.444	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	0.553	0.484	0.661	NA	0.397	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	0.578	0.323	0.529	NA	0.381	NA	NA	NA	NA
1824	1.261	NA	NA	NA	NA	NA	NA	0.634	0.536	0.691	NA	0.6	NA	NA	NA	NA
1825	0.977	NA	NA	NA	NA	NA	NA	0.618	0.419	0.683	NA	0.533	NA	NA	NA	NA
1826	1.012	NA	NA	NA	NA	NA	NA	0.593	0.599	0.679	NA	0.429	NA	NA	NA	NA
1827	0.73	NA	NA	NA	NA	NA	NA	0.734	0.506	0.707	NA	0.532	NA	NA	NA	NA
1828	0.94	NA	NA	NA	NA	NA	NA	0.73	0.671	0.681	NA	0.583	NA	NA	NA	NA
1829	0.901	NA	NA	0.724	NA	NA	NA	0.465	0.608	0.567	NA	0.596	NA	NA	NA	NA
1830	0.988	NA	NA	0.715	NA	NA	NA	0.603	0.543	0.535	NA	0.618	NA	NA	NA	NA
1831	1.206	NA	NA	0.533	NA	NA	NA	0.619	0.659	0.453	NA	0.415	NA	NA	NA	NA
1832	0.805	NA	NA	0.454	NA	NA	NA	0.683	0.563	0.397	NA	0.559	NA	NA	NA	NA
1833	0.967	NA	NA	0.445	NA	NA	NA	0.661	0.688	0.374	NA	0.652	NA	NA	NA	NA
1834	0.936	NA	NA	0.55	NA	NA	NA	0.6	0.737	0.551	NA	0.774	NA	NA	NA	NA
1835	0.722	NA	NA	0.593	NA	NA	NA	0.607	0.568	0.356	NA	0.516	NA	NA	NA	NA
1836	0.758	NA	NA	0.416	NA	NA	NA	0.546	0.58	0.465	NA	0.587	NA	NA	NA	NA
1837	0.83	NA	NA	0.683	NA	NA	NA	0.535	0.475	0.524	NA	0.362	NA	NA	NA	NA
1838	0.74	NA	NA	0.567	NA	NA	NA	0.576	0.519	0.447	NA	0.583	NA	NA	NA	NA
1839	0.633	NA	NA	0.384	NA	NA	NA	0.484	0.494	0.425	NA	0.504	NA	NA	NA	NA
1840	0.487	NA	NA	0.369	NA	NA	NA	0.486	0.485	0.32	NA	0.465	NA	NA	NA	NA
1841	0.71	NA	NA	0.265	NA	NA	NA	0.634	0.44	0.375	NA	0.612	NA	NA	NA	NA
1842	0.624	NA	NA	0.351	NA	NA	NA	0.515	0.574	0.44	NA	0.536	NA	NA	NA	NA
1843	0.702	NA	NA	0.208	NA	NA	NA	0.469	0.422	0.51	NA	0.435	NA	NA	NA	NA
1844	0.594	NA	NA	0.354	NA	NA	NA	0.47	0.638	0.501	NA	0.432	NA	0.429	NA	NA
1845	0.753	NA	NA	0.314	NA	NA	NA	0.576	0.663	0.431	NA	0.418	NA	0.455	NA	NA
1846	0.777	NA	NA	0.287	NA	NA	NA	0.508	0.457	0.384	NA	0.463	NA	0.33	NA	NA
1847	0.648	NA	NA	0.253	NA	NA	NA	0.645	0.414	0.388	NA	0.354	NA	0.548	NA	NA
1848	0.649	NA	NA	0.292	NA	NA	NA	0.424	0.487	0.417	NA	0.438	NA	0.351	NA	NA
1849	0.607	NA	NA	0.191	NA	NA	NA	0.502	0.787	0.474	NA	0.54	NA	0.55	NA	NA
1850	0.631	NA	NA	0.28	NA	NA	NA	0.727	0.675	0.502	NA	0.643	NA	0.614	NA	NA
1851	0.797	NA	NA	0.269	NA	NA	NA	0.794	0.865	0.376	NA	0.826	NA	0.55	NA	NA
1852	0.874	NA	NA	0.239	NA	NA	NA	0.863	0.936	0.613	NA	0.739	NA	0.661	NA	NA
1853	0.85	NA	NA	0.466	NA	NA	NA	0.883	0.845	0.415	NA	0.699	NA	0.513	NA	NA
1854	0.912	NA	NA	0.472	NA	NA	NA	0.924	0.986	0.614	NA	0.599	NA	0.596	NA	NA
1855	0.668	NA	NA	0.377	NA	NA	NA	0.84	0.622	0.482	NA	0.585	NA	0.324	NA	NA
1856	0.824	NA	NA	0.417	NA	NA	NA	0.432	0.7	0.528	NA	0.596	NA	0.408	NA	NA
1857	0.704	NA	NA	0.562	NA	NA	NA	0.742	0.791	0.678	NA	0.431	NA	0.489	NA	NA
1858	0.824	NA	NA	0.585	NA	NA	NA	0.806	0.872	0.703	NA	0.528	NA	0.734	NA	NA
1859	1.194	NA	NA	0.594	NA	NA	NA	1.24	0.719	0.885	NA	0.552	NA	0.613	NA	NA
1860	0.776	NA	NA	0.453	NA	NA	NA	0.923	0.654	0.781	NA	0.565	NA	0.566	NA	NA
1861	0.959	NA	NA	0.575	NA	NA	NA	0.885	0.778	1.057	NA	0.709	NA	0.407	NA	NA
1862	0.752	NA	NA	0.461	NA	NA	NA	0.922	0.57	0.797	NA	0.531	NA	0.422	NA	NA
1863	0.683	NA	NA	0.59	NA	NA	NA	1.203	0.791	1	NA	0.535	NA	0.464	NA	NA
1864	0.928	NA	NA	0.456	NA	NA	NA	1.114	0.783	1.007	NA	0.479	NA	0.56	NA	NA
1865	0.893	NA	NA	0.687	NA	NA	NA	1.152	0.59	0.919	NA	0.5	NA	0.561	NA	NA
1866	0.824	NA	NA	0.709	NA	NA	NA	0.981	0.661	0.835	NA	0.755	NA	0.592	NA	NA
1867	0.71	NA	NA	0.485	NA	NA	NA	0.961	0.755	0.933	NA	0.491	NA	0.496	NA	NA
1868	0.858	NA	NA	0.711	NA	NA	NA	1.225	0.694	0.839	NA	0.675	NA	0.428	NA	NA
1869	0.718	NA	NA	0.797	NA	NA	NA	0.914	0.843	1.01	NA	0.529	NA	0.34	NA	NA
1870	0.892	NA	NA	0.659	NA	NA	NA	0.909	0.864	0.772	NA	0.658	NA	0.511	NA	NA
1871	0.913	NA	NA	0.72	NA	NA	NA	1.029	0.885	0.932	NA	0.7	NA	0.339	NA	NA
1872	1.169	NA	NA	0.604	NA	NA	NA	1.219	0.763	0.877	NA	0.835	NA	0.321	NA	NA
1873	1.318	NA	0.334	0.623	NA	NA	NA	1.011	0.863	0.915	NA	0.729	NA	0.587	NA	NA
1874	0.881	NA	0.287	0.553	NA	NA	NA	0.854	0.925	0.779	NA	0.455	NA	0.537	NA	NA
1875	0.662	NA	0.329	0.605	NA	NA	NA	0.865	0.849	0.721	NA	0.556	NA	0.514	NA	NA
1876	0.79	NA	0.402	0.635	NA	NA	NA	0.941	0.771	0.686	NA	0.625	NA	0.669	NA	NA
1877	1.053	NA	0.466	0.485	NA	NA	NA	0.908	0.801	0.77	NA	0.718	NA	0.614	NA	NA
