# Dannenberg - Lake Ahquabi State Park Update - QUAL - ITRDB IA039
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44561
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44561.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia039l-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia039l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
#--------------------
# Contribution_Date
#   Date: 2026-03-27
#--------------------
# File_Last_Modified_Date
#   Date: 2026-03-27
#--------------------
# Title
#   Study_Name: Dannenberg - Lake Ahquabi State Park Update - QUAL - ITRDB IA039
#--------------------
# Investigators
#   Investigators: Dannenberg, M.P.; Martin, E.; Eckley, G.; Pearson, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: this is an update of ia025
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 2001753
#--------------------
# Site_Information
#   Site_Name: Lake Ahquabi State Park
#   Location: Iowa
#   Northernmost_Latitude: 41.2918828
#   Southernmost_Latitude: 41.2918828
#   Easternmost_Longitude: -93.5851633
#   Westernmost_Longitude: -93.5851633
#   Elevation_m: 339
#--------------------
# Data_Collection
#   Collection_Name: IA039
#   First_Year: 1740
#   Last_Year: 2019
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AHQ01A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ08A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ07B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ01B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ06B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ09B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ04A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ03A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ02B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ03B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ09A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ02A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ04B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ10B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ06A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHQ07A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: AHQ07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AHQ01A_raw	AHQ08A_raw	AHQ07B_raw	AHQ01B_raw	AHQ06B_raw	AHQ09B_raw	AHQ04A_raw	AHQ03A_raw	AHQ02B_raw	AHQ03B_raw	AHQ09A_raw	AHQ02A_raw	AHQ04B_raw	AHQ10B_raw	AHQ06A_raw	AHQ07A_raw
1800	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	0.103	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	0.452	NA	NA	0.365	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	0.492	0.693	NA	NA	0.812	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	0.231	0.264	NA	NA	0.221	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	0.395	0.458	NA	NA	0.413	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	0.423	0.542	NA	NA	0.323	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	0.381	0.497	NA	NA	0.399	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	0.48	0.335	NA	NA	0.344	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	0.37	0.313	NA	NA	0.273	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	0.15	0.354	NA	NA	0.23	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	0.37	0.562	NA	NA	0.386	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	0.282	0.652	NA	NA	0.467	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	0.299	0.485	NA	NA	0.299	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	0.22	0.455	NA	NA	0.373	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	0.379	0.549	NA	NA	0.576	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	0.339	0.521	NA	NA	0.39	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	0.206	0.347	NA	NA	0.171	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	0.253	0.422	NA	NA	0.307	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	0.23	0.26	NA	NA	0.232	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	0.185	0.42	NA	NA	0.377	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	0.181	0.406	NA	NA	0.223	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	0.19	0.227	0.198	NA	0.181	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	0.383	0.509	0.423	NA	0.441	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	0.277	0.636	0.587	NA	0.558	NA	NA	NA	NA
1824	3.017	NA	NA	NA	NA	NA	NA	0.497	0.918	0.888	NA	0.561	NA	NA	NA	NA
1825	2.801	NA	NA	NA	NA	NA	NA	0.372	1.1	0.958	NA	0.522	NA	NA	NA	NA
1826	1.781	NA	NA	NA	NA	NA	NA	0.266	0.587	0.606	NA	0.383	NA	NA	NA	NA
1827	1.332	NA	NA	NA	NA	NA	NA	0.431	0.627	0.578	NA	0.262	NA	NA	NA	NA
1828	2.311	NA	NA	NA	NA	NA	NA	0.407	0.803	0.577	NA	0.461	NA	NA	NA	NA
1829	0.843	NA	NA	1.411	NA	NA	NA	0.302	0.438	0.203	NA	0.313	NA	NA	NA	NA
1830	2.579	NA	NA	1.17	NA	NA	NA	0.401	0.898	0.513	NA	0.54	NA	NA	NA	NA
1831	0.832	NA	NA	1.273	NA	NA	NA	0.37	0.384	0.171	NA	0.249	NA	NA	NA	NA
1832	1.135	NA	NA	1.284	NA	NA	NA	0.434	0.721	0.229	NA	0.556	NA	NA	NA	NA
1833	1.501	NA	NA	2.278	NA	NA	NA	0.674	1.078	0.471	NA	0.632	NA	NA	NA	NA
1834	1.209	NA	NA	0.876	NA	NA	NA	0.584	1.036	0.476	NA	0.819	NA	NA	NA	NA
1835	1.004	NA	NA	2.325	NA	NA	NA	0.264	1.042	0.299	NA	0.433	NA	NA	NA	NA
1836	0.443	NA	NA	1.553	NA	NA	NA	0.363	0.627	0.373	NA	0.33	NA	NA	NA	NA
1837	0.981	NA	NA	1.199	NA	NA	NA	0.321	0.598	0.517	NA	0.519	NA	NA	NA	NA
1838	0.564	NA	NA	0.537	NA	NA	NA	0.274	0.514	0.285	NA	0.282	NA	NA	NA	NA
1839	0.722	NA	NA	0.218	NA	NA	NA	0.316	0.629	0.378	NA	0.349	NA	NA	NA	NA
1840	0.6	NA	NA	0.183	NA	NA	NA	0.381	0.724	0.481	NA	0.465	NA	NA	NA	NA
1841	0.443	NA	NA	0.2	NA	NA	NA	0.291	0.751	0.292	NA	0.653	NA	NA	NA	NA
1842	0.708	NA	NA	0.19	NA	NA	NA	0.293	0.758	0.19	NA	0.414	NA	NA	NA	NA
1843	0.605	NA	NA	0.149	NA	NA	NA	0.304	0.771	0.212	NA	0.496	NA	NA	NA	NA
1844	0.638	NA	NA	0.292	NA	NA	NA	0.309	0.719	0.16	NA	0.895	NA	0.427	NA	NA
1845	0.498	NA	NA	0.223	NA	NA	NA	0.331	0.572	0.188	NA	0.436	NA	0.389	NA	NA
1846	0.416	NA	NA	0.194	NA	NA	NA	0.287	0.603	0.2	NA	0.381	NA	0.501	NA	NA
1847	0.479	NA	NA	0.187	NA	NA	NA	0.357	0.613	0.192	NA	0.779	NA	0.528	NA	NA
1848	0.255	NA	NA	0.154	NA	NA	NA	0.216	0.259	0.132	NA	0.271	NA	0.161	NA	NA
1849	0.487	NA	NA	0.12	NA	NA	NA	0.346	0.606	0.183	NA	0.559	NA	0.301	NA	NA
1850	0.463	NA	NA	0.156	NA	NA	NA	0.516	0.763	0.635	NA	0.802	NA	0.39	NA	NA
1851	0.544	NA	NA	0.232	NA	NA	NA	1.064	0.732	0.808	NA	0.625	NA	0.795	NA	NA
1852	0.886	NA	NA	0.526	NA	NA	NA	0.838	0.743	0.605	NA	0.42	NA	0.435	NA	NA
1853	0.725	NA	NA	0.323	NA	NA	NA	1.108	0.662	0.637	NA	0.587	NA	0.495	NA	NA
1854	0.957	NA	NA	0.507	NA	NA	NA	0.82	0.838	0.501	NA	0.618	NA	0.544	NA	NA
1855	0.273	NA	NA	0.284	NA	NA	NA	0.354	0.344	0.249	NA	0.2	NA	0.182	NA	NA
1856	0.84	NA	NA	0.45	NA	NA	NA	1.027	0.547	0.512	NA	0.411	NA	0.456	NA	NA
1857	0.813	NA	NA	0.409	NA	NA	NA	0.765	0.526	0.835	NA	0.752	NA	0.408	NA	NA
1858	1.496	NA	NA	0.564	NA	NA	NA	0.88	0.835	1.192	NA	0.85	NA	0.599	NA	NA
1859	1.591	NA	NA	0.594	NA	NA	NA	0.798	0.781	0.901	NA	1.154	NA	0.766	NA	NA
1860	0.578	NA	NA	0.242	NA	NA	NA	0.387	0.141	0.593	NA	0.344	NA	0.261	NA	NA
1861	0.817	NA	NA	0.623	NA	NA	NA	0.595	0.495	0.907	NA	0.409	NA	0.319	NA	NA
1862	1.434	NA	NA	0.623	NA	NA	NA	1.879	0.908	1.111	NA	0.817	NA	0.979	NA	NA
1863	1.105	NA	NA	0.402	NA	NA	NA	1.79	0.556	0.662	NA	0.556	NA	0.292	NA	NA
1864	0.745	NA	NA	0.452	NA	NA	NA	1.069	0.563	0.714	NA	0.49	NA	0.232	NA	NA
1865	1.092	NA	NA	0.614	NA	NA	NA	1.09	0.687	0.427	NA	0.623	NA	0.421	NA	NA
1866	1.081	NA	NA	0.652	NA	NA	NA	1.121	0.508	0.738	NA	0.635	NA	0.689	NA	NA
1867	1.035	NA	NA	0.61	NA	NA	NA	1.112	0.589	0.929	NA	0.64	NA	0.365	NA	NA
1868	0.778	NA	NA	0.318	NA	NA	NA	0.593	0.626	0.636	NA	0.681	NA	0.3	NA	NA
1869	1.182	NA	NA	0.895	NA	NA	NA	1.172	1.41	1.064	NA	1.451	NA	0.619	NA	NA
1870	0.895	NA	NA	0.564	NA	NA	NA	1.047	0.92	0.563	NA	0.728	NA	0.368	NA	NA
1871	1.5	NA	NA	0.56	NA	NA	NA	1.488	0.824	0.555	NA	0.663	NA	0.376	NA	NA
1872	2.298	NA	NA	0.593	NA	NA	NA	1.262	1.022	0.905	NA	0.617	NA	0.567	NA	NA
1873	0.846	NA	0.566	0.457	NA	NA	NA	0.909	0.919	0.749	NA	0.547	NA	0.481	NA	NA
1874	0.361	NA	0.54	0.184	NA	NA	NA	0.585	0.422	0.452	NA	0.389	NA	0.29	NA	NA
1875	1.232	NA	1.512	0.72	NA	NA	NA	1.16	0.876	0.735	NA	0.724	NA	0.851	NA	NA
1876	1.324	NA	1.927	0.406	NA	NA	NA	0.821	0.998	0.961	NA	0.943	NA	0.493	NA	NA
1877	1.596	NA	0.861	0.648	NA	NA	NA	0.864	1.608	0.724	NA	0.824	NA	0.807	NA	NA
1878	1.461	NA	1.038	0.655	NA	NA	NA	0.894	1.03	0.642	NA	0.807	NA	0.466	NA	NA
