# Maxwell - Geode State Park Update - QUAL - ITRDB IA043
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44565
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44565.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia043l-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia043l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
#--------------------
# Contribution_Date
#   Date: 2026-03-27
#--------------------
# File_Last_Modified_Date
#   Date: 2026-03-27
#--------------------
# Title
#   Study_Name: Maxwell - Geode State Park Update - QUAL - ITRDB IA043
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.; Dannenberg, M.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: this is an update of ia004
#--------------------
# Publication
#   Authors: Maxwell, Justin T.; Tsun Fung Au; Steven A. Kannenberg; Grant L. Harley; Matthew P. Dannenberg; Darren L. Ficklin; Scott M. Robeson; Macarena Férriz; Michael C. Benson; Benjamin R. Lockwood; Kimberly A. Novick; Richard P. Phillips; Maegen L. Rochner; Neil Pederson
#   Published_Date_or_Year: 2024
#   Published_Title: Asymmetric effects of hydroclimate extremes on eastern <scp>US</scp> tree growth: Implications on current demographic shifts and climate variability
#   Journal_Name: Global Change Biology
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.17474
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: USDA National Institute of Food and Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Geode State Park
#   Location: Iowa
#   Northernmost_Latitude: 40.8333333333333
#   Southernmost_Latitude: 40.8333333333333
#   Easternmost_Longitude: -91.3666666666667
#   Westernmost_Longitude: -91.3666666666667
#   Elevation_m: 205
#--------------------
# Data_Collection
#   Collection_Name: IA043
#   First_Year: 1846
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GLA02A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA02B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA03A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA03B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA04A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA04B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA05A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA05B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA06A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA06B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA07A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA07B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA08A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA08B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA09A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA09B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA10A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA10B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: GLA10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GLA02A_raw	GLA02B_raw	GLA03A_raw	GLA03B_raw	GLA04A_raw	GLA04B_raw	GLA05A_raw	GLA05B_raw	GLA06A_raw	GLA06B_raw	GLA07A_raw	GLA07B_raw	GLA08A_raw	GLA08B_raw	GLA09A_raw	GLA09B_raw	GLA10A_raw	GLA10B_raw
1900	NA	NA	NA	0.706	0.662	0.248	0.556	0.399	0.539	0.404	NA	0.173	0.528	0.452	0.358	0.381	0.921	0.793
1901	NA	NA	NA	0.529	0.488	0.348	0.894	0.568	0.521	0.295	NA	0.261	0.555	0.505	0.508	0.311	0.402	0.466
1902	NA	NA	NA	0.781	0.473	0.784	1.052	0.798	0.984	0.52	NA	0.213	1.412	1.163	0.594	0.427	0.355	0.292
1903	NA	NA	NA	1.212	0.577	0.908	1.454	0.7	1.542	0.944	NA	0.324	2.232	1.743	0.856	0.602	0.336	0.262
1904	NA	NA	NA	1.306	0.838	1.479	2.41	1.348	1.992	1.07	NA	0.42	2.298	1.533	1.277	1.068	1.428	0.971
1905	NA	NA	NA	0.928	1.14	0.67	1.169	0.852	1.45	0.847	NA	0.313	1.271	1.134	1.177	0.795	1.719	1.295
1906	NA	NA	NA	0.67	0.744	0.381	0.194	0.494	1.026	0.609	NA	0.144	0.646	0.345	0.816	0.309	1.854	0.644
1907	NA	NA	NA	1.221	0.469	0.751	0.752	1.174	1.319	1.133	NA	0.249	1.557	1.355	1.204	0.519	0.791	0.75
1908	NA	NA	1.38	1.07	0.967	0.619	0.579	0.727	1.338	1.085	NA	0.192	2.007	1.312	0.776	0.49	2.112	1.141
1909	NA	NA	0.639	0.8	0.391	0.347	0.68	0.464	1.042	0.751	NA	0.042	0.951	1.329	0.427	0.562	1.664	1.118
1910	NA	NA	0.403	0.355	0.254	0.186	0.338	0.393	0.714	0.408	NA	0.058	0.678	0.625	0.299	0.403	1.108	0.298
1911	NA	NA	0.396	0.369	0.149	0.229	0.139	0.146	0.338	0.186	NA	0.04	0.299	0.234	0.161	0	0.663	0.203
1912	NA	NA	0.656	0.68	0	0.421	0.18	0.524	1.081	1.006	NA	0.132	0.615	0.947	0.977	1.008	0.196	0.31
1913	NA	NA	0.274	0.434	0.503	0.252	0.205	0.416	0.771	0.405	NA	0.042	0.525	0.662	0.508	0.227	1.116	0.491
1914	NA	NA	0.194	0	0.527	0.141	0.257	0.335	0.223	0.175	NA	0.665	0.417	0.242	0.203	0.245	0.629	0.482
1915	NA	NA	1.118	0.566	0.883	0.919	0.803	1.247	1.033	0.905	NA	0.214	1.53	1.674	1.247	1.069	0.639	0.961
1916	NA	NA	0.746	0.427	0.849	0.76	1.062	0.775	0.897	0.783	NA	0.268	1.595	1.144	0.89	1.068	0.935	0.659
1917	NA	NA	0.783	0.401	0.837	0.691	0.88	0.694	0.96	0.762	NA	0.171	1.563	0.624	0.554	0.537	0.632	0.621
1918	NA	NA	0.422	0.398	0.42	0.371	0.739	0.337	0.705	0.444	NA	0.277	1.056	0.508	0.511	0.699	0.329	0.217
1919	NA	NA	0.389	0.173	0.143	0.58	0.939	0.566	0.733	0.627	NA	0.609	0.837	0.924	0.542	0.889	0.59	0.338
1920	NA	NA	0.585	0.366	0.094	0.509	0.92	0.848	1.257	0.615	NA	0.433	0.674	1.115	0.739	0.668	0.493	0.431
1921	NA	NA	0.561	0.425	0.194	0.445	0.904	0.82	1.379	0.701	NA	0.508	0.363	0.614	0.419	0.541	0.342	0.366
1922	NA	NA	0.271	0.228	0.208	0.494	1.42	1.006	1.631	1.267	NA	0.31	1.065	1.002	0.684	0.619	0.342	0.398
1923	NA	NA	0.146	0.269	0.842	0.407	1.147	0.749	0.982	0.779	NA	0.467	0.616	0.541	0.284	0.489	0.278	0.341
1924	NA	NA	0.589	0.451	0.794	0.311	2.331	1.078	2.034	1.291	NA	0	1.466	1.397	1.232	1.23	0.587	0.81
1925	NA	NA	0.298	0.367	0.473	0.68	1.713	0.623	1.171	0.935	NA	0.371	1.696	1.152	0.848	0.959	0.382	0.533
1926	NA	NA	0.284	0.494	0.556	0.506	1.707	0.902	1.608	0.958	NA	0.474	1.11	1.474	0.948	1.17	0.507	0.617
1927	NA	NA	0.317	0.284	0.283	0.349	1.496	0.91	1.562	1.427	NA	0.42	1.368	1.627	0.787	0.68	0.737	0.732
1928	NA	NA	0.42	0.347	0.246	0.475	2.012	1.251	1.84	1.199	NA	0.362	1.388	1.35	0.743	1.127	0.892	1.287
1929	NA	NA	0.459	0.398	0.261	0.526	1.381	1.233	1.443	1.338	NA	0.29	1.567	1.263	0.788	2.305	0.709	0.75
1930	NA	NA	0.566	0.463	1.142	0.891	1.558	1.673	1.647	1.699	NA	1.041	1.305	1.378	1.432	1.437	1.076	0.555
1931	0.903	NA	0.409	0.52	1.192	0.649	1.094	1.213	1.809	1.316	NA	1.499	1.333	1.182	1.62	1.577	1.837	0.998
1932	1.509	NA	1.05	1.074	1.483	1.238	1.902	2.587	3	2.511	NA	2.262	2.081	2.167	1.831	1.669	3.132	1.753
1933	1.566	NA	1.311	0.849	1.343	1.515	1.339	1.987	1.883	1.687	NA	1.332	1.461	1.376	1.726	2.14	3.005	1.938
1934	1.234	NA	0.71	0.497	0.352	0.402	0.648	0.429	0.518	0.497	NA	0.521	0.242	0.359	0.608	0.601	0.846	0.406
1935	1.467	NA	1.79	1.393	1.295	1.685	2.749	1.824	1.88	1.606	NA	2.303	1.775	2.229	2.186	1.941	3.031	2.028
1936	0.788	NA	0.772	0.54	0.404	0.613	0.592	0.75	0.501	0.601	1.621	0.932	0.752	0.602	0.613	0.599	1.414	0.379
1937	1.097	NA	1.371	0.898	0.831	0.947	1.039	1.627	1.241	0.704	1.836	1.679	1.04	1.257	1.336	1.586	2.489	1.081
1938	0.997	NA	0.811	1.282	0.792	0.572	0.753	1.132	0.823	0.739	1.484	1.331	1.179	1.043	0.933	0.723	1.968	1.198
1939	1.175	NA	1.497	0.697	0.662	0.95	0.717	1.148	0.922	0.726	1.821	0.916	1.111	1.177	1.06	1.863	2.203	1.265
1940	0.628	NA	0.667	0.514	0.457	0.52	0.369	0.52	0.433	0.406	0.855	0.634	0.707	0.485	0.372	0.624	0.546	0.667
1941	2.447	NA	2.031	1.208	1.488	1.33	1.141	0.981	0.796	0.645	2.114	1.517	1.468	1.535	0.853	0.947	1.328	1.28
1942	3.75	NA	3.292	2.052	1.891	1.427	0.949	1.199	1.117	1.208	4.096	2.366	1.92	2.048	1.501	1.019	1.744	1.494
1943	2.279	NA	2.354	1.181	1.399	1.063	0.987	1.078	1.154	0.704	3.891	1.686	1.305	1.08	1.487	1.556	2.111	1.421
1944	1.544	NA	1.11	0.924	0.949	0.737	0.723	0.727	0.998	0.462	3.008	1.169	1.155	0.918	1.239	1.159	1.769	1.037
1945	0.878	NA	2.664	1.754	1.314	1.686	0.982	1.297	1.625	1.338	3.351	2.417	1.846	1.774	1.053	1.489	1.857	1.306
1946	1.32	NA	2.403	1.591	1.287	1.259	0.791	1.317	1.155	0.75	3.295	1.767	1.49	1.083	0.774	1.624	1.629	1.748
1947	0.917	NA	2.019	1.581	1.427	1.286	1.133	1.328	1.265	0.956	2.541	1.3	1.361	1.344	0.741	1.674	2.498	1.966
1948	0.724	NA	1.324	1.285	1.385	1.224	0.855	1.442	1.31	0.658	2.905	1.164	0.876	0.564	1.074	1.177	1.97	1.588
1949	1.668	NA	2.631	1.507	1.109	1.566	1.39	1.421	1.18	0.717	3.294	2.486	0.968	1.306	1.065	1.739	2.613	2.044
1950	0.978	NA	0.761	1.201	1.014	1.058	0.937	0.73	1.109	0.643	1.744	1.297	0.831	1.039	1.215	1.362	2.376	1.155
1951	1.607	NA	2.279	1.586	1.396	1.603	1.434	1.352	1.306	0.716	2.824	1.897	1.132	1.639	1.719	2.35	2.612	1.752
1952	1.259	NA	1.845	1.572	1.378	1.201	1.051	1.422	0.852	0.45	2.656	1.234	0.66	0.979	0.878	1.557	1.937	1.411
1953	1.324	NA	1.34	0.842	0.848	0.681	0.847	0.937	1.097	0.486	2.161	1.017	0.571	1.02	0.913	1.027	1.332	1.007
1954	0.738	NA	0.689	0.545	0.49	0.658	0.496	0.855	0.663	0.439	1.024	0.914	0.552	0.483	0.437	0.7	0.791	0.66
1955	1.665	2.379	3.123	1.7	1.092	1.602	0.595	0.921	1.051	0.889	3.355	1.778	0.866	1.253	0.848	1.304	1.604	1.056
1956	0.749	1.424	0.907	0.864	0.263	0.49	0.278	0.773	0.739	0.623	1.592	1.043	0.521	0.451	0.251	0.393	0.742	0.632
1957	1.241	2.259	1.185	1.47	0.636	0.997	0.624	0.98	0.892	0.583	2.36	1.976	0.586	0.891	0.831	0.966	1.077	0.762
1958	1.773	3.079	1.809	2.897	0.979	0.992	0.86	0.957	0.857	0.968	3.566	2.304	0.704	1.189	0.975	1.187	2.357	1.516
1959	1.327	1.66	1.534	1.795	1.157	0.844	0.899	0.982	0.824	0.81	2.686	1.813	0.593	0.483	0.702	0.796	1.229	0.98
1960	1.634	2.889	1.515	2.206	0.561	1.084	0.52	0.753	0.716	0.787	2.597	1.479	1.154	0.71	1.039	1.194	1.219	1.051
1961	1.013	1.65	1.368	1.131	0.813	0.703	0.419	0.748	0.914	0.532	1.939	1.352	0.817	0.431	0.748	1.202	1.254	1.115
1962	1.204	2.08	2.133	1.427	0.697	1.063	0.648	0.838	0.76	0.565	2.043	1.407	0.936	0.89	0.681	1.037	1.595	1.609
1963	0.931	1.064	1.397	0.991	0.647	1.081	0.539	0.626	0.487	0.348	1.562	1.198	0.584	0.659	0.383	0.672	0.749	0.543
1964	0.851	1.778	1.265	1.063	0.684	0.873	0.716	0.816	0.519	0.8	1.509	0.956	0.638	0.655	0.371	0.405	1.038	0.788
1965	1.387	2.101	2.574	1.848	1.086	1.158	0.502	1.354	0.898	0.624	2.106	0	0.959	1.189	0.601	1.522	1.715	0.97
1966	0.781	1.283	1.282	1.268	0.768	0.736	0.439	0.878	0.646	0.707	2.489	1.262	0.887	0.69	0.636	1.218	1.316	1.098
1967	0	1.172	2.886	2.34	0.766	1.027	0.696	1.195	1.077	0.738	2.553	1.626	0.643	0.626	0.472	0.98	1.287	1.212
1968	1.271	1.085	0.935	1.232	0.519	0.854	0.666	0.939	0.697	0.565	2.529	1.502	0.876	0.889	0.717	0.905	0.926	0.418
1969	1.794	1.516	2.333	2.538	0.95	1.383	1.055	1.159	1.002	0.681	1.887	1.135	1.161	1.203	1.051	1.269	1.687	1.28
1970	1.348	0.786	1.227	1.739	0.556	0.7	0.45	0.417	0.543	0.553	2.147	1.007	0.815	0.572	0.715	0.788	1.399	2.271
1971	0.614	0.773	0.996	1.355	0.831	0.667	0.647	0.601	0.7	0.56	0	1.138	0.669	0.488	0.684	0.739	1.487	0.995
1972	1.201	1.258	1.868	1.364	0.672	1.178	1.01	1.088	0.537	0.61	1.699	1.436	0.669	0.713	1.144	1.244	1.472	1.189
1973	1.113	1.501	1.595	1.882	0.784	1.122	0.797	0.95	0.879	0.624	1.85	1.214	0.875	0.813	0.946	1.308	1.307	1.122
1974	1.026	1.131	1.186	1.171	0.602	1.296	1.028	1.206	0.739	0.684	1.532	0.67	0.807	1.139	0.924	1.393	1.453	1.072
1975	1.296	1.104	0.879	1.709	0.427	0.647	1.108	1.075	0.83	0.542	1.262	1.037	0.795	0.773	1.119	1.204	1.595	1.85
1976	0.946	0.865	0.962	1.016	0.708	0.914	0.9	0.897	0.715	0.461	1.788	1.037	0.746	0.719	1.171	0.985	1.159	1.028
1977	0.54	0.45	0.393	0.624	0.577	0.244	0.259	0.613	0.333	0.292	0.986	0.912	0.529	0.463	0.219	0.41	0.393	0.55
1978	1.061	0.972	0.878	1.56	0.656	0.751	0.821	0.774	0.469	0.266	1.02	1.232	0.694	0.451	0.786	0.578	1.427	0.805
1979	1.076	0.888	0.498	1.664	0.613	0.544	0.714	0.796	0.457	0.477	1.941	2.214	0.533	0.485	0.75	0.628	1.351	1.166
1980	1.092	0.878	0.736	1.554	0.394	0.522	0.566	0.947	0.485	0.322	1.197	1.682	0.71	0.766	0.45	0.566	1.141	1.035
1981	0.855	1.185	1.216	1.535	0.533	0.742	0.67	1.42	0.664	0.729	1.987	2.251	0.882	1.015	1.176	1.159	1.423	1.387
1982	0.902	0.807	2.93	2.501	0.497	0.533	0.986	1.144	0.648	0.611	3.184	1.826	0.794	1.074	0.809	1.212	1.536	2.61
1983	0.924	0.463	1.324	1.465	0.395	0.392	0.438	0.487	0.525	0.604	1.913	0.94	0.626	0.634	0.939	0.918	1.201	0.969
1984	0.803	0.46	1.526	1.433	0.381	0.346	0.496	0.939	0.385	0.427	1.538	0.878	0.427	0.405	1.083	0.907	1.094	0.691
1985	0.422	0.554	0.853	1.141	0.631	0.417	0.623	0.806	0.338	0.552	1.599	1.122	0.433	0.509	0.675	0.605	1.209	0.855
1986	0.51	0.313	1.085	0.857	0.495	0.374	0.936	1.133	0.399	0.396	1.496	1.43	0.465	0.486	0.684	0.738	1.412	1.108
1987	0.357	0.337	0.578	0.713	0.584	0.41	0.601	0.801	0.228	0.427	1.415	0.947	0.323	0.378	0.37	0.644	0.829	1.015
1988	0.495	0.341	0.282	0.383	0.266	0.231	0.335	0.374	0.24	0.38	0.475	0.312	0.266	0.331	0.243	0.309	0.496	0.335
1989	0.425	0.426	0.443	0.74	0.535	0.198	0.592	0.81	0.371	0.509	0.671	0.374	0.312	0.22	0.266	0.284	0.394	0.612
1990	0.713	0.545	0.889	0.928	0.602	0.421	0.853	1.375	0.65	0.696	1.836	1.092	0.629	0.923	0.529	0.585	1.487	1.069
1991	0.614	0.495	0.519	0.481	0.451	0.174	0.67	0.509	0.456	0.508	1.135	0.74	0.652	0.34	0.279	0.443	0.889	1.181
1992	0.841	0.75	1.003	0.944	0.639	0.465	0.671	1.444	0.653	0.703	2.321	1.291	0.693	0.525	0.576	0.461	1.871	0.965
1993	0.879	0.798	1.022	0.866	0.322	0.426	2.662	1.901	0.519	1.131	2.924	1.764	0.944	1.201	0.689	1.158	1.406	0.855
1994	0.545	0.704	0.383	0.774	0.351	0.348	1.039	0.886	0.939	0.899	1.433	1.342	0.755	0.394	0.543	0.656	1.256	0.757
1995	0.737	0.935	0.449	1.193	0.416	0.466	2.069	1.528	1.06	0.981	2.845	1.884	0.969	0.971	0.734	1.073	2.156	1.491
1996	0.853	0.831	0.624	0.924	0.277	0.268	0.833	0.851	0.755	0.676	2.074	1.188	0.871	0.426	0.473	0.588	0.986	1.049
1997	0.815	0.75	0.479	1.099	0.463	0.369	0.901	0.869	1.012	0.981	2.691	1.493	0.653	0.543	0.669	0.498	1.248	0.915
1998	1.021	0.678	0.517	0.87	0.486	0.332	1.189	0.474	0.563	0.554	2.384	1.096	0.91	0.773	0.74	0.761	0.859	0.889
1999	1.095	0.994	0.955	1.427	0.555	0.339	1.211	1.233	0.671	1.016	2.809	2.023	0.855	0.381	0.785	0.818	1.338	1.334
2000	0.773	0.878	0.525	0.995	0.51	0.372	1.446	1.378	1.085	1.151	2.858	1.92	0.652	0.843	0.727	0.697	1.434	0.785
2001	1.094	1.053	1.005	1.316	0.512	0.228	1.373	1.189	1.063	0.858	1.836	1.606	0.791	0.707	1.074	0.594	1.749	1.828
2002	0.745	0.486	0.586	1.016	0.28	0.264	0.94	1.21	0.651	0.598	2.607	1.336	0.703	0.474	0.44	0.489	0.907	0.762
2003	0.878	0.844	0.628	0.714	0.324	0.371	1.075	0.61	0.981	0.985	2.754	1.788	0.771	0.555	0.625	0.396	1.024	0.727
2004	1.002	0.705	1.114	1.246	0.269	0.334	1.117	1.55	0.905	0.878	1.721	1.501	0.752	0.936	1.038	0.771	1.443	1.317
2005	0.819	0.704	0.415	0.541	0.26	0.15	0.969	0.977	1.002	0.774	1.942	1.247	0.544	0.463	0.43	0.538	1.012	0.876
2006	0.483	0.29	0.517	0.431	0.261	0.243	0.369	0.856	0.82	0.588	1.16	0.914	0.408	0.327	0.392	0.322	0.827	0.805
2007	0.542	0.341	0.714	0.74	0.284	0.117	0.659	1.108	1.035	1.246	2.468	1.613	0.83	0.507	0.682	0.329	1.647	1.074
2008	0.546	0.774	0.938	0.762	0.281	0.476	0.795	1.55	1.005	1.099	1.826	1.569	1.225	1.056	1.514	0.907	2.088	1.339
2009	0.544	0.342	0.773	0.635	0.139	0.224	0.774	1.066	1.094	0.927	1.398	1.154	1.097	0.854	0.831	0.643	1.117	0.639
2010	0.725	0.404	0.703	0.842	0.118	0.21	0.983	1.224	0.937	0.833	1.726	1.536	1.119	0.902	0.713	0.729	1.826	0.964
2011	0.631	0.438	0.938	0.992	0.186	0.162	0.727	1.272	1.011	0.8	1.278	0.891	1.179	0.837	0.912	0.499	1.064	0.992
2012	0.42	0.104	0.393	0.553	0.135	0.274	0.442	0.595	0.494	0.495	0.734	0.614	0.993	0.631	0.452	0.664	0.585	0.474
2013	0.85	0.229	1.108	0.741	0.197	0.207	1.032	1.465	1.153	1.06	2.529	1.396	1.257	0.806	0.888	1.16	1.385	1.378
2014	0.414	0.207	0.404	0.373	0.2	0.172	0.302	0.363	0.461	0.262	0.646	0.602	0.477	0.414	0.534	0.359	0.641	0.394
2015	0.892	0.552	1.42	1.622	0.269	0.164	1.003	1.423	1.186	1.112	1.431	1.368	0.83	0.636	0.856	0.727	1.053	0.553
2016	0.61	0.311	0.777	0.99	0.166	0.115	0.766	1.06	0.589	0.74	1.593	1.004	0.789	0.327	0.405	0.531	0.639	0.677
2017	0.542	0.373	0.775	0.831	0.165	0.128	1.461	0.881	0.932	0.817	1.19	1.129	0.61	0.555	0.497	0.659	0.937	0.935
2018	0.569	0.162	0.601	0.533	0.197	0.208	NA	0.881	0.644	0.567	0.993	0.633	0.359	0.336	0.3	0.48	0.605	0.555
