# Harris - Saylorville Dam Update - QUAL - ITRDB IA046
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44568
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44568.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia046e-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia046e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
#--------------------
# Contribution_Date
#   Date: 2026-03-27
#--------------------
# File_Last_Modified_Date
#   Date: 2026-03-27
#--------------------
# Title
#   Study_Name: Harris - Saylorville Dam Update - QUAL - ITRDB IA046
#--------------------
# Investigators
#   Investigators: Harris, V.; Dannenberg, M.P.; Long, K.; Johnston, M.; Kraus, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: this is an update of ia021
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 2001753
#--------------------
# Site_Information
#   Site_Name: Saylorville Dam
#   Location: Iowa
#   Northernmost_Latitude: 41.710275
#   Southernmost_Latitude: 41.710275
#   Easternmost_Longitude: -93.703309
#   Westernmost_Longitude: -93.703309
#   Elevation_m: 268
#--------------------
# Data_Collection
#   Collection_Name: IA046
#   First_Year: 1869
#   Last_Year: 2020
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SVL01A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL01B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL02A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL02B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL03A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL03B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL04A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL04B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL05A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL05B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL06A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL06B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL07A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL07B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL08A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL08B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL09A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL09B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL10A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL10B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL11A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL11B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL12A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL12B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL14A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL14B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL15A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SVL15B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: SVL15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SVL01A_raw	SVL01B_raw	SVL02A_raw	SVL02B_raw	SVL03A_raw	SVL03B_raw	SVL04A_raw	SVL04B_raw	SVL05A_raw	SVL05B_raw	SVL06A_raw	SVL06B_raw	SVL07A_raw	SVL07B_raw	SVL08A_raw	SVL08B_raw	SVL09A_raw	SVL09B_raw	SVL10A_raw	SVL10B_raw	SVL11A_raw	SVL11B_raw	SVL12A_raw	SVL12B_raw	SVL14A_raw	SVL14B_raw	SVL15A_raw	SVL15B_raw
1914	NA	NA	NA	NA	NA	0.795	NA	NA	0.989	0.871	0.666	0.718	0.946	0.938	1.328	1.408	0.801	1.211	0.988	NA	1.366	0.87	0.953	0.706	NA	NA	0.851	0.451
1915	NA	NA	NA	NA	NA	0.901	NA	NA	0.745	0.822	0.973	0.632	1.066	1.149	1.623	1.554	0.988	1.447	1.202	1.553	1.498	1.45	1.184	0.864	NA	NA	0.868	1.512
1916	NA	NA	NA	NA	1.405	1.748	NA	NA	1.076	0.899	1.309	1.434	1.066	1.345	1.555	1.25	0.998	1.143	1.696	1.596	1.392	1.823	1.475	1.005	NA	NA	1.283	0.898
1917	NA	NA	NA	NA	1.182	1.362	NA	NA	0.792	0.843	0.916	1.069	0.946	1.09	1.542	1.037	0.977	1.16	1.189	1.433	1.192	1.473	0.866	0.918	NA	NA	1.366	1.004
1918	NA	NA	NA	NA	1.188	1.342	NA	NA	0.784	0.793	0.899	0.799	1.048	0.954	1.332	1.291	0.892	1.18	0.952	1.189	1.352	1.244	1.036	0.9	NA	NA	0.871	0.881
1919	NA	NA	NA	NA	1.089	1.112	NA	NA	0.84	0.801	0.888	0.742	1.211	0.716	1.344	1.042	1.14	1.298	0.908	1.252	1.71	1.38	1.282	0.946	NA	NA	1.094	1.161
1920	NA	NA	NA	NA	1.278	1.435	NA	NA	0.862	0.787	0.85	1.189	1.593	1.381	1.588	1.424	1.244	1.354	1.244	1.685	1.778	1.158	1.311	1.24	NA	NA	1.728	1.489
1921	NA	NA	NA	NA	1.273	1.294	NA	NA	1.269	0.914	1.097	0.97	1.552	1.264	1.878	1.678	1.331	1.74	1.423	1.55	1.833	1.958	1.558	1.112	NA	NA	1.42	0.924
1922	NA	NA	NA	NA	1.113	1.052	NA	NA	1.203	0.816	1.355	0.933	0.987	1.083	1.457	1.358	1.083	1.394	1.024	1.539	1.868	1.422	1.049	1.012	NA	NA	1.347	1.434
1923	NA	NA	NA	NA	1.208	1.322	NA	0.297	1.347	1.012	1.76	1.101	1.98	1.243	1.446	1.33	1.03	1.685	1.313	1.485	1.922	1.646	1.395	1.113	NA	NA	1.156	1.897
1924	NA	NA	NA	NA	1.333	1.163	NA	0.372	1.267	1.069	0.749	1.054	1.011	1.152	1.431	0.995	1.078	1.241	1.007	1.105	1.583	1.47	1.179	0.863	NA	NA	1.392	0.877
1925	NA	1.642	NA	NA	1.193	1.244	NA	0.347	1.228	0.87	1.005	1.399	1.199	1.18	1.251	1.054	0.866	1.421	1.011	1.32	1.939	1.448	1.451	1.03	NA	NA	0.824	0.833
1926	NA	1.611	NA	NA	0.971	1.165	NA	0.259	1.093	0.925	0.696	0.68	0.925	0.984	1.531	0.894	1.07	1.176	0.762	1.197	1.542	1.158	1.145	0.812	NA	NA	0.863	1.251
1927	NA	1.994	NA	NA	1.385	1.608	NA	0.331	1.315	1.079	1.067	0.887	1.35	1.013	1.776	1.153	1.489	1.797	2.227	1.895	1.628	1.571	1.618	0.908	NA	NA	1.693	1.33
1928	NA	2.097	NA	NA	1.331	1.306	NA	0.348	1.027	0.923	1.061	0.837	1.025	1.008	1.493	1.223	1.36	1.499	1.056	1.395	1.452	1.567	1.397	1.11	NA	NA	2.108	1.241
1929	NA	2.203	NA	NA	1.299	1.203	NA	0.347	0.788	0.768	0.849	0.955	1.469	1.18	1.32	1.347	1.073	1.05	1.145	1.429	1.29	1.629	1.14	1.024	NA	NA	1.179	1.508
1930	NA	2.078	0.797	NA	1.254	0.929	NA	0.41	0.874	0.702	1.056	0.945	1.236	1.056	1.293	0.933	1.339	1.346	1.288	1.192	1.637	1.183	1.349	1.126	NA	NA	1.206	1.153
1931	NA	1.941	0.78	NA	0.892	0.769	0.665	0.258	0.863	0.838	0.637	0.794	0.921	0.987	0.921	0.817	1.055	1.155	0.829	0.979	1.271	0.959	1	0.953	NA	NA	1.138	1.009
1932	NA	2.05	0.659	NA	1.095	1.073	0.72	0.394	0.755	0.753	0.93	0.842	0.949	1.376	1.154	1.035	1.318	1.426	0.835	0.936	1.506	1.222	0.993	0.844	NA	NA	0.979	1.048
1933	NA	2.148	0.487	NA	1.518	1.208	0.91	0.33	0.923	1.005	0.962	0.933	1.12	1.663	1.493	1.201	1.347	1.267	1.044	1.484	1.623	1.397	1.375	0.951	NA	NA	0.962	1.426
1934	2.092	2.263	0.455	NA	0.852	0.885	0.634	0.455	0.781	0.633	0.736	0.595	0.784	1.008	1.029	0.966	1.239	1.113	0.799	1.133	1.361	1.021	1.058	0.83	NA	NA	1.166	1.19
1935	1.662	1.834	0.455	NA	1.439	0.643	0.635	0.502	0.779	0.678	0.84	0.795	0.827	1.001	1.261	1.046	1.115	1.313	0.878	0.866	1.493	1.007	0.908	0.773	NA	NA	1.024	0.829
1936	1.012	1.525	0.7	NA	1.257	1.075	0.693	0.409	0.858	0.786	0.782	0.899	1.18	0.855	1.383	1.033	1.22	1.146	1.101	1.405	1.62	1.226	0.92	0.9	NA	NA	1.2	1.159
1937	1.21	1.36	0.934	NA	1.07	0.9	0.597	0.47	0.96	0.771	0.592	0.678	0.811	0.757	1.197	1.155	1.068	1.157	0.712	0.937	1.465	1.198	0.835	0.936	NA	NA	0.976	1.062
1938	1.155	1.387	0.911	NA	0.796	0.599	0.541	0.397	0.974	0.866	0.748	0.595	0.977	0.638	1.194	1.181	1.123	1.424	0.773	1.02	1.23	1.132	1.034	0.832	NA	NA	1.137	1.004
1939	1.195	1.241	1.034	NA	0.765	0.724	0.58	0.563	0.864	0.775	0.817	0.626	0.974	0.889	1.094	0.971	0.903	1.067	0.789	1.068	1.298	1.092	0.906	0.754	NA	NA	1.487	1.026
1940	1.07	1.554	1.018	NA	0.845	0.876	0.681	0.411	0.709	0.785	0.913	0.71	0.911	0.733	1.046	0.984	0.972	1.269	0.717	1.18	1.349	1.154	0.9	0.771	NA	NA	1.291	0.926
1941	0.83	1.466	0.69	1.16	1.033	0.777	0.71	0.393	0.797	0.762	0.77	0.633	1.002	0.86	0.884	0.745	1.004	1.115	0.941	1.283	0.938	1.013	0.791	0.862	NA	NA	0.966	1.091
1942	1.173	1.752	1.027	0.973	1.106	1.168	0.837	0.735	0.889	0.806	0.892	0.838	1.142	0.941	1.367	1.079	1.051	1.191	1.17	1.343	1.428	1.258	1.092	1.069	NA	NA	1.25	1.322
1943	1.003	1.277	1.267	1.27	0.962	1.286	0.637	0.73	0.851	0.868	0.842	0.701	1.126	0.943	1.412	1.062	1.095	1.615	0.902	1.25	1.271	1.214	0.887	0.784	NA	NA	0.966	0.996
1944	1	1.537	0.981	1.421	1.122	1.169	0.767	0.648	0.842	0.814	0.816	0.708	1.11	0.667	1.382	1.099	0.952	1.285	0.892	1.403	1.553	1.348	1.065	0.909	NA	NA	1.519	1.077
1945	0.862	1.198	1.07	1.824	1.038	1.053	0.924	0.686	1.004	1.054	0.646	0.842	1.214	1.13	1.495	1.103	0.963	1.661	0.864	1.547	1.354	1.285	1.082	1.116	NA	NA	1.012	1.09
1946	0.998	1.249	0.992	1.066	1.095	1.028	0.6	0.509	0.898	0.847	0.855	0.756	1.033	0.73	1.278	1.076	0.797	1.27	0.797	1.376	1.418	1.213	1.076	0.792	NA	NA	1.258	1.034
1947	0.89	1.246	0.856	1.048	1.153	1.149	0.66	0.618	1.033	0.878	0.83	0.574	0.978	0.594	1.407	1.373	0.829	1.154	0.935	1.213	1.509	1.475	0.83	0.947	NA	NA	0.91	0.93
1948	1.124	1.09	0.602	0.887	0.81	1.011	0.717	0.425	0.69	0.805	0.785	0.737	0.91	0.687	1.123	1.054	0.783	1.021	0.784	1.056	1.257	1.107	0.788	0.621	NA	NA	0.929	0.914
1949	1.278	1.395	0.827	0.563	0.952	1.118	0.58	0.517	0.682	0.687	0.828	0.726	0.903	0.812	1.366	0.988	0.843	1.303	0.947	1.059	1.535	1.391	0.818	1.006	NA	NA	0.81	0.998
1950	1.326	1.492	0.789	0.902	1.247	1.085	0.688	0.622	0.932	0.888	1	0.887	1.106	1.024	1.572	1.033	0.949	1.436	0.992	1.401	1.869	1.605	1.183	1.246	NA	NA	0.987	1.321
1951	1.048	1.219	0.737	0.762	1.091	0.861	0.639	0.662	0.681	0.83	0.813	0.66	0.835	0.743	1.199	0.901	0.903	1.253	0.919	1.216	1.373	1.476	0.819	0.718	NA	NA	0.742	0.959
1952	1.036	1.471	0.85	0.908	1.02	1.061	0.802	0.726	0.852	1.004	0.91	0.828	1.091	0.962	1.487	1.214	0.967	0.888	0.904	1.511	1.449	1.437	1.31	0.992	NA	NA	0.969	1.094
1953	1.255	1.436	0.758	0.893	0.953	0.811	0.757	0.844	0.837	0.789	0.915	0.789	0.993	0.854	1.591	1.269	0.798	1.085	0.759	1.013	1.091	1.376	1.06	0.915	NA	NA	0.897	0.929
1954	1.116	1.322	0.605	0.88	0.966	0.796	0.831	0.614	0.704	0.755	0.779	0.843	0.856	0.735	1.256	0.825	0.944	1.222	0.845	1.208	1.348	1.204	1.311	0.953	NA	NA	1.1	1.045
1955	0.939	1.239	0.828	0.778	0.859	0.79	0.847	0.713	0.679	0.717	0.868	0.93	0.933	0.821	1.454	1.071	0.732	1.094	0.919	1.39	1.24	1.465	1.333	1.005	NA	NA	1.164	1.065
1956	1.027	1.175	0.778	0.77	0.705	0.7	0.749	0.648	0.636	0.602	0.733	0.676	0.77	0.702	1.215	0.955	0.77	1.19	0.622	0.821	1.089	1.147	0.813	0.649	NA	NA	0.834	1.003
1957	1.168	1.481	0.8	0.799	0.856	0.592	0.88	0.65	0.688	0.559	0.712	0.782	0.719	0.774	1.44	1.101	0.823	1.318	0.777	1.056	1.119	1.217	0.883	0.806	NA	NA	1.014	1.077
1958	0.868	1.239	0.777	0.794	0.817	0.778	0.932	0.694	0.701	0.851	0.815	0.73	0.869	0.784	1.114	0.908	0.891	1.087	0.888	1.203	1.078	1.337	1.11	0.828	NA	NA	0.907	0.977
1959	1.23	1.535	0.597	1.076	0.94	0.949	0.923	0.904	0.645	0.821	0.717	0.653	0.941	0.855	1.526	1.003	0.891	1.382	1.107	1.279	1.219	1.248	1.02	0.802	NA	NA	1.152	1.225
1960	1.004	1.287	0.457	0.968	0.839	0.92	0.713	0.69	0.699	0.662	0.651	0.62	0.807	0.719	1.11	0.944	0.777	0.758	0.699	0.887	0.905	0.87	0.701	0.667	NA	0.527	0.883	0.852
1961	1.095	1.469	0.546	1.068	1.04	0.908	0.952	0.772	0.863	0.783	0.896	0.719	0.844	0.668	1.359	0.958	0.917	1.021	1.064	1.411	1.049	1.199	1.009	0.917	NA	0.509	0.834	0.757
1962	1.135	1.29	0.531	0.858	0.891	0.931	0.792	0.762	0.646	0.7	0.918	0.615	0.892	0.667	1.085	0.983	0.881	1.082	1.044	1.523	1.018	1.283	1.135	0.899	NA	0.592	0.962	0.767
1963	0.96	1.237	0.804	1.1	1.027	0.818	0.862	0.645	0.624	0.927	0.816	0.79	0.812	0.631	1.187	1.112	0.767	1.273	0.8	1.311	1.183	1.278	0.914	0.838	0.972	0.676	1.05	0.833
1964	0.913	1.393	0.942	1.054	1.178	1.038	0.872	0.71	0.785	0.862	0.979	0.997	0.971	0.811	1.27	1.144	0.949	1.139	1.013	1.512	1.245	1.229	1.148	0.865	0.936	0.702	1.115	1.158
1965	0.953	1.467	1.171	1.24	1.097	1.022	0.812	0.639	0.779	0.916	0.72	0.761	0.916	0.636	1.239	0.843	0.81	0.95	0.94	1.102	1.039	1.247	0.937	0.884	0.881	0.608	0.894	0.976
1966	1.183	1.631	1.274	1.425	1.554	1.149	0.807	0.846	0.809	0.946	0.842	0.88	1.106	0.961	1.277	1.173	0.997	1.278	1.194	1.403	1.155	1.251	1.235	1.072	1.048	0.86	1.167	1.196
1967	0.984	1.134	1.159	1.069	1.444	1.276	0.706	0.701	0.835	0.99	0.846	0.819	1.207	0.878	1.318	1.032	1.011	1.061	0.996	1.191	1.069	1.26	1.122	1.144	1.185	0.801	1.134	1.327
1968	0.929	1.093	0.97	0.921	1.123	0.928	0.629	0.768	0.689	0.913	0.715	0.553	0.936	0.835	1.136	1.034	0.909	1.086	1.186	1.391	1.033	1.045	1.128	0.957	1.137	0.83	0.841	0.952
1969	0.823	1.055	0.981	0.825	1.047	1.031	0.768	0.661	0.813	0.86	0.743	0.693	0.751	0.722	1.485	1.094	0.748	0.791	0.946	1.298	0.98	1.033	0.998	0.861	0.942	0.745	1.071	1.143
1970	0.989	1.387	1.083	1.004	1.508	1.299	0.764	1.027	0.922	0.863	0.823	0.744	0.836	0.935	1.452	1.029	0.938	1.203	1.312	1.584	1.224	1.148	1.446	1.172	1.206	0.885	1.305	1.181
1971	0.844	1.123	0.911	0.898	1.273	1.059	0.659	0.647	0.528	0.828	0.584	0.554	0.569	0.744	1.049	0.807	0.783	0.883	0.795	0.992	0.823	0.859	0.751	0.808	1.106	0.44	1.225	0.867
1972	1.115	1.42	0.895	0.9	1.351	1.204	0.734	0.806	0.841	1.042	0.848	0.682	0.963	1.021	1.209	1.026	0.996	1.122	0.954	1.518	0.945	1.069	1.308	0.882	1.122	0.851	1.128	1.377
1973	0.868	1.454	0.97	0.882	1.271	1.129	0.989	0.932	0.924	1.063	0.818	0.769	0.93	1.099	1.453	0.967	1.058	1.237	1.025	1.396	1.111	1.284	1.223	1.024	1.295	0.909	1.024	1.374
1974	0.997	1.772	0.944	0.667	1.466	1.474	0.835	1.004	0.833	0.888	0.877	0.899	0.856	0.978	1.443	1.188	0.911	1.314	0.982	1.455	1.217	1.394	1.227	0.921	1.131	0.845	1.02	1.244
1975	0.853	1.055	0.784	0.832	1.304	1.275	0.968	0.674	0.852	0.945	0.988	0.972	0.986	0.917	1.302	1.069	0.75	1.016	0.824	1.305	1.005	1.25	0.967	1.092	1.042	0.909	1.095	1.055
1976	0.927	1.106	0.88	0.842	1.392	1.184	0.873	0.805	0.791	0.891	0.939	0.943	0.998	0.901	1.519	1.096	0.841	1.227	0.958	1.555	1.115	1.309	1.032	0.955	1.106	0.867	1.285	1.159
1977	0.914	1.111	0.791	0.748	1.089	0.9	0.691	0.605	0.622	0.782	0.822	0.78	0.923	0.774	1.123	0.867	0.702	0.805	0.668	0.875	1.124	1.08	1.079	0.844	0.97	0.742	1.205	1.099
1978	1.091	1.179	0.911	0.821	1.506	1.219	0.654	0.772	0.871	0.909	0.975	0.859	0.92	0.78	1.285	1.111	0.758	1.262	0.841	1.283	1.089	1.19	1.157	0.848	0.974	0.896	1.354	1.225
1979	0.922	1.159	0.928	0.92	1.575	1.125	0.839	0.764	0.969	0.784	1.164	0.948	1.076	0.988	1.405	1.012	0.955	1.21	1.092	1.477	1.133	1.336	1.277	1.155	1.068	0.965	1.182	1.157
1980	0.891	0.946	0.931	0.909	1.181	0.993	0.825	0.718	0.888	0.822	0.831	0.773	0.911	0.88	1.289	1.094	0.644	0.944	0.657	1.104	1.071	1.163	1.072	1.057	1.075	0.891	0.852	1.175
1981	0.938	0.995	0.92	0.911	1.191	0.992	0.676	0.692	0.746	0.747	0.95	0.82	0.903	0.831	1.193	0.873	0.719	1.053	0.753	0.97	1	1.21	1.02	0.93	0.952	0.769	0.813	1.033
1982	0.965	1.032	1.021	0.992	1.14	0.994	0.775	0.741	0.825	0.9	1.006	0.806	1.156	0.809	1.447	1.048	0.679	1.116	0.925	1.394	1.268	1.22	1.025	1.002	1.102	0.75	1.004	1.017
1983	0.807	0.959	0.909	1.023	1.356	1.247	0.896	0.777	0.869	0.883	1.01	0.859	1.321	0.761	1.234	1.003	0.983	0.981	1.012	1.508	1.113	1.496	1.172	1.148	0.965	0.879	0.758	1.117
1984	0.834	1.001	0.867	0.942	1.134	1.173	0.864	0.789	0.803	0.847	1.164	0.954	1.211	0.828	1.393	0.941	1.047	1.236	0.896	1.307	1.004	2.053	1.086	1.185	0.817	0.722	0.842	1.057
1985	0.835	1.096	0.848	0.751	1.093	0.99	0.942	0.701	0.896	0.914	1.012	0.768	0.779	0.878	1.251	0.746	0.886	0.86	1.001	1.262	1.045	1.365	1.007	1.176	0.539	0.725	0.984	1.074
1986	1.003	0.943	0.887	0.894	1.391	0.918	0.703	0.769	0.944	0.864	1.11	0.894	0.987	0.864	1.089	0.683	0.88	1.285	0.985	1.028	1.103	1.635	1.149	1.164	0.842	0.826	1.038	1.05
1987	0.92	0.984	1.112	1.136	1.49	1.217	1.071	1.101	1.037	0.919	1.164	0.884	1.36	1.137	1.501	0.818	0.96	1.217	1.153	1.403	1.445	1.901	1.363	1.422	0.909	0.938	1.038	1.04
1988	0.934	0.871	0.843	0.845	1.293	1.172	0.849	0.816	0.808	0.766	0.89	0.814	1.003	0.976	1.07	0.784	0.868	1.047	0.826	1.139	1.082	1.449	1.14	1.109	0.865	0.845	0.921	1.091
1989	0.903	NA	0.859	0.849	1.141	0.855	0.463	0.5	0.707	0.653	0.673	0.453	0.736	0.803	0.852	0.816	0.639	0.759	0.552	0.856	0.952	1.195	0.748	0.827	0.965	0.623	0.78	0.749
1990	0.998	NA	0.974	0.991	1.458	1.013	0.774	0.834	0.827	0.792	0.745	0.725	0.882	1.034	1.317	0.857	0.86	0.976	0.86	1.286	1.277	1.374	0.919	1.048	1.361	0.843	0.815	1.014
1991	1.031	NA	0.986	0.965	1.691	1.064	0.994	0.895	0.844	0.861	1.094	0.885	0.975	1.146	1.351	0.855	1.003	1.281	0.935	1.517	1.204	1.447	1.04	0.856	1.219	0.914	1.125	1.382
1992	1.048	NA	1.091	0.897	1.409	1.117	0.794	0.808	0.933	0.891	0.941	0.761	0.971	1.149	1.335	0.784	0.845	1.124	0.85	1.351	1.298	1.621	1.059	1.195	1.03	0.986	1.195	1.295
1993	0.777	NA	1.037	0.982	1.752	1.167	0.706	0.77	0.87	0.8	0.945	0.746	0.852	0.981	1.216	0.849	0.936	1.148	0.855	1.379	1.391	1.585	1.047	0.81	1.383	1.002	1.249	1.232
1994	7.106	NA	1.084	0.989	1.018	1.019	0.898	0.88	1.027	0.743	1.1	0.878	0.926	1.172	1.014	0.727	0.916	1.123	0.891	1.849	1.449	1.797	0.96	1.203	1.662	0.914	0.942	0.991
1995	2.079	NA	0.788	0.834	1.315	0.934	0.656	0.606	0.631	0.703	0.745	0.647	0.637	0.822	1.27	0.729	0.958	1.116	0.817	1.056	0.918	1.159	0.632	0.769	1.242	0.755	0.522	0.557
1996	1.789	NA	0.976	0.819	1.22	0.981	0.737	0.668	0.843	0.855	0.797	0.687	0.85	0.921	1.157	0.748	0.913	1.148	0.858	1.35	1.079	1.517	0.824	0.8	1.286	0.892	0.912	0.768
1997	1.283	NA	1.035	0.939	1.213	1.048	0.807	0.782	0.728	0.719	0.689	0.735	0.844	0.864	1.312	0.831	0.83	1.009	0.726	1.265	1.095	1.641	1.018	0.908	1.546	1.033	1.075	0.777
1998	1.547	NA	0.981	0.851	1.058	0.976	0.798	0.762	0.788	0.708	0.908	0.747	0.813	0.919	1.042	0.652	0.997	1.056	0.927	1.22	1.342	1.377	0.834	0.953	1.491	0.913	1.229	0.9
1999	1.362	NA	1.501	0.883	1.258	0.934	1.09	0.962	1.014	0.923	1.185	0.669	0.974	0.856	1.415	0.904	1.056	0.662	0.839	1.346	1.379	1.736	1.164	1.194	2.118	0.931	1.84	1.352
