# Lhotka - Humiston Woods Nature Center - QUAL - ITRDB IL033
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44040
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44040.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il033-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il033.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/il033.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2026-01-08
#--------------------
# File_Last_Modified_Date
#   Date: 2026-01-08
#--------------------
# Title
#   Study_Name: Lhotka - Humiston Woods Nature Center - QUAL - ITRDB IL033
#--------------------
# Investigators
#   Investigators: Lhotka, John; Parrott, David; Ruffner, Charles
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Lhotka, John M.; David L. Parrott; Charles M. Ruffner
#   Published_Date_or_Year: 2016
#   Published_Title: A Dendroecological Investigation of an Upland Oak-Dominated Forest within the Grand Prairie Region of Illinois
#   Journal_Name: Natural Areas Journal
#   Volume: 36
#   Edition:
#   Issue: 3
#   Pages: 310-322
#   DOI: 10.3375/043.036.0311
#   Full_Citation:
#   Abstract: We studied an upland forest located within the Grand Prairie region of Illinois and utilized tree-ring analysis to document tree cohort development and radial growth in relation to stand disturbance and climate. The overstory within the Humiston Woods Nature Center (Livingston County, Illinois) study area was dominated by oak (Quercus spp.), hickory (Carya spp.), and ash (Fraxinus spp.), while the subordinate crown classes were principally composed of elm (Ulmus spp.) and sugar maple (Acer saccharum). The study area contained tree cohorts originating during two recruitment periods. Overstory oaks and hickories primarily established between 1865 and 1900. A second tree cohort was associated with a timber harvest occurring in the late 1960s. In contrast to the 1865–1900 recruitment period, trees within the 1965–1980 cohort were primarily ash, elm, sugar maple, and black cherry (Prunus serotina). RWI values were most strongly correlated with Palmer Drought Severity Index, precipitation, and temperature in June of the current growth year. RWI and radial increment data for overstory oaks highlighted a sustained growth increase following a late 1960s timber harvest that remained high relative to predisturbance growth rates even in pronounced drought years. Data provide needed insight into oak woodland recruitment patterns relating to disturbance regimes that are difficult to recreate at the landscape level but often serve as ecological restoration objectives. Our findings help extend the foundational knowledge regarding forest composition, stand level dynamics, and radial growth relationships present among upland forests and changing disturbance patterns in the Grand Prairie region of Illinois.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Humiston Woods Nature Center
#   Location: Illinois
#   Northernmost_Latitude: 40.935
#   Southernmost_Latitude: 40.935
#   Easternmost_Longitude: -88.716
#   Westernmost_Longitude: -88.716
#   Elevation_m: 192
#--------------------
# Data_Collection
#   Collection_Name: IL033
#   First_Year: 1851
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 6BWO189_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 6BWO189; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLWO315_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLWO315; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4BWO127_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4BWO127; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2AWO182_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2AWO182; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 6BWO173_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 6BWO173; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4AWO189_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4AWO189; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7AWO249_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7AWO249; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1BWO192_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1BWO192; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1CWO222_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1CWO222; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1AWO181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1AWO181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5AWO178_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5AWO178; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4AWO200_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4AWO200; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2AWO188_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2AWO188; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 6CWO158_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 6CWO158; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3AWO164_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3AWO164; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 10CWO209_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 10CWO209; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7WO242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7WO242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2CWO145_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2CWO145; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 6AWO196_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 6AWO196; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3CWO209_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3CWO209; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2CWO207_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2CWO207; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4CWO272_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4CWO272; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7CWO221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7CWO221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	6BWO189_raw	PLWO315_raw	4BWO127_raw	2AWO182_raw	6BWO173_raw	4AWO189_raw	7AWO249_raw	1BWO192_raw	1CWO222_raw	1AWO181_raw	5AWO178_raw	4AWO200_raw	2AWO188_raw	6CWO158_raw	3AWO164_raw	10CWO209_raw	7WO242_raw	2CWO145_raw	6AWO196_raw	3CWO209_raw	2CWO207_raw	4CWO272_raw	7CWO221_raw
1904	1.321	3.81	2.845	1.016	1.143	1.727	0.889	2.21	0.737	1.778	1.88	2.21	1.6	1.067	1.727	1.295	2.235	1.219	2.718	2.235	1.702	3.785	2.261
1905	1.168	3.505	2.159	1.6	0.94	1.549	1.143	1.626	0.508	1.372	1.346	1.803	1.905	0.965	1.6	0.66	2.21	1.016	1.803	1.727	1.321	2.896	1.753
1906	0.762	2.159	1.118	2.261	0.711	1.905	0.864	1.372	0.432	0.914	1.092	1.448	1.702	0.711	0.762	0.483	1.854	0.61	1.245	1.524	0.991	1.93	1.041
1907	1.245	2.896	1.702	1.651	1.041	1.88	0.864	2.21	0.711	1.93	1.422	1.956	1.118	1.168	1.295	0.686	3.962	0.914	2.464	1.981	1.473	3.759	1.448
1908	1.168	2.438	1.651	1.219	0.965	1.473	0.559	2.007	0.533	1.575	1.422	2.362	1.499	0.914	1.067	0.94	3.073	0.533	2.159	2.21	1.448	3.302	1.753
1909	0.762	1.651	1.397	0.813	0.813	1.194	0.559	1.499	0.432	0.991	1.194	1.575	1.245	0.711	1.092	0.457	2.743	0.533	1.676	1.524	1.067	1.88	1.118
1910	0.711	1.27	1.524	1.118	0.838	1.219	0.66	1.041	0.381	1.118	1.143	1.245	0.914	0.762	0.787	0.508	1.753	0.559	1.321	1.524	0.864	1.245	1.016
1911	0.584	1.549	0.711	1.27	0.584	1.041	0.686	0.838	0.483	0.914	0.813	1.016	1.118	0.457	0.432	0.229	1.422	0.33	1.219	1.016	0.635	1.041	0.762
1912	0.838	2.261	1.524	0.787	0.864	1.27	0.737	1.143	0.737	1.651	1.168	1.524	0.559	0.762	1.245	0.737	2.413	0.711	2.032	1.88	1.321	1.499	1.499
1913	0.686	2.057	1.422	0.787	0.889	1.143	0.457	0.94	0.432	1.397	0.94	1.524	1.321	0.686	0.838	0.762	1.422	0.483	1.448	1.473	0.965	1.448	1.067
1914	0.33	1.397	0.914	0.356	0.711	0.991	0.508	0.686	0.254	0.813	0.584	1.194	1.016	0.508	0.635	0.635	1.524	0.356	0.864	0.991	0.889	1.194	0.61
1915	0.508	1.778	1.626	0.66	0.965	1.245	0.838	0.965	0.584	1.295	1.524	1.295	3.277	0.94	0.533	0.991	2.007	0.457	1.397	1.27	1.143	1.6	0.889
1916	0.762	2.921	1.803	0.66	1.092	1.524	0.711	1.651	0.94	1.753	0.787	1.803	1.143	1.118	1.041	1.27	2.21	1.016	1.829	1.575	1.549	2.007	1.168
1917	0.508	2.54	1.422	0.559	0.889	1.245	0.457	1.321	0.686	1.245	0.864	1.346	0.813	0.864	0.864	0.762	1.956	0.762	1.6	1.346	1.143	1.575	1.118
1918	0.432	2.007	1.143	0.711	0.737	1.041	0.559	0.889	0.508	1.041	0.889	1.27	0.508	0.584	0.838	0.686	1.88	0.559	1.499	1.143	0.914	1.143	0.914
1919	0.381	1.549	1.143	0.686	0.508	0.991	0.432	0.864	0.406	1.143	1.092	1.092	0.381	0.508	0.838	0.559	1.651	0.33	1.168	0.94	0.635	1.168	0.787
1920	0.406	2.032	1.422	0.483	0.635	0.864	0.406	0.991	0.432	0.965	0.686	1.067	0.33	0.508	0.762	0.483	1.88	0.508	1.473	1.067	0.991	1.27	0.838
1921	0.533	1.702	0.965	0.305	0.864	0.864	0.483	0.864	0.406	0.737	0.584	0.864	0.254	0.406	0.711	0.406	1.676	0.457	1.194	0.66	0.991	1.067	0.686
1922	0.432	1.956	1.143	0.279	0.889	0.787	0.533	1.143	0.457	0.94	0.457	1.092	0.406	0.559	0.584	0.33	1.702	0.508	1.016	0.914	0.965	1.092	0.584
1923	0.457	1.88	0.838	0.229	0.737	0.94	0.737	1.067	0.381	0.914	0.559	0.838	0.254	0.483	0.559	0.356	1.676	0.61	1.168	0.914	1.143	1.168	0.838
1924	0.711	2.87	1.753	0.254	1.041	1.143	0.66	1.372	0.838	1.499	0.762	1.245	0.635	0.864	1.372	0.711	1.93	0.965	2.235	1.473	2.159	2.108	1.067
1925	0.406	2.489	0.864	0.254	0.686	0.787	0.305	1.168	0.457	1.067	0.61	1.118	0.279	0.33	0.711	0.533	1.6	0.483	1.27	0.813	1.295	1.372	0.864
1926	0.483	2.21	1.219	0.178	0.813	0.838	0.508	1.016	0.787	1.321	0.533	1.041	0.279	0.61	0.965	0.483	1.88	0.864	1.168	0.737	1.6	1.499	1.219
1927	0.457	2.286	1.676	0.305	0.762	0.965	0.686	1.778	0.889	1.422	0.737	1.549	0.381	0.711	1.143	0.94	2.108	0.559	1.041	1.041	1.702	1.727	1.245
1928	0.66	1.854	1.575	0.254	0.762	1.27	0.813	1.118	0.864	1.727	0.864	1.778	0.66	0.533	0.991	0.965	2.159	0.584	1.27	1.295	1.753	1.549	1.803
1929	0.356	1.829	1.168	0.152	0.711	1.067	0.787	0.914	0.813	1.549	0.61	1.549	0.635	0.584	0.864	0.762	1.676	0.711	1.27	1.499	1.422	1.422	1.626
1930	0.432	1.524	1.168	0.406	0.584	1.016	0.838	0.711	0.483	1.016	0.381	1.321	0.483	0.279	0.533	0.533	1.372	0.457	0.94	1.219	1.168	1.219	1.016
1931	0.406	2.007	1.092	0.229	0.813	0.864	0.762	0.914	0.559	1.168	0.61	1.321	0.356	0.406	0.406	0.457	1.575	0.61	0.838	0.965	1.295	1.346	0.965
1932	0.33	2.286	1.524	0.152	0.711	0.94	1.016	1.219	0.737	1.245	0.483	1.549	0.533	0.305	0.559	0.533	1.753	0.559	1.118	1.422	1.575	1.448	1.549
1933	0.457	2.261	1.372	0.203	0.686	0.991	0.914	1.118	0.533	0.94	0.66	1.143	0.381	0.229	0.483	0.432	1.626	0.406	0.965	1.041	1.219	1.499	1.041
1934	0.279	1.422	0.94	0.152	0.66	0.787	0.787	0.787	0.381	0.762	0.432	0.762	0.305	0.33	0.432	0.152	1.372	0.406	0.965	0.838	0.864	1.143	0.864
1935	0.686	2.769	1.397	0.305	0.737	1.168	1.372	1.753	1.219	1.575	0.889	1.245	0.457	0.635	0.66	0.356	1.651	0.584	1.422	1.448	2.184	2.134	1.803
1936	0.457	1.575	1.372	0.178	0.711	0.965	0.965	0.838	0.66	0.889	0.584	0.838	0.432	0.432	0.432	0.305	1.194	0.457	1.041	0.838	1.473	1.346	1.219
1937	0.483	2.261	2.311	0.229	0.889	1.194	0.991	1.168	0.61	1.295	0.61	1.067	0.711	0.813	0.533	0.406	1.727	0.584	1.067	0.94	2.007	1.854	1.651
1938	0.965	2.362	2.337	0.203	0.889	1.245	1.346	1.372	0.737	1.245	0.66	1.092	1.143	0.66	0.584	0.406	2.362	0.457	1.372	0.762	2.515	2.083	2.134
1939	0.635	1.829	1.194	0.152	0.584	1.016	1.194	0.991	0.711	1.143	0.711	0.737	0.838	0.686	0.305	0.61	1.143	0.381	1.092	0.66	1.676	1.473	1.372
1940	0.457	1.651	0.686	0.254	0.406	0.838	0.864	0.584	0.635	0.686	0.61	0.33	0.457	0.457	0.483	0.584	1.092	0.356	0.737	0.508	1.245	1.372	0.965
1941	0.584	2.642	0.94	0.203	0.61	1.016	0.914	0.533	0.787	1.321	0.584	0.711	0.559	0.61	0.406	0.711	1.727	0.584	0.686	0.533	2.007	2.007	1.067
1942	0.711	2.413	1.524	0.203	0.787	1.143	1.321	0.914	1.346	2.159	0.914	0.483	0.813	1.118	0.762	0.584	2.362	0.559	0.914	0.762	2.362	2.134	1.397
1943	0.508	1.905	1.422	0.076	0.686	0.991	1.194	0.635	0.965	1.321	1.016	0.406	0.813	0.762	0.635	0.432	1.422	0.432	1.067	0.635	1.727	1.956	1.168
1944	0.584	2.108	1.143	0.152	0.762	0.991	1.194	0.61	0.737	0.965	0.635	0.838	0.737	1.168	0.559	0.711	1.626	0.508	0.965	0.965	1.473	1.778	1.397
1945	0.737	2.21	1.448	0.127	1.118	0.914	1.397	0.635	1.143	1.321	0.762	0.813	1.041	1.626	0.66	0.457	2.159	0.483	1.016	0.838	2.184	1.854	1.346
1946	0.457	1.956	1.397	0.127	1.118	0.94	1.041	0.787	0.991	1.143	0.61	0.559	0.533	1.473	0.61	0.356	1.626	0.66	1.092	0.711	1.702	1.549	1.676
1947	0.432	1.956	1.549	0.254	0.94	0.965	1.245	0.686	0.66	1.016	0.762	0.711	0.381	0.635	0.432	0.229	1.727	0.533	0.94	0.965	1.676	1.702	1.473
1948	0.229	1.753	1.118	0.203	0.686	0.66	1.016	0.508	0.711	0.965	0.559	0.533	0.229	0.457	0.356	0.279	1.194	0.61	0.864	0.762	1.295	1.219	1.397
1949	0.432	1.854	0.864	0.127	0.787	0.838	1.092	0.559	0.965	1.067	0.61	0.483	0.279	0.584	0.406	0.279	1.346	0.66	1.016	0.991	1.194	1.397	1.753
1950	0.33	2.438	1.194	0.127	0.483	1.016	1.702	0.483	1.016	1.346	1.168	0.711	0.254	0.635	0.406	0.33	1.397	0.711	0.686	0.94	1.6	1.854	1.346
1951	0.432	1.93	0.635	0.178	0.483	0.686	2.134	0.432	1.041	0.94	1.219	0.533	0.305	0.483	0.254	0.33	0.991	0.737	0.686	0.787	1.575	1.448	1.676
1952	0.254	2.413	0.889	0.305	0.66	0.889	1.194	0.584	1.016	1.245	1.295	0.635	0.432	0.711	0.483	0.406	1.6	0.813	0.711	0.838	1.499	1.626	1.372
1953	0.305	1.981	1.067	0.279	0.559	0.762	1.168	0.635	0.813	1.245	0.965	0.66	0.381	0.406	0.406	0.305	1.829	0.457	0.838	0.61	1.575	1.753	1.168
1954	0.33	3.048	0.914	0.229	0.635	0.711	1.118	0.432	0.584	0.965	0.965	0.584	0.305	0.432	0.356	0.305	1.676	0.533	0.686	0.686	1.067	1.346	0.914
1955	0.203	2.819	1.067	0.279	0.584	0.864	1.245	0.33	0.584	1.092	0.965	0.508	0.254	0.457	0.356	0.508	1.067	0.584	0.559	0.635	1.168	1.168	0.991
1956	0.305	1.473	0.813	0.178	0.559	0.813	0.965	0.457	0.533	0.864	0.787	0.432	0.229	0.33	0.406	0.305	1.092	0.483	0.61	0.508	0.864	1.346	1.092
1957	0.279	1.6	0.94	0.203	0.737	0.94	1.372	0.381	0.914	1.245	1.143	0.432	0.508	0.533	0.254	0.508	1.956	0.356	0.914	0.737	1.321	1.753	1.346
1958	0.305	1.524	0.991	0.152	0.457	0.864	1.651	0.406	1.524	1.524	1.118	0.305	0.406	0.33	0.356	0.356	1.803	0.508	0.813	0.838	1.549	1.549	1.803
1959	0.203	1.778	0.965	0.203	0.635	0.838	1.448	0.381	1.118	0.94	0.914	0.508	0.483	0.203	0.381	0.356	1.803	0.381	0.94	0.533	1.219	1.422	1.295
1960	0.305	2.184	1.143	0.279	0.635	0.991	1.956	0.508	1.549	1.245	1.067	0.457	0.533	0.432	0.432	0.686	1.778	0.533	1.143	0.94	1.422	1.651	1.346
1961	0.254	1.676	0.762	0.152	0.432	0.711	1.372	0.559	0.94	0.94	0.686	0.254	0.356	0.406	0.305	0.533	1.067	0.381	0.94	0.762	0.991	1.118	1.321
1962	0.203	2.108	0.66	0.356	0.533	0.737	1.575	0.305	1.346	1.143	0.66	0.381	0.686	0.432	0.305	0.66	1.448	0.61	0.991	1.118	1.194	1.295	1.194
1963	0.279	1.626	0.686	0.356	0.432	0.711	1.473	0.432	1.067	0.94	0.711	0.305	0.61	0.33	0.254	0.737	1.092	0.406	0.965	0.838	0.864	1.092	1.067
1964	0.152	1.549	0.533	0.508	0.457	0.813	1.422	0.432	0.737	0.991	0.787	0.279	0.762	0.508	0.432	0.686	1.016	0.33	0.864	0.813	0.864	1.422	1.067
1965	0.127	1.448	0.559	0.432	0.508	0.991	1.676	0.406	0.864	0.914	0.787	0.229	0.406	0.305	0.229	0.584	1.168	0.33	0.94	0.813	0.813	1.168	1.092
1966	0.279	1.524	0.584	0.406	0.635	1.041	1.524	0.33	0.838	0.686	0.61	0.381	0.635	0.356	0.381	0.483	1.245	0.33	1.27	0.737	0.787	1.524	1.245
1967	0.584	1.346	0.356	0.686	1.168	1.321	2.032	0.406	1.854	0.787	0.305	0.33	1.448	1.753	0.178	0.737	1.092	0.432	1.27	1.118	0.711	1.346	1.219
1968	1.854	1.524	1.092	1.194	2.007	1.88	4.597	1.372	4.318	1.753	0.66	0.66	3.708	2.464	0.762	1.651	1.27	0.711	1.727	2.184	1.803	1.88	2.134
1969	2.489	1.727	1.295	1.168	2.159	1.88	4.902	1.372	4.394	2.057	0.559	1.829	5.817	2.032	1.397	3.277	0.991	1.372	2.007	2.743	2.108	2.235	3.302
1970	3.353	2.134	1.346	2.261	3.048	2.007	5.588	2.515	6.299	2.057	0.584	2.489	6.045	2.235	1.473	4.166	1.143	1.651	1.651	3.15	2.337	2.642	3.937
1971	2.337	1.88	1.143	2.184	2.997	1.829	4.343	2.413	4.089	2.159	0.813	2.286	4.369	2.108	2.286	2.87	1.524	1.499	1.651	2.438	2.362	2.235	2.845
1972	4.293	2.337	1.092	5.436	2.997	2.565	5.105	2.845	5.156	2.896	1.016	2.769	6.325	3.2	2.718	6.248	1.397	1.905	2.642	3.759	2.515	2.108	5.156
1973	4.166	2.794	1.321	5.817	3.2	2.286	5.055	3.378	5.359	2.921	1.499	5.131	6.198	3.327	2.642	5.69	1.88	1.651	2.515	3.226	3.2	2.413	3.785
1974	3.734	2.794	1.626	3.81	2.743	2.362	4.674	2.743	5.309	2.337	2.032	4.394	3.861	2.972	2.946	4.75	1.727	1.372	2.87	3.175	2.718	2.845	3.937
1975	3.632	2.591	1.549	4.064	3.124	1.93	3.886	2.159	5.055	1.626	2.083	4.75	3.48	2.438	2.819	3.886	1.575	1.575	3.048	3.607	2.515	2.87	4.013
1976	3.226	1.727	1.524	5.207	3.073	2.184	3.099	2.667	4.369	1.372	2.261	4.064	2.896	2.794	2.718	4.064	1.397	1.626	3.251	3.353	2.134	2.616	3.302
1977	1.981	1.956	0.864	2.819	1.575	1.219	1.295	2.286	2.515	0.965	1.626	1.905	1.93	1.372	1.346	1.702	1.092	0.762	2.845	2.108	1.092	2.464	1.575
1978	3.251	2.591	1.854	6.274	2.54	2.235	3.073	3.607	4.547	2.057	2.896	3.581	3.683	2.515	3.302	3.175	2.032	1.422	3.734	3.581	1.829	3.886	3.734
1979	2.667	2.642	1.651	6.706	2.362	2.261	2.692	2.565	3.531	1.575	2.921	3.48	3.962	2.362	2.921	2.616	1.499	0.94	3.378	3.556	1.422	3.404	2.769
1980	4.115	3.175	1.854	5.08	3.429	2.769	4.166	2.845	4.318	2.311	3.48	5.029	3.988	3.073	3.124	3.861	1.499	1.549	3.785	3.175	2.413	4.064	2.845
1981	3.988	2.642	1.702	4.216	2.642	1.753	2.896	2.159	3.505	2.565	3.48	3.962	3.2	2.616	2.845	4.191	1.194	0.914	3.353	2.769	1.778	2.921	2.261
1982	3.581	2.692	2.362	5.893	2.946	3.073	3.785	3.429	3.912	3.226	4.978	5.055	4.496	2.921	3.708	5.359	1.524	1.651	4.877	2.896	2.261	3.861	5.258
1983	2.819	2.337	1.651	3.429	2.007	2.311	2.565	2.261	2.997	1.676	2.87	3.683	3.48	1.346	2.311	3.607	1.524	1.219	2.743	2.997	2.108	3.607	2.845
1984	2.591	2.515	1.372	2.388	1.676	1.702	2.007	2.896	3.15	1.372	2.794	2.642	2.413	1.676	2.184	3.099	1.448	1.143	2.286	2.769	1.829	3.099	2.184
1985	3.15	2.616	1.321	3.785	1.803	1.88	2.591	2.845	4.877	2.921	3.683	3.454	4.394	2.286	2.311	3.429	1.422	1.448	2.718	2.845	2.87	3.175	2.464
1986	3.277	3.15	1.473	4.902	1.803	2.261	2.896	3.454	3.886	3.429	4.166	4.724	4.293	1.981	2.515	4.267	0.965	1.295	3.302	3.962	2.54	1.905	2.032
1987	2.565	2.464	0.762	3.48	1.753	1.676	3.353	2.54	2.489	2.007	2.489	2.591	3.353	1.524	1.93	3.023	1.143	1.295	2.794	2.946	2.134	2.413	2.413
1988	1.27	1.575	0.66	1.88	1.372	1.067	1.854	1.295	1.6	1.092	1.549	1.905	1.702	1.194	1.27	1.626	0.914	0.533	1.549	1.118	1.143	1.626	1.397
1989	1.93	1.803	0.686	2.769	1.448	1.6	2.184	1.956	1.93	1.168	2.667	2.388	2.388	1.422	1.346	2.134	0.94	0.711	1.905	2.184	1.6	2.54	1.549
1990	3.607	3.073	1.092	5.156	2.261	2.362	2.87	2.337	3.099	2.743	4.572	3.607	3.988	2.87	2.845	3.556	1.346	1.041	2.921	2.667	2.769	2.946	2.007
1991	2.845	2.921	0.838	3.81	2.108	2.159	2.642	1.981	2.565	1.524	2.769	3.124	3.175	1.575	1.727	3.048	1.067	0.94	2.972	2.235	1.803	2.388	2.007
1992	1.956	2.235	0.508	3.886	1.346	1.346	2.388	0.991	1.778	0.94	2.489	2.692	2.845	1.854	1.245	2.438	0.838	1.118	2.21	2.083	1.93	2.21	1.956
1993	3.277	2.845	0.864	5.08	2.413	3.175	2.845	2.642	3.835	3.531	5.385	4.826	6.223	5.131	2.438	4.394	1.245	1.575	3.327	3.277	2.946	3.404	3.327
1994	2.057	2.362	0.559	2.718	1.651	2.032	2.261	1.626	2.007	1.346	2.794	2.007	2.896	1.651	1.422	2.413	0.838	1.168	2.159	2.108	1.575	2.083	1.575
1995	2.946	2.134	1.067	3.48	1.778	2.362	2.565	2.286	2.591	2.057	3.556	2.769	3.353	2.159	1.753	3.048	1.041	1.346	2.997	2.946	1.727	2.438	2.159
1996	2.667	2.337	0.61	3.81	1.854	1.905	2.134	2.108	2.946	1.778	2.515	2.565	2.896	1.829	1.88	2.311	1.27	0.914	2.743	2.642	1.93	2.616	2.083
1997	2.134	1.88	0.483	2.642	1.499	1.575	1.753	1.6	1.88	1.6	2.438	2.667	2.261	2.032	1.499	2.057	0.838	1.295	2.692	2.21	1.905	1.778	2.311
1998	2.972	2.667	0.483	3.124	1.346	1.854	2.235	2.159	2.286	1.702	2.718	1.956	3.175	2.54	1.397	2.184	1.143	0.889	3.124	2.769	1.524	2.108	1.829
1999	3.251	2.21	0.356	3.175	1.702	2.057	2.87	1.524	2.515	1.575	1.905	2.718	3.581	1.93	1.626	2.311	1.245	1.092	3.2	2.464	2.235	2.845	2.413
2000	1.753	1.854	0.584	2.032	1.346	1.575	1.854	1.524	2.083	1.702	2.337	2.565	2.032	1.956	1.321	1.905	0.864	0.965	2.413	2.108	1.676	2.972	1.651
2001	2.515	1.753	0.406	2.565	1.473	1.803	1.854	1.499	2.464	1.499	2.794	2.692	1.93	1.727	1.473	1.854	0.991	0.737	2.692	2.007	1.753	2.743	1.473
2002	2.159	1.727	0.559	2.134	1.727	1.803	1.956	1.829	2.515	1.448	2.337	2.083	1.575	1.499	1.194	1.473	1.041	0.94	2.438	2.413	1.27	2.007	1.626
