# Maxwell - Geode State Park Update - QUAL - ITRDB IA043
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44565
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44565.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia043e-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia043e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
#--------------------
# Contribution_Date
#   Date: 2026-03-27
#--------------------
# File_Last_Modified_Date
#   Date: 2026-03-27
#--------------------
# Title
#   Study_Name: Maxwell - Geode State Park Update - QUAL - ITRDB IA043
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.; Dannenberg, M.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: this is an update of ia004
#--------------------
# Publication
#   Authors: Maxwell, Justin T.; Tsun Fung Au; Steven A. Kannenberg; Grant L. Harley; Matthew P. Dannenberg; Darren L. Ficklin; Scott M. Robeson; Macarena Férriz; Michael C. Benson; Benjamin R. Lockwood; Kimberly A. Novick; Richard P. Phillips; Maegen L. Rochner; Neil Pederson
#   Published_Date_or_Year: 2024
#   Published_Title: Asymmetric effects of hydroclimate extremes on eastern <scp>US</scp> tree growth: Implications on current demographic shifts and climate variability
#   Journal_Name: Global Change Biology
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.17474
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: USDA National Institute of Food and Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Geode State Park
#   Location: Iowa
#   Northernmost_Latitude: 40.8333333333333
#   Southernmost_Latitude: 40.8333333333333
#   Easternmost_Longitude: -91.3666666666667
#   Westernmost_Longitude: -91.3666666666667
#   Elevation_m: 205
#--------------------
# Data_Collection
#   Collection_Name: IA043
#   First_Year: 1846
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GLA02A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA02B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA03A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA03B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA04A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA04B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA05A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA05B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA06A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA06B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA07A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA07B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA08A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA08B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA09A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA09B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA10A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GLA10B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: GLA10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GLA02A_raw	GLA02B_raw	GLA03A_raw	GLA03B_raw	GLA04A_raw	GLA04B_raw	GLA05A_raw	GLA05B_raw	GLA06A_raw	GLA06B_raw	GLA07A_raw	GLA07B_raw	GLA08A_raw	GLA08B_raw	GLA09A_raw	GLA09B_raw	GLA10A_raw	GLA10B_raw
1900	NA	NA	NA	0.739	0.317	0.367	0.468	0.457	0.293	0.224	NA	0.18	0.583	0.484	0.508	0.219	0.482	0.367
1901	NA	NA	NA	0.424	0.281	0.5	0.371	0.552	0.255	0.199	NA	0.164	0.49	0.518	0.438	0.312	0.42	0.425
1902	NA	NA	NA	0.41	0.378	0.405	0.414	0.358	0.397	0.182	NA	0.278	0.543	0.478	0.283	0.358	0.376	0.39
1903	NA	NA	NA	0.446	0.456	0.525	0.715	0.454	0.386	0.28	NA	0.271	0.593	0.774	0.393	0.4	0.332	0.368
1904	NA	NA	NA	0.452	0.479	0.615	0.553	0.459	0.384	0.351	NA	0.339	0.555	0.582	0.594	0.393	0.41	0.295
1905	NA	NA	NA	0.579	0.445	0.547	0.415	0.605	0.46	0.396	NA	0.176	0.577	0.741	0.531	0.558	0.429	0.378
1906	NA	NA	NA	0.589	0.396	0.439	0.478	0.564	0.528	0.315	NA	0.192	0.393	0.535	0.646	0.519	0.699	0.559
1907	NA	NA	NA	0.618	0.174	0.44	0.442	0.44	0.415	0.377	NA	0.134	0.531	0.525	0.774	0.432	0.575	0.4
1908	NA	NA	0.532	0.667	0.238	0.467	0.444	0.465	0.528	0.317	NA	0.154	0.653	0.422	0.508	0.457	0.509	0.465
1909	NA	NA	0.41	0.588	0.321	0.473	0.463	0.413	0.391	0.459	NA	0.138	0.739	0.6	0.473	0.496	0.583	0.405
1910	NA	NA	0.536	0.524	0.5	0.445	0.35	0.362	0.316	0.291	NA	0.098	0.367	0.507	0.222	0.286	0.687	0.554
1911	NA	NA	0.251	0.324	0.323	0.294	0.212	0.402	0.313	0.427	NA	0.05	0.478	0.655	0.292	0.679	0.487	0.428
1912	NA	NA	0.41	0.441	0.533	0.319	0.384	0.483	0.311	0.291	NA	0.09	0.444	0.601	0.369	0.402	0.366	0.337
1913	NA	NA	0.518	0.566	0.242	0.361	0.375	0.461	0.384	0.498	NA	0.082	0.523	0.576	0.474	0.38	0.445	0.398
1914	NA	NA	0.419	0.521	0.196	0.264	0.171	0.335	0.383	0.246	NA	0.17	0.27	0.221	0.549	0.45	0.371	0.329
1915	NA	NA	0.442	0.278	0.375	0.481	0.359	0.338	0.498	0.436	NA	0.164	0.396	0.358	0.451	0.52	0.69	0.305
1916	NA	NA	0.596	0.573	0.362	0.39	0.662	0.381	0.541	0.431	NA	0.181	0.509	0.535	0.533	0.348	0.408	0.348
1917	NA	NA	0.565	0.396	0.363	0.556	0.556	0.577	0.404	0.366	NA	0.15	0.576	0.554	0.473	0.748	0.384	0.552
1918	NA	NA	0.471	0.297	0.227	0.564	0.43	0.622	0.421	0.357	NA	0.142	0.666	0.461	0.427	0.396	0.442	0.337
1919	NA	NA	0.29	0.371	0.139	0.496	0.497	0.487	0.559	0.375	NA	0.213	0.554	0.578	0.405	0.456	0.444	0.314
1920	NA	NA	0.328	0.224	0.118	0.384	0.701	0.639	0.373	0.499	NA	0.264	0.67	0.63	0.336	0.588	0.407	0.412
1921	NA	NA	0.369	0.245	0.297	0.328	0.615	0.625	0.39	0.406	NA	0.221	0.587	0.536	0.345	0.48	0.437	0.323
1922	NA	NA	0.381	0.199	0.314	0.377	0.577	0.543	0.52	0.382	NA	0.227	0.556	0.43	0.439	0.497	0.54	0.372
1923	NA	NA	0.355	0.306	0.388	0.445	0.665	0.65	0.566	0.419	NA	0.278	0.568	0.488	0.6	0.449	0.445	0.354
1924	NA	NA	0.335	0.179	0.349	0.594	0.732	0.746	0.416	0.387	NA	4.095	0.622	0.417	0.461	0.431	0.343	0.269
1925	NA	NA	0.327	0.269	0.22	0.496	0.676	0.576	0.493	0.422	NA	0.26	0.48	0.568	0.714	0.639	0.507	0.361
1926	NA	NA	0.379	0.326	0.337	0.514	0.716	0.509	0.703	0.417	NA	0.178	0.506	0.721	0.716	0.633	0.85	0.359
1927	NA	NA	0.301	0.215	0.291	0.472	0.935	0.579	0.47	0.312	NA	0.241	0.832	0.752	0.622	0.748	0.733	0.35
1928	NA	NA	0.331	0.392	0.3	0.345	0.739	0.458	0.566	0.487	NA	0.218	0.68	0.797	0.615	0.744	0.864	0.444
1929	NA	NA	0.309	0.274	0.436	0.416	0.621	0.73	0.498	0.386	NA	0.212	0.569	0.687	0.715	0.424	0.916	0.335
1930	NA	NA	0.558	0.403	0.553	0.427	0.599	0.706	0.907	0.589	NA	0.237	0.785	0.68	0.519	0.629	0.978	0.438
1931	1.108	NA	0.302	0.427	0.599	0.691	0.564	0.75	0.733	0.534	NA	0.476	0.909	0.659	0.612	0.517	1.012	0.549
1932	0.673	NA	0.357	0.62	0.592	0.798	0.859	0.75	0.694	0.587	NA	0.709	0.889	0.806	0.813	0.759	1.345	0.935
1933	0.4	NA	0.628	0.496	0.586	0.865	0.832	0.774	0.801	0.44	NA	0.622	0.88	0.953	0.899	0.695	1.287	0.843
1934	0.554	NA	0.613	0.679	0.441	0.493	0.499	0.683	0.777	0.574	0.866	0.61	0.742	0.633	0.514	0.63	1.511	0.887
1935	1.061	NA	0.786	0.735	0.476	0.626	0.508	0.808	0.731	0.683	3.503	0.561	0.712	0.732	0.809	0.466	1.022	0.794
1936	0.878	NA	0.654	0.855	0.66	0.542	0.698	0.728	0.772	0.532	0.878	0.699	0.57	0.796	0.808	0.53	1.086	0.647
1937	0.612	NA	0.542	0.697	0.438	0.692	0.774	0.752	0.671	0.624	0.523	0.565	0.577	0.524	0.697	0.631	0.692	0.603
1938	0.817	NA	0.689	0.376	0.538	0.493	0.795	0.67	0.575	0.438	0.783	0.615	0.819	0.683	0.84	0.89	0.886	0.76
1939	0.961	NA	0.721	0.76	0.485	0.636	0.807	0.461	0.73	0.569	0.797	0.588	0.617	0.59	0.662	0.827	0.818	0.791
1940	0.67	NA	0.584	0.607	0.521	0.554	0.574	0.693	0.401	0.278	0.552	0.58	0.411	0.832	0.61	0.467	0.908	0.695
1941	0.589	NA	0.845	0.744	0.644	0.646	0.664	0.777	0.545	0.465	0.646	0.426	0.474	0.693	0.664	0.605	0.772	0.418
1942	0.693	NA	1.007	0.585	0.738	0.628	0.732	0.855	0.46	0.49	0.712	0.72	0.625	0.842	0.704	0.88	0.848	0.765
1943	0.686	NA	0.908	0.89	0.664	0.796	0.703	0.622	0.579	0.566	0.826	0.668	0.81	0.677	0.846	0.851	0.859	0.869
1944	0.985	NA	0.727	0.682	0.424	0.869	0.777	0.647	0.559	0.704	0.889	0.851	0.692	0.771	0.854	0.95	0.864	0.845
1945	0.964	NA	0.712	0.878	0.439	0.866	0.647	1.005	0.601	0.659	1.054	0.81	0.761	0.731	0.577	0.962	0.983	0.742
1946	0.807	NA	0.727	0.873	0.627	0.693	0.713	0.671	0.618	0.647	0.903	0.647	0.775	0.759	0.646	0.746	1.161	0.742
1947	0.688	NA	0.749	0.847	0.692	1.025	0.727	0.612	0.533	0.453	0.867	0.674	0.94	0.72	0.761	1.033	1.161	0.63
1948	0.938	NA	0.757	0.853	0.455	0.961	0.443	0.603	0.741	0.497	0.892	0.802	0.671	0.607	0.452	0.806	0.958	0.614
1949	0.743	NA	0.862	0.712	0.637	0.714	0.727	0.858	0.686	0.5	1.004	0.802	0.43	0.554	0.519	0.871	0.902	0.664
1950	0.848	NA	1.133	0.836	0.604	0.855	0.805	0.713	0.711	0.61	0.838	0.859	0.612	0.864	0.969	0.833	1.217	1.224
1951	0.932	NA	0.874	1.079	0.509	0.718	0.728	0.924	0.569	0.704	0.804	0.877	0.635	0.625	0.916	0.961	1.049	0.947
1952	1.034	NA	0.811	0.59	0.53	0.763	0.474	0.716	0.556	0.567	1.063	1.038	0.749	0.65	0.854	0.956	1.08	1.051
1953	0.869	NA	0.902	0.766	0.697	0.906	0.783	0.648	0.638	0.622	0.962	0.84	0.808	0.639	0.725	1	0.871	0.938
1954	0.736	NA	0.768	1.001	0.578	0.543	0.439	0.543	0.711	0.45	0.769	0.523	0.383	0.778	0.494	0.687	0.556	0.589
1955	0.996	0.738	1.003	0.879	0.412	0.501	0.581	0.713	0.712	0.499	0.676	0.705	0.562	0.846	0.591	0.524	0.567	0.679
1956	0.829	0.899	1.295	0.849	0.514	0.516	0.466	0.545	0.59	0.471	0.741	0.431	0.521	0.462	0.574	0.476	0.358	0.42
1957	0.8	1.066	0.836	1.065	0.505	0.669	0.497	0.512	0.368	0.52	0.96	0.721	0.385	0.893	0.463	0.557	0.723	0.604
1958	0.584	0.847	0.948	0.8	0.701	0.692	0.54	0.627	0.555	0.66	0.706	0.484	0.74	0.683	0.507	0.498	0.811	0.808
1959	0.656	0.882	0.769	0.886	0.439	0.737	0.394	0.646	0.557	0.311	1.138	0.695	0.797	0.735	0.632	0.861	0.948	1.183
1960	0.702	0.887	0.842	0.669	0.389	0.614	0.438	0.715	0.514	0.461	0.843	0.553	0.508	0.599	0.543	0.691	0.754	0.939
1961	0.643	0.613	0.838	0.989	0.603	0.641	0.435	0.708	0.566	0.381	1.007	0.692	0.47	0.383	0.528	0.624	0.829	0.96
1962	0.501	0.763	0.895	0.903	0.549	0.519	0.542	0.892	0.451	0.451	0.842	0.687	0.451	0.289	0.67	0.537	0.762	0.971
1963	0.716	0.821	0.97	0.754	0.559	0.636	0.341	0.624	0.406	0.381	1.011	0.507	0.619	0.646	0.633	0.575	0.822	1.05
1964	0.674	0.75	1.067	0.867	0.687	0.547	0.312	0.858	0.591	0.357	0.849	0.849	0.54	0.549	0.623	0.594	0.786	1.098
1965	0.842	0.763	0.855	1.109	0.554	0.757	0.538	0.968	0.775	0.463	0.831	2.326	0.647	0.612	0.473	0.657	0.829	1.051
1966	0.983	0.843	0.855	1.217	0.613	0.677	0.507	0.785	0.649	0.589	0.998	0.761	0.799	0.639	0.704	0.425	0.926	1.15
1967	2.377	0.525	0.959	0.89	0.659	0.716	0.725	0.796	0.587	0.359	1.016	0.771	0.62	0.751	0.463	0.541	1.178	1.017
1968	0.584	0.485	1.097	0.956	0.489	0.788	0.606	0.775	0.566	0.3	0.767	0.668	0.511	0.485	0.544	0.553	1.02	1.141
1969	0.679	0.689	0.809	0.821	0.356	0.598	0.636	0.62	0.583	0.532	0.532	0.485	0.633	0.485	0.416	0.496	0.782	0.971
1970	0.441	0.637	0.812	0.951	0.772	0.723	0.638	0.984	0.676	0.428	1.24	0.915	0.573	0.59	0.566	0.552	0.992	0.604
1971	0.793	0.535	0.837	0.956	0.475	0.518	0.496	0.819	0.476	0.447	2.239	0.644	0.381	0.737	0.577	0.462	0.614	0.911
1972	0.671	0.777	1.069	0.842	0.603	0.519	0.518	0.615	0.576	0.454	0.851	0.692	0.532	0.582	0.577	0.631	0.877	0.861
1973	0.684	0.577	0.711	0.802	0.486	0.681	0.669	0.605	0.491	0.481	1.089	0.959	0.456	0.484	0.719	0.726	1.108	0.991
1974	0.729	0.618	0.835	1.05	0.617	0.681	0.577	0.837	0.473	0.46	0.932	0.705	0.54	0.421	0.601	0.776	1.121	0.914
1975	0.651	0.558	0.657	1.016	0.612	0.589	0.566	0.743	0.712	0.474	1.06	0.671	0.737	0.636	0.739	0.627	0.927	1.258
1976	0.567	0.555	1.051	0.935	0.54	0.557	0.52	0.754	0.541	0.393	0.924	0.789	0.621	0.621	0.588	0.424	0.993	0.971
1977	0.991	0.543	0.901	0.865	0.314	0.694	0.493	0.519	0.272	0.425	0.821	0.739	0.406	0.427	0.601	0.531	1.064	0.468
1978	1.027	0.486	0.97	1.007	0.298	0.6	0.496	0.545	0.414	0.384	0.75	0.782	0.551	0.578	0.566	0.375	0.582	0.709
1979	0.959	0.497	0.833	0.819	0.372	0.612	0.537	0.416	0.508	0.532	0.683	0.464	0.53	0.496	0.53	0.657	0.843	0.866
1980	0.443	0.682	0.618	0.944	0.427	0.508	0.669	0.681	0.369	0.418	1.106	0.462	0.497	0.403	0.45	0.544	1.111	0.827
1981	0.625	0.584	0.752	1.166	0.462	0.691	0.496	0.774	0.559	0.507	1.32	0.797	0.563	0.683	0.441	0.639	1.119	0.911
1982	0.64	0.579	1.02	0.871	0.324	0.563	0.751	1.084	0.44	0.487	0.865	0.833	0.453	0.543	0.554	0.888	1.204	1.236
1983	0.669	0.599	0.973	1.117	0.426	0.537	0.716	0.96	0.604	0.573	0.868	0.645	0.506	0.382	0.68	0.567	1.074	1.329
1984	0.377	0.394	0.915	0.864	0.255	0.589	0.674	0.795	0.505	0.312	0.669	0.589	0.393	0.392	0.291	0.518	0.847	0.937
1985	0.653	0.347	0.815	1.139	0.302	0.508	0.647	0.751	0.386	0.337	0.933	0.648	0.586	0.37	0.713	0.459	0.946	1.016
1986	0.779	0.438	0.946	0.734	0.405	0.344	0.738	0.831	0.506	0.475	0.966	0.5	0.507	0.438	0.392	0.393	1.202	0.993
1987	0.548	0.348	0.808	1.047	0.281	0.39	0.693	0.933	0.678	0.463	1.045	0.488	0.473	0.399	0.692	0.412	1.024	0.959
1988	0.512	0.341	0.473	0.729	0.255	0.384	0.519	0.689	0.559	0.347	0.518	0.484	0.452	0.271	0.415	0.304	0.613	0.658
1989	0.502	0.255	0.793	0.589	0.222	0.533	0.541	0.818	0.459	0.404	0.716	0.635	0.382	0.438	0.531	0.165	0.414	0.393
1990	0.745	0.531	0.639	0.668	0.346	0.458	0.568	0.797	0.455	0.705	0.636	0.768	0.48	0.556	0.383	0.498	0.864	0.571
1991	0.96	0.292	0.453	0.827	0.252	0.507	0.623	0.816	0.422	0.671	1.239	0.881	0.366	0.356	0.494	0.394	0.681	0.623
1992	0.771	0.243	0.924	0.627	0.219	0.437	0.649	1.027	0.343	0.613	0.923	0.79	0.301	0.369	0.364	0.42	0.531	0.946
1993	0.854	0.416	0.668	0.866	0.677	0.382	0.934	0.958	0.544	0.716	1.204	0.984	0.667	0.542	0.688	0.545	0.904	1.316
1994	0.956	0.358	0.602	0.958	0.497	0.427	0.439	1.144	0.667	0.708	1.361	1.004	0.77	0.577	0.531	0.443	1.34	1.23
1995	0.707	0.267	0.545	0.692	0.346	0.298	0.635	0.9	0.511	0.547	0.789	1.015	0.532	0.612	0.451	0.49	0.604	0.844
1996	0.961	0.474	0.6	0.801	0.439	0.196	0.545	1.021	0.544	0.714	0.962	0.764	0.481	0.569	0.658	0.612	0.889	0.936
1997	0.713	0.404	0.458	1.037	0.346	0.267	0.625	0.77	0.616	0.704	1.189	0.83	0.589	0.542	0.43	0.703	0.635	0.831
1998	0.55	0.444	0.732	0.785	0.254	0.246	0.75	0.777	0.466	0.67	0.762	0.82	0.746	0.406	0.382	0.606	0.842	0.923
1999	0.81	0.474	0.663	0.779	0.338	0.264	0.821	0.776	0.879	0.554	0.865	0.983	0.485	0.427	0.462	0.437	0.706	0.757
2000	0.451	0.451	0.745	0.888	0.296	0.324	0.602	0.826	0.474	0.666	0.866	0.888	0.528	0.358	0.404	0.614	0.969	0.696
2001	0.874	0.45	0.866	0.993	0.385	0.288	0.754	0.75	0.566	0.706	1.04	1.022	0.468	0.427	0.497	0.513	0.808	0.739
2002	0.881	0.588	0.85	1.039	0.401	0.338	0.773	0.962	0.64	0.783	1.134	0.952	0.555	0.485	0.542	0.538	0.861	1.017
2003	0.831	0.416	0.654	0.921	0.335	0.299	0.474	0.742	0.602	0.611	0.56	0.592	0.511	0.416	0.404	0.422	0.717	1.097
2004	0.916	0.381	0.681	1.041	0.327	0.254	0.616	0.808	0.498	0.704	1.039	0.913	0.611	0.427	0.382	0.477	0.621	0.993
2005	0.726	0.462	0.682	0.897	0.373	0.37	0.745	0.921	0.445	0.646	0.729	0.82	0.554	0.327	0.473	0.571	0.693	0.852
2006	0.721	0.45	0.784	0.793	0.261	0.393	0.658	0.752	0.751	0.545	0.818	0.925	0.667	0.333	0.462	0.389	0.612	0.674
2007	0.739	0.554	0.675	0.909	0.278	0.16	0.723	0.462	0.444	0.543	0.73	0.766	0.613	0.324	0.394	0.383	1.068	0.808
2008	0.913	0.565	0.868	0.97	0.238	0.359	0.801	0.649	0.52	0.552	1.454	0.616	0.427	0.531	0.381	0.428	0.997	1.224
2009	0.484	0.515	0.889	0.947	0.302	0.135	0.703	0.565	0.564	0.565	1.304	0.74	0.612	0.531	0.499	0.376	0.709	0.956
2010	0.223	0.404	0.763	1	0.339	0.323	0.652	0.995	0.359	0.602	0.86	0.727	0.462	0.543	0.492	0.51	1.213	0.886
2011	0.548	0.474	0.646	0.694	0.299	0.219	0.878	0.877	0.432	0.548	1.05	0.636	0.508	0.517	0.439	0.415	0.91	0.763
2012	0.609	0.519	1.074	0.713	0.253	0.134	0.507	0.769	0.442	0.639	0.861	0.507	0.473	0.471	0.49	0.351	0.724	0.857
2013	0.478	0.434	0.647	0.824	0.285	0.201	0.495	0.962	0.502	0.489	0.941	0.649	0.822	0.435	0.486	0.37	0.727	0.635
2014	0.615	0.48	0.63	0.738	0.22	0.178	0.472	0.7	0.312	0.478	0.774	0.574	0.701	0.349	0.483	0.36	1.019	0.553
2015	0.533	0.419	0.854	0.799	0.254	0.197	0.521	0.42	0.57	0.646	0.989	0.589	0.616	0.57	0.289	0.399	0.55	0.478
2016	0.51	0.364	0.891	0.67	0.252	0.236	0.373	0.775	0.522	0.624	0.609	0.705	0.427	0.496	0.415	0.362	0.931	0.608
2017	0.44	0.416	0.726	0.8	0.255	0.219	0.53	0.775	0.6	0.603	0.912	0.736	0.507	0.438	0.473	0.431	1.015	0.762
2018	0.349	0.463	0.728	0.841	0.248	0.173	NA	0.817	0.606	0.703	0.785	0.706	0.67	0.384	0.427	0.383	0.451	0.685
