# Dannenberg - Ledges State Park Update - QUAL - ITRDB IA040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44562
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44562.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia040l-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia040l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
#--------------------
# Contribution_Date
#   Date: 2026-03-27
#--------------------
# File_Last_Modified_Date
#   Date: 2026-03-27
#--------------------
# Title
#   Study_Name: Dannenberg - Ledges State Park Update - QUAL - ITRDB IA040
#--------------------
# Investigators
#   Investigators: Dannenberg, M.P.; Martin, E.; Eckley, G.; Pearson, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: this is an update of ia023
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 2001753
#--------------------
# Site_Information
#   Site_Name: Ledges State Park
#   Location: Iowa
#   Northernmost_Latitude: 41.9963285
#   Southernmost_Latitude: 41.9963285
#   Easternmost_Longitude: -93.87665750000001
#   Westernmost_Longitude: -93.87665750000001
#   Elevation_m: 360
#--------------------
# Data_Collection
#   Collection_Name: IA040
#   First_Year: 1734
#   Last_Year: 2019
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LDG06B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG04A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG03A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG06A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG02B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG04B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG08A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG07B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG05A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG01B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG07A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG08B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG02A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDG03B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LDG03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LDG06B_raw	LDG04A_raw	LDG03A_raw	LDG06A_raw	LDG02B_raw	LDG04B_raw	LDG08A_raw	LDG07B_raw	LDG05A_raw	LDG01B_raw	LDG07A_raw	LDG08B_raw	LDG02A_raw	LDG03B_raw
1796	NA	NA	NA	0.17	NA	0.248	0.267	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	0.184	NA	0.273	0.298	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	0.086	NA	0.239	0.15	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	0.077	NA	0.197	0.314	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	0.107	NA	0.067	0.12	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	0.101	NA	0.139	0.229	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	0.171	NA	0.403	0.864	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	0.109	NA	0.108	0.419	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	0.163	NA	0.232	0.532	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	0.141	NA	0.513	0.738	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	0.136	NA	0.587	0.998	NA	NA	NA	NA	NA	NA	0.905
1807	0.153	NA	NA	0.165	NA	0.299	0.378	NA	NA	NA	NA	NA	NA	0.238
1808	0.066	NA	NA	0.175	NA	0.341	0.431	NA	NA	NA	NA	NA	NA	0.23
1809	0.087	NA	NA	0.216	NA	0.317	0.417	NA	NA	NA	NA	NA	NA	0.244
1810	0.113	NA	NA	0.147	NA	0.3	0.235	NA	NA	NA	NA	NA	NA	0.117
1811	0.239	NA	NA	0.17	NA	0.202	0.425	NA	NA	NA	NA	NA	NA	0.178
1812	0.139	NA	0.359	0.132	NA	0.185	0.246	NA	NA	NA	NA	NA	NA	0.078
1813	0.084	NA	0.493	0.11	NA	0.166	0.454	NA	NA	NA	NA	NA	NA	0.131
1814	0.338	NA	0.945	0.24	NA	0.492	0.966	NA	NA	NA	NA	NA	NA	0.202
1815	0.509	NA	1.109	0.3	NA	0.436	0.433	NA	NA	NA	NA	NA	NA	0.351
1816	0.151	NA	0.652	0.117	NA	0.203	0.12	NA	NA	NA	NA	NA	NA	0.177
1817	0.582	NA	0.15	0.353	NA	0.224	0.342	NA	NA	NA	NA	NA	NA	0.089
1818	0.43	NA	0.179	0.347	NA	0.208	0.417	NA	NA	NA	NA	NA	NA	0.14
1819	0.449	NA	0.27	0.299	NA	0.181	0.48	NA	NA	NA	NA	NA	NA	0.141
1820	0.431	NA	0.263	0.357	NA	0.226	0.303	NA	NA	NA	NA	NA	NA	0.123
1821	0.233	NA	0.259	0.221	NA	0.174	0.176	NA	NA	NA	NA	NA	NA	0.076
1822	0.305	NA	0.575	0.343	NA	0.272	0.279	NA	NA	NA	NA	NA	NA	0.183
1823	0.194	NA	0.541	0.113	NA	0.126	0.12	NA	NA	NA	NA	NA	NA	0.105
1824	0.365	NA	0.374	0.229	NA	0.175	0.311	NA	NA	NA	NA	NA	NA	0.202
1825	0.179	NA	0.562	0.127	NA	0.315	0.672	NA	NA	NA	NA	1.391	NA	0.273
1826	0.295	NA	0.587	0.267	NA	0.533	1.562	NA	NA	NA	NA	1.237	NA	0.337
1827	0.202	NA	0.723	0.244	NA	0.855	1.521	NA	NA	NA	NA	1.947	NA	0.48
1828	0.514	NA	0.779	0.611	NA	0.95	0.941	NA	NA	NA	NA	1.485	NA	0.665
1829	0.312	NA	0.249	0.497	NA	0.91	0.676	NA	NA	NA	NA	0.862	NA	0.098
1830	0.486	NA	0.406	0.584	NA	1.052	1.107	NA	NA	NA	NA	1.101	NA	0.12
1831	0.55	NA	0.756	0.531	NA	1.016	1.303	NA	NA	NA	NA	1.461	NA	0.487
1832	0.899	NA	0.509	0.742	NA	1.058	0.818	NA	NA	NA	NA	1.432	NA	0.398
1833	0.821	NA	0.779	0.777	NA	0.895	1.351	NA	NA	NA	NA	1.645	NA	0.556
1834	0.492	NA	0.552	0.521	NA	0.628	1.215	NA	NA	NA	NA	1.384	NA	0.403
1835	0.755	NA	0.269	0.681	NA	0.645	1.036	NA	NA	NA	NA	1.349	NA	0.2
1836	0.417	NA	0.292	0.487	NA	0.44	0.689	NA	NA	NA	NA	0.565	NA	0.24
1837	0.727	NA	0.24	0.555	NA	0.854	1.254	NA	NA	NA	NA	0.992	NA	0.35
1838	0.844	NA	0.205	0.335	NA	0.312	1.016	NA	NA	NA	NA	0.794	NA	0.288
1839	0.993	NA	0.555	0.426	NA	0.657	1.121	NA	NA	NA	NA	1.125	NA	0.491
1840	0.599	NA	0.451	0.53	NA	0.723	1.401	0.236	NA	NA	0.233	1.163	NA	0.419
1841	0.987	NA	0.766	0.603	NA	0.689	1.642	0.219	NA	NA	0.217	0.925	NA	0.487
1842	1.093	NA	1.097	0.891	NA	0.769	1.214	0.456	NA	NA	0.379	1.094	NA	0.822
1843	0.752	NA	0.688	0.763	NA	0.74	1.097	0.391	NA	NA	0.307	1.034	NA	0.358
1844	0.945	NA	0.843	0.905	NA	1.059	1.266	0.585	NA	NA	0.438	1.198	NA	0.508
1845	0.399	0.327	0.843	0.279	NA	0.542	0.993	0.481	NA	NA	0.334	0.626	NA	0.533
1846	0.262	0.216	0.561	0.278	NA	0.454	0.759	0.308	NA	NA	0.283	0.798	NA	0.554
1847	0.368	0.381	0.547	0.445	NA	0.515	0.877	0.471	NA	NA	0.301	0.796	NA	0.364
1848	0.194	0.194	0.557	0.298	NA	0.339	0.654	0.132	NA	NA	0.189	0.431	NA	0.146
1849	0.283	0.219	0.386	0.322	NA	0.43	0.632	0.184	NA	NA	0.231	0.69	NA	0.331
1850	0.256	0.327	0.265	0.523	NA	0.465	1.112	0.205	NA	NA	0.176	0.896	NA	0.482
1851	0.333	0.257	0.38	0.523	NA	0.425	0.778	0.318	NA	NA	0.265	0.622	NA	0.626
1852	0.175	0.219	0.369	0.292	NA	0.197	0.765	0.283	NA	NA	0.328	0.7	NA	0.421
1853	0.242	0.253	0.438	0.28	NA	0.274	0.884	0.575	NA	NA	0.367	0.92	NA	0.546
1854	0.374	0.417	0.485	0.405	NA	0.412	0.943	0.639	NA	NA	0.423	0.911	NA	0.591
1855	0.251	0.335	0.796	0.432	NA	0.227	0.698	0.373	NA	NA	0.398	0.753	NA	0.583
1856	0.298	0.178	0.508	0.286	NA	0.138	0.424	0.143	NA	NA	0.201	0.453	NA	0.442
1857	0.254	0.147	0.41	0.257	NA	0.206	0.479	0.172	NA	NA	0.157	0.371	NA	0.326
1858	0.311	0.214	0.425	0.383	NA	0.241	0.716	0.14	NA	NA	0.127	0.885	NA	0.546
1859	0.289	0.306	0.001	0.352	NA	0.356	0.594	0.103	NA	NA	0.161	0.552	NA	0.459
1860	0.329	0.28	0.254	0.315	NA	0.152	0.434	0.127	NA	NA	0.153	0.361	NA	0.361
1861	0.441	0.286	0.363	0.535	NA	0.247	0.684	0.101	NA	NA	0.154	0.377	NA	0.167
1862	0.436	0.439	0.582	0.426	NA	0.31	1.13	0.212	NA	NA	0.167	1.274	NA	1.043
1863	0.551	0.391	0.621	0.397	NA	0.408	0.655	0.156	NA	NA	0.276	0.581	NA	1.037
1864	0.393	0.382	0.341	0.441	NA	0.311	0.45	0.085	NA	NA	0.194	0.395	NA	0.862
1865	0.251	0.263	0.191	0.245	NA	0.161	0.336	0.098	NA	NA	0.096	0.41	NA	0.884
1866	0.276	0.271	0.63	0.359	NA	0.349	0.771	0.14	NA	NA	0.13	0.57	1.065	1.302
1867	0.444	0.342	0.817	0.447	NA	0.446	0.524	0.145	NA	NA	0.22	0.538	1.83	0.8
1868	0.26	0.282	0.498	0.381	NA	0.338	0.623	0.135	NA	NA	0.174	0.343	1.719	0.821
1869	0.505	0.758	1.291	0.664	NA	0.738	1.098	0.346	NA	NA	0.286	0.915	1.541	1.395
1870	0.333	0.263	0.534	0.254	NA	0.279	0.433	0.125	NA	NA	0.205	0.431	0.833	0.696
1871	0.444	0.242	0.285	0.371	NA	0.312	0.523	0.106	NA	NA	0.17	0.354	0.566	0.466
1872	0.448	0.426	0.708	0.364	NA	0.493	0.564	0.201	NA	NA	0.335	0.327	1.159	0.586
1873	0.342	0.406	0.439	0.365	NA	0.29	0.594	0.076	NA	NA	0.12	0.513	0.797	0.555
1874	0.211	0.231	0.262	0.188	NA	0.266	0.334	0.058	NA	NA	0.152	0.283	0.624	0.408
1875	0.577	0.373	0.642	0.523	NA	0.505	0.945	0.148	NA	NA	0.185	0.712	0.969	0.637
1876	0.473	0.295	0.495	0.384	NA	0.368	0.533	0.092	NA	NA	0.143	0.531	0.944	0.709
1877	0.487	0.422	0.802	0.427	NA	0.656	0.678	0.25	NA	NA	0.406	0.669	0.873	0.759
1878	0.532	0.362	0.764	0.482	NA	0.426	0.536	0.204	NA	NA	0.227	0.738	0.812	0.672
1879	0.545	0.482	0.876	0.563	NA	0.512	0.872	0.435	NA	NA	0.295	0.894	0.797	1.339
1880	0.442	0.314	0.477	0.335	NA	0.296	0.635	0.245	0.407	NA	0.333	0.501	0.993	0.636
1881	0.518	0.447	0.799	0.5	NA	0.464	0.803	0.341	0.423	NA	0.602	0.563	1.193	1.504
1882	0.382	0.284	0.905	0.305	NA	0.327	0.916	0.292	0.676	NA	0.343	0.735	0.962	1.281
1883	0.347	0.334	0.613	0.356	NA	0.434	0.656	0.35	0.679	NA	0.342	0.801	0.565	0.79
1884	0.472	0.268	0.597	0.463	NA	0.426	0.707	0.269	0.658	NA	0.472	0.724	1.037	1.097
1885	0.605	0.364	0.879	0.551	NA	0.379	0.613	0.364	0.66	NA	0.517	0.539	1.202	0.837
1886	0.29	0.197	0.358	0.293	NA	0.258	0.518	0.289	0.362	NA	0.289	0.358	0.8	0.426
1887	0.321	0.116	0.274	0.239	NA	0.236	0.366	0.148	0.292	NA	0.216	0.275	0.442	0.288
1888	0.31	0.259	0.374	0.345	NA	0.219	0.588	0.178	0.504	NA	0.333	0.487	0.649	0.585
1889	0.487	0.436	0.519	0.542	NA	0.419	0.765	0.247	0.577	NA	0.338	0.746	0.756	1.174
1890	0.712	0.363	0.418	0.537	NA	0.459	0.674	0.313	0.443	NA	0.237	0.628	0.454	0.532
1891	0.423	0.205	0.382	0.369	NA	0.318	0.506	0.083	0.42	NA	0.259	0.399	0.408	0.446
1892	0.721	0.388	0.452	0.421	NA	0.421	0.579	0.138	0.368	NA	0.264	0.402	0.603	0.364
1893	0.564	0.255	0.293	0.31	NA	0.244	0.415	0.237	0.277	NA	0.203	0.339	0.508	0.258
