# Wiles - College of Wooster - QUAL - ITRDB OH026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39640
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39640.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/oh026-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/oh026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/oh026.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2024-07-01
#--------------------
# Title
#   Study_Name: Wiles - College of Wooster - QUAL - ITRDB OH026
#--------------------
# Investigators
#   Investigators: Wiles, Greg; Wiesenberg, Nick
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: College of Wooster
#   Location: Ohio
#   Northernmost_Latitude: 40.810863
#   Southernmost_Latitude: 40.810863
#   Easternmost_Longitude: -81.935627
#   Westernmost_Longitude: -81.935627
#   Elevation_m: 330
#--------------------
# Data_Collection
#   Collection_Name: OH026
#   First_Year: 1654
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GALPIN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GALPIN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cow.2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cow.2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW23S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW23S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW3NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW3NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW19NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW19NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cs1a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cs1a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS1C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS1C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS03N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS03N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS04WB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS04WB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS11B1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS11B1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS13.1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS13.1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cs13c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cs13c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS13D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS13D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WOO7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WOO7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GALPIN_raw	COW1_raw	COW1A_raw	COW1B_raw	COW03A_raw	COW3A_raw	cow.2_raw	COW10_raw	COW10A_raw	COW23S_raw	COW3NE_raw	COW19NW_raw	cs1a_raw	CS1B_raw	CS1C_raw	CS03N_raw	CS04WB_raw	CS6B_raw	CS11B1_raw	CS11B_raw	CS13.1_raw	cs13c_raw	CS13D_raw	WOO7B_raw
1701	0.477	NA	NA	NA	NA	NA	0.538	NA	NA	NA	NA	NA	0.545	0.655	NA	NA	NA	1.822	0.498	NA	0.555	0.536	0.526	0.941
1702	0.37	NA	NA	NA	NA	NA	0.721	NA	NA	NA	NA	NA	1.284	0.722	NA	NA	NA	1.568	0.476	NA	0.607	0.723	0.822	2.073
1703	0.543	NA	NA	NA	NA	NA	1.029	NA	NA	NA	NA	NA	1.247	1.342	NA	NA	NA	1.789	0.55	NA	0.826	0.583	0.689	1.264
1704	0.637	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	1.644	1.17	NA	NA	NA	2.21	0.472	NA	1.162	0.711	0.791	1.308
1705	0.581	NA	NA	NA	NA	NA	1.221	NA	NA	NA	NA	NA	1.335	1.098	NA	NA	NA	2.619	0.552	NA	1.18	0.765	0.902	1.276
1706	0.626	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	NA	0.977	1.343	NA	NA	NA	3.273	0.79	NA	1.459	1.104	0.813	1.833
1707	0.494	NA	NA	NA	NA	NA	0.966	NA	NA	NA	NA	NA	0.876	1.244	NA	NA	NA	2.146	0.416	NA	1.305	0.79	0.942	1.316
1708	0.814	NA	NA	NA	NA	NA	0.936	NA	NA	NA	NA	NA	0.963	1.419	NA	NA	NA	1.779	0.474	NA	1.215	1.276	1.474	1.369
1709	0.752	NA	NA	NA	NA	NA	0.704	NA	NA	NA	NA	NA	0.695	1.044	NA	NA	NA	1.573	0.622	NA	0.94	0.759	0.903	1.023
1710	0.502	NA	NA	NA	NA	NA	0.673	NA	NA	NA	NA	NA	1.204	0.977	NA	NA	NA	1.5	0.556	NA	0.751	0.73	0.625	0.914
1711	0.529	NA	NA	NA	NA	NA	0.504	NA	NA	NA	NA	NA	1.223	0.98	NA	NA	NA	1.598	0.652	NA	0.639	0.603	0.687	1.03
1712	0.341	NA	NA	NA	NA	NA	0.734	NA	NA	NA	NA	NA	0.837	0.819	NA	NA	NA	1.472	0.46	NA	0.734	0.67	0.72	1.191
1713	0.6	NA	NA	NA	NA	NA	0.659	NA	NA	NA	NA	NA	0.532	0.828	NA	NA	NA	1.459	0.378	NA	0.683	0.533	0.59	1.125
1714	0.383	NA	NA	NA	NA	NA	0.479	NA	NA	NA	NA	NA	1.055	0.647	NA	NA	NA	1.431	0.504	NA	0.614	0.531	0.631	1.229
1715	0.573	NA	NA	NA	NA	NA	0.514	NA	NA	NA	NA	NA	1.005	1.006	NA	NA	NA	1.439	0.45	NA	0.729	0.473	0.66	1.34
1716	0.795	NA	NA	NA	NA	NA	0.789	NA	NA	NA	NA	NA	1.199	0.944	NA	NA	NA	1.456	0.596	NA	0.723	0.702	0.645	1.278
1717	0.58	NA	NA	NA	NA	NA	0.703	NA	NA	NA	NA	NA	1.044	0.996	NA	NA	NA	1.346	0.464	NA	0.726	0.512	0.666	1.162
1718	0.489	NA	NA	NA	NA	NA	0.569	NA	NA	NA	NA	NA	0.405	0.645	NA	NA	NA	1.118	0.39	NA	0.551	0.458	0.428	1.154
1719	0.477	NA	NA	NA	NA	NA	0.603	NA	NA	NA	NA	NA	0.587	0.837	NA	NA	NA	1.257	0.32	NA	0.526	0.347	0.5	1.217
1720	0.457	NA	NA	NA	NA	NA	0.548	NA	NA	NA	NA	NA	0.573	0.851	NA	NA	NA	1.268	0.422	NA	0.666	0.405	0.519	1.097
1721	0.307	NA	NA	NA	NA	NA	0.531	NA	NA	NA	NA	NA	0.776	0.578	NA	NA	NA	1.315	0.464	NA	0.666	0.452	0.476	0.982
1722	0.346	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	0.686	0.541	NA	NA	NA	1.142	0.494	NA	0.649	0.509	0.445	1.041
1723	0.466	NA	NA	NA	NA	NA	0.534	NA	NA	NA	NA	NA	0.589	0.501	NA	NA	NA	1.201	0.368	NA	0.486	0.468	0.383	0.935
1724	0.356	NA	NA	NA	NA	NA	0.338	NA	NA	NA	NA	NA	0.559	0.67	NA	NA	NA	0.817	0.502	NA	0.45	0.54	0.368	0.659
1725	0.743	NA	NA	NA	NA	NA	0.543	NA	NA	NA	NA	NA	0.626	0.672	NA	NA	NA	1.196	0.58	NA	0.459	0.477	0.409	0.977
1726	0.526	NA	NA	NA	NA	NA	0.388	NA	NA	NA	NA	NA	0.947	0.659	NA	NA	NA	1.139	0.4	NA	0.444	0.492	0.408	0.877
1727	0.349	NA	NA	NA	NA	NA	0.414	NA	NA	NA	NA	NA	0.723	0.697	NA	NA	NA	1.004	0.566	NA	0.529	0.402	0.402	0.826
1728	0.437	NA	NA	NA	NA	NA	0.493	NA	NA	NA	NA	NA	0.722	0.846	NA	NA	NA	1.194	0.5	NA	0.456	0.515	0.411	0.784
1729	0.373	NA	NA	NA	NA	NA	0.602	NA	NA	NA	NA	NA	1.012	0.802	NA	NA	NA	1.427	0.612	NA	0.596	0.933	0.959	0.743
1730	0.682	NA	NA	NA	NA	NA	0.445	NA	NA	NA	NA	NA	0.753	0.901	NA	NA	NA	1.232	0.808	NA	0.664	0.964	1.008	0.616
1731	0.824	NA	NA	NA	NA	NA	0.551	NA	NA	NA	NA	NA	0.886	0.776	NA	NA	NA	1.23	0.734	NA	0.797	0.697	0.657	0.617
1732	0.711	NA	NA	NA	NA	NA	0.506	NA	NA	NA	NA	NA	0.987	0.934	0.875	NA	NA	1.159	0.712	NA	0.648	0.685	0.62	0.647
1733	0.696	NA	NA	NA	NA	NA	0.428	NA	NA	NA	NA	NA	0.716	0.553	0.502	NA	NA	0.992	0.516	NA	0.641	0.74	0.629	0.71
1734	0.674	NA	NA	NA	NA	NA	0.312	NA	NA	NA	NA	NA	0.708	0.5	0.523	NA	NA	0.755	0.714	NA	0.534	0.645	0.538	0.478
1735	0.821	NA	0.611	NA	NA	NA	0.393	NA	NA	NA	NA	NA	0.993	0.938	0.808	NA	NA	1.15	0.662	NA	0.712	0.786	0.608	0.783
1736	0.647	NA	1.089	NA	NA	NA	0.618	NA	NA	NA	NA	NA	0.791	0.88	0.721	NA	NA	1.195	0.94	NA	0.723	0.709	0.746	0.625
1737	0.389	NA	0.477	NA	NA	NA	0.564	NA	NA	NA	NA	NA	0.527	0.539	0.518	NA	NA	0.972	0.766	NA	0.419	0.759	0.795	0.61
1738	0.548	NA	0.558	NA	NA	NA	0.402	NA	NA	NA	NA	NA	0.86	0.804	0.775	NA	NA	0.986	0.696	NA	0.634	0.772	0.837	0.703
1739	0.754	NA	0.793	NA	NA	NA	0.556	NA	NA	NA	NA	NA	1.213	1.161	1.074	NA	NA	1.134	0.956	NA	0.709	0.991	1.248	0.924
1740	0.585	NA	0.713	NA	NA	NA	0.345	NA	NA	NA	NA	NA	1.064	1.064	1.111	NA	NA	0.869	1.114	NA	0.701	0.79	0.952	0.649
1741	0.467	NA	0.511	NA	NA	NA	0.34	NA	NA	NA	NA	NA	0.527	0.479	0.469	NA	NA	0.614	0.63	NA	0.608	0.501	0.503	0.422
1742	0.725	NA	0.686	NA	NA	NA	0.338	NA	NA	NA	NA	NA	0.987	0.849	0.939	NA	NA	0.799	0.686	NA	0.699	0.688	0.625	0.535
1743	0.605	NA	0.727	NA	NA	NA	0.343	NA	NA	NA	NA	NA	0.936	0.928	0.916	NA	NA	0.835	0.668	NA	0.538	0.638	0.725	0.698
1744	0.684	NA	0.834	NA	NA	NA	0.44	NA	NA	NA	NA	NA	0.835	0.723	0.854	NA	NA	0.984	0.656	NA	0.647	0.629	0.627	0.632
1745	0.734	NA	1.037	NA	NA	NA	0.841	NA	NA	NA	NA	NA	1.077	0.986	1.114	NA	NA	1.267	0.844	NA	0.667	1.043	0.962	1.013
1746	0.661	NA	0.73	NA	NA	NA	0.427	NA	NA	NA	NA	NA	0.932	0.951	0.975	NA	NA	0.884	0.404	NA	0.54	0.596	0.605	0.756
1747	0.935	NA	1.109	NA	NA	NA	0.679	NA	NA	NA	NA	NA	1.229	1.209	1.133	NA	NA	1.083	0.666	NA	0.7	0.74	0.684	1.021
1748	0.412	NA	0.555	NA	NA	NA	0.56	NA	NA	NA	NA	NA	0.583	0.742	0.652	NA	NA	0.856	0.432	NA	0.447	0.399	0.463	0.972
1749	0.714	NA	0.679	NA	NA	NA	0.577	NA	NA	NA	NA	NA	1.062	1.256	1.131	NA	NA	0.715	0.786	NA	0.596	0.513	0.666	0.871
1750	0.779	NA	0.875	NA	NA	NA	0.686	NA	NA	NA	NA	NA	1.063	1.285	1.001	NA	NA	0.956	0.814	NA	0.684	0.772	0.802	1.417
1751	1.014	NA	0.864	NA	NA	NA	0.762	NA	NA	NA	NA	NA	0.688	0.771	0.54	NA	NA	0.868	0.994	NA	0.531	0.531	0.527	1.237
1752	0.993	NA	0.904	NA	NA	NA	0.924	NA	NA	NA	NA	NA	1.08	1.24	0.902	NA	NA	1.075	0.996	NA	0.687	0.903	0.881	1.402
1753	0.696	NA	0.779	NA	NA	NA	0.777	NA	NA	NA	NA	NA	0.833	0.923	0.691	NA	NA	0.888	0.79	NA	0.552	0.805	0.555	0.902
1754	0.863	NA	0.951	NA	NA	NA	1.111	NA	NA	NA	NA	NA	0.537	0.596	0.479	NA	NA	0.807	0.628	NA	0.467	0.374	0.536	0.858
1755	0.868	NA	0.911	NA	NA	NA	0.877	NA	NA	NA	NA	NA	0.414	0.419	0.371	NA	NA	0.805	0.448	NA	0.482	0.548	0.402	0.924
1756	1.203	NA	0.96	NA	NA	NA	1.041	NA	NA	NA	NA	NA	0.574	0.44	0.342	NA	NA	1.326	0.846	NA	0.667	0.881	1.283	1.114
1757	0.731	NA	0.711	NA	NA	NA	1.004	NA	NA	NA	NA	NA	0.647	0.84	0.647	NA	NA	1.04	0.778	NA	0.638	0.81	1.328	0.745
1758	1.087	NA	0.848	NA	NA	NA	1.424	NA	NA	NA	NA	NA	0.932	1.083	0.838	NA	NA	1.169	0.852	NA	0.846	1.463	1.428	0.833
1759	0.667	NA	0.484	NA	NA	NA	0.688	NA	NA	NA	NA	NA	0.877	0.847	0.802	NA	NA	0.785	0.81	NA	0.727	1.66	1.36	0.839
1760	1.237	NA	1.042	NA	NA	NA	1.089	NA	NA	NA	NA	NA	1.434	1.523	1.472	NA	NA	1.04	0.948	NA	0.918	1.731	1.607	1.198
1761	0.893	NA	0.907	NA	NA	NA	1.042	NA	NA	NA	NA	NA	0.901	0.988	0.951	NA	NA	1.015	0.956	NA	0.765	1.836	1.114	1.34
1762	1.012	NA	0.892	NA	NA	NA	1.129	NA	NA	NA	NA	NA	1.016	1.118	1.077	NA	NA	1.076	0.656	NA	0.695	1.609	0.917	1.264
1763	0.85	NA	0.745	NA	NA	NA	0.789	NA	NA	NA	NA	NA	0.645	0.623	0.722	NA	NA	0.895	0.764	NA	0.566	1.256	0.797	1.083
1764	0.908	NA	0.858	NA	NA	NA	0.989	NA	NA	NA	NA	NA	0.962	1.126	1.366	NA	NA	1.055	1.156	NA	1.069	1.101	1.281	1.227
1765	0.452	NA	0.394	NA	NA	NA	0.819	NA	NA	NA	NA	NA	0.895	0.647	0.945	NA	NA	0.72	0.88	NA	0.75	0.956	0.77	1.002
1766	0.914	NA	0.828	NA	NA	NA	1.213	NA	NA	NA	NA	NA	1.718	1.779	1.748	NA	NA	1.152	1.308	NA	1.484	1.543	1.423	1.429
1767	0.704	NA	0.798	NA	NA	NA	0.875	NA	NA	NA	NA	NA	1.347	1.167	1.255	NA	NA	1.041	1.116	NA	1.241	1.43	0.994	1.308
1768	1.128	NA	0.973	NA	NA	NA	1.022	NA	NA	NA	2.598	NA	0.912	0.992	1.186	NA	NA	1.064	0.696	NA	0.91	0.956	0.853	1.193
1769	0.706	NA	0.668	NA	NA	NA	0.842	NA	NA	NA	2.251	NA	1.13	0.885	1.158	NA	NA	1.115	0.778	NA	0.917	0.811	1.226	1.101
1770	0.714	NA	0.668	NA	NA	NA	0.689	NA	NA	NA	1.834	NA	1.167	1.308	1.259	NA	NA	0.889	0.72	NA	1.085	0.892	1.012	1.049
1771	0.49	NA	0.423	NA	NA	NA	0.667	NA	NA	NA	1.545	NA	0.983	1.023	0.864	NA	NA	0.832	0.814	NA	0.833	0.846	0.773	0.926
1772	0.775	NA	0.626	NA	NA	NA	0.699	NA	NA	NA	1.816	NA	1.038	1.59	1.383	NA	NA	0.948	1.004	NA	0.783	0.891	1.064	1.257
1773	0.632	0.433	0.607	NA	NA	NA	0.724	NA	NA	NA	2.576	NA	1.119	1.692	1.583	NA	NA	1.049	1.082	NA	0.978	2.701	1.412	1.208
1774	0.631	0.593	0.444	NA	NA	NA	0.926	NA	NA	NA	2.364	NA	0.96	1.327	1.131	NA	NA	1.332	0.874	NA	0.972	2.592	2.341	1.361
1775	0.646	0.71	0.732	0.615	NA	NA	1.077	NA	NA	NA	2.323	NA	1.115	1.59	1.254	NA	NA	1.477	0.824	NA	0.825	1.865	2.405	1.33
1776	0.703	0.669	0.552	0.425	NA	NA	0.821	NA	NA	NA	2.297	NA	0.529	0.743	0.551	NA	NA	1.344	0.52	NA	0.702	0.958	0.763	1.247
1777	0.59	0.543	0.48	0.427	NA	NA	1.075	NA	NA	NA	2.601	NA	0.686	1.064	0.874	NA	NA	1.236	1.194	NA	0.75	0.998	0.792	1.385
1778	0.564	0.449	0.423	0.512	NA	NA	1.077	NA	NA	NA	1.899	NA	0.537	0.713	0.419	NA	NA	1.388	0.758	NA	0.655	0.795	0.603	1.317
1779	0.735	0.725	0.682	0.695	NA	NA	1.585	NA	NA	NA	2.505	NA	0.981	1.041	1.002	NA	NA	1.832	1.372	NA	0.994	1.087	0.975	1.586
1780	0.519	0.414	0.548	0.476	NA	NA	1.043	NA	NA	NA	1.458	NA	0.664	0.51	0.487	NA	NA	1.468	0.898	NA	1.293	1.568	2.158	1.085
1781	0.873	0.737	0.77	0.562	NA	NA	1.643	NA	NA	NA	2.69	NA	1.445	1.178	1.301	NA	NA	2.069	1.402	NA	1.706	1.623	2.075	1.506
1782	0.652	0.516	0.487	0.545	NA	NA	1.041	NA	NA	NA	1.912	NA	1.18	1.417	0.998	NA	NA	1.349	0.965	NA	1.433	1.408	1.48	1.228
1783	0.672	0.527	0.584	0.524	NA	NA	0.75	NA	NA	NA	2.136	NA	1.3	1.568	0.902	NA	2.47	1.291	1.138	NA	1.587	1.072	1.177	1.069
1784	0.578	0.309	0.601	0.46	NA	NA	0.763	NA	NA	NA	1.474	NA	1.417	1.459	1.009	NA	1.529	1.031	0.765	NA	1.148	1.013	0.888	1.202
1785	0.456	0.295	0.396	0.254	NA	NA	0.617	NA	NA	NA	1.076	NA	1.333	1.627	1.098	NA	1.466	1.102	1.015	NA	1.096	0.9	0.942	0.852
1786	0.515	0.574	0.456	0.46	NA	NA	1.039	NA	NA	NA	2.399	NA	1.883	1.498	1.307	NA	2.921	1.699	1.312	NA	0.991	1.321	1.171	1.14
1787	0.681	0.613	0.743	0.44	NA	NA	0.928	NA	NA	NA	2.859	NA	1.042	0.921	0.857	NA	2.204	1.509	0.802	NA	0.998	1.248	0.94	1.216
1788	0.484	0.465	0.661	0.607	NA	NA	0.832	NA	NA	NA	1.562	NA	1.442	1.602	1.082	NA	1.838	1.226	1.213	1.794	0.984	1.164	0.975	0.811
1789	0.633	0.802	0.776	0.626	NA	NA	0.822	NA	NA	NA	1.989	NA	1.175	1.389	1.743	NA	2.267	1.293	1.223	1.889	0.975	1	0.723	0.986
1790	0.533	0.392	0.472	0.494	NA	NA	0.699	NA	NA	NA	1.986	NA	1.234	1.625	1.33	NA	1.496	0.925	1.048	2.024	0.554	0.753	0.678	1.103
1791	0.535	0.549	0.686	0.489	NA	NA	1.014	NA	NA	NA	2.44	NA	1.207	1.038	1.048	NA	1.951	1.054	0.975	1.414	0.744	0.979	0.72	1.23
1792	0.636	0.623	0.682	0.621	NA	NA	1.125	NA	NA	NA	2.695	NA	1.018	1.157	0.905	NA	1.058	1.276	0.863	1.664	0.611	0.678	0.679	1.198
1793	0.506	0.642	0.515	0.439	NA	NA	1.335	NA	NA	NA	2.798	NA	1.472	1.349	1.462	NA	2.09	1.4	1.286	1.328	0.762	1.007	0.919	1.453
1794	0.701	0.619	0.659	0.528	NA	NA	1.216	NA	NA	NA	3.526	NA	1.244	1.74	1.691	NA	1.975	1.537	1.227	2.104	0.733	0.891	0.788	1.441
1795	0.376	0.435	0.462	0.404	NA	NA	1.033	NA	NA	NA	2.083	NA	1.319	1.529	1.532	NA	1.921	1.582	1.262	2.791	1.14	1.225	1.005	1.318
1796	0.665	0.661	0.625	0.746	NA	NA	1.313	NA	NA	NA	2.89	NA	1.225	1.531	1.628	NA	2.026	1.427	1.085	1.888	1.009	0.874	0.919	1.451
1797	0.644	0.621	0.849	0.707	NA	NA	1.166	NA	NA	NA	3.663	NA	1.057	1.582	1.617	NA	1.611	1.41	0.958	1.553	1.069	0.972	0.921	1.4
1798	0.605	0.755	0.52	0.444	NA	NA	0.875	NA	NA	NA	2.39	NA	0.79	1.082	0.972	NA	1.285	1.311	0.798	1.562	0.877	0.811	0.835	1.004
1799	0.304	0.553	0.465	0.404	NA	NA	1.454	NA	NA	NA	1.747	NA	0.759	0.979	1.125	NA	1.336	1.088	0.785	1.35	0.766	0.744	0.798	0.953
1800	0.606	0.487	0.618	0.537	NA	NA	1.098	NA	NA	NA	1.636	NA	0.94	0.98	0.856	NA	1.754	1.045	0.726	1.36	0.709	0.811	0.712	1.035
1801	0.43	0.779	0.528	0.529	NA	NA	1.197	NA	NA	NA	2.238	NA	0.949	1.65	1.332	NA	1.845	1.156	1.095	1.439	0.844	0.908	0.722	1.079
1802	0.582	0.791	0.663	0.701	NA	NA	0.913	NA	NA	NA	2.055	NA	0.884	1.161	1.019	NA	1.79	1.337	1.006	1.7	0.817	0.965	0.722	1.152
1803	0.416	0.387	0.516	0.427	NA	NA	0.845	NA	NA	NA	1.558	NA	0.805	1.124	0.926	NA	1.364	1.087	1.077	1.652	0.83	0.774	0.709	0.916
1804	0.599	0.681	0.583	0.512	NA	NA	1.01	NA	NA	NA	2.161	NA	1.194	1.384	1.423	NA	1.613	1.206	0.992	1.195	0.819	1	0.708	1.031
1805	0.722	0.84	0.599	0.589	NA	NA	1.023	NA	NA	NA	2.463	NA	0.772	0.9	0.81	NA	0.736	1.209	0.799	1.328	0.73	0.692	0.577	1.286
1806	0.493	0.492	0.399	0.451	NA	NA	0.619	0.68	NA	NA	1.695	NA	0.832	0.801	0.75	NA	1.487	0.738	0.84	0.949	0.883	0.872	0.71	0.679
1807	0.576	0.82	0.531	0.607	NA	NA	0.705	0.778	NA	NA	1.491	NA	0.923	1.064	0.855	NA	0.958	1.123	0.793	1.266	0.814	0.791	0.695	0.722
1808	0.582	0.548	0.649	0.596	NA	NA	0.853	0.711	NA	NA	2.076	NA	1.003	0.996	0.976	1.58	1.352	1.1	0.961	1.161	0.809	0.858	0.68	0.994
1809	0.767	0.623	0.5	0.494	NA	NA	0.868	0.731	NA	NA	1.954	NA	1.07	1.057	1.073	1.346	1.06	1.151	0.872	1.226	0.854	0.882	0.785	0.826
1810	0.513	0.435	0.611	0.451	NA	NA	0.581	0.677	NA	NA	1.369	NA	0.694	0.739	0.69	1.415	0.653	0.639	0.548	1.194	0.639	0.692	0.52	0.705
1811	0.662	0.558	0.793	0.607	NA	NA	0.421	0.807	NA	NA	2.075	NA	0.888	0.74	0.661	1.42	0.908	0.85	0.607	0.675	0.575	0.72	0.629	0.712
1812	0.547	0.516	0.627	0.549	NA	NA	0.537	0.639	NA	NA	1.365	NA	0.781	1.043	0.87	1.731	0.987	0.822	1	0.762	0.782	0.657	0.624	0.817
1813	0.647	0.719	0.758	0.687	NA	NA	0.6	0.791	NA	NA	1.8	NA	0.858	0.835	0.809	1.865	0.902	1.019	1.18	0.745	0.832	0.738	0.709	1.001
1814	0.696	0.482	0.787	0.778	NA	NA	0.497	0.687	NA	NA	2.423	NA	1.095	1.171	1.092	2.048	1.562	0.956	1.041	1.077	0.843	0.813	0.674	0.921
1815	0.819	0.604	0.676	0.684	NA	NA	0.836	0.801	NA	NA	2.269	NA	0.955	1.106	1.19	1.928	1.067	1.067	0.684	1.046	0.762	0.701	0.671	1.119
